"BIOSAMPLEID","SITE","YEAR","DATE","BIWEEK","HARBOR","SEX","OTOLITH","LENGTH","CLASSN","RF_NAME","LOGBOOK_AREA","Stat_Area_label","GF_area","AGE","AGE2","AGECONF","OTOLITH_WT","SPECIES","MONTH","DAY"
33143,"SITKA",2017,2017-08-05,16,3,"F",170431,570,"Charter","black",113611,"113-61","CSEO",26,NA,NA,0.515,142,8,5
33144,"SITKA",2017,2017-08-05,16,3,"M",170432,500,"Charter","black",113611,"113-61","CSEO",25,NA,NA,0.518,142,8,5
33145,"SITKA",2017,2017-08-05,16,3,"F",170433,520,"Charter","black",113611,"113-61","CSEO",15,NA,NA,0.46,142,8,5
32710,"SITKA",2017,2017-08-06,16,9,"M",170434,480,"Charter","black",113450,"113-45","CSEO",10,11,NA,0.329,142,8,6
32711,"SITKA",2017,2017-08-06,16,9,"F",170435,470,"Charter","black",113450,"113-45","CSEO",11,NA,NA,0.282,142,8,6
32712,"SITKA",2017,2017-08-06,16,9,"M",170436,550,"Charter","black",113450,"113-45","CSEO",33,NA,NA,0.582,142,8,6
32713,"SITKA",2017,2017-08-06,16,9,"F",170437,470,"Charter","black",113450,"113-45","CSEO",12,NA,NA,0.347,142,8,6
32714,"SITKA",2017,2017-08-06,16,9,"F",170438,500,"Charter","black",113450,"113-45","CSEO",11,12,NA,0.322,142,8,6
35238,"SITKA",2017,2017-08-09,16,5,"M",170439,500,"Private","black",113416,"113-41","CSEO",25,NA,NA,0.488,142,8,9
35239,"SITKA",2017,2017-08-09,16,5,"M",170440,410,"Private","black",113416,"113-41","CSEO",12,NA,NA,0.252,142,8,9
35240,"SITKA",2017,2017-08-09,16,5,"M",170441,370,"Private","black",113416,"113-41","CSEO",7,7,NA,0.253,142,8,9
35241,"SITKA",2017,2017-08-09,16,5,"F",170442,410,"Private","black",113416,"113-41","CSEO",12,12,NA,0.263,142,8,9
35242,"SITKA",2017,2017-08-09,16,5,"M",170443,470,"Private","black",113416,"113-41","CSEO",12,NA,NA,0.313,142,8,9
35245,"SITKA",2017,2017-08-09,16,5,"M",170444,510,"Charter","black",113450,"113-45","CSEO",17,NA,NA,0.431,142,8,9
35246,"SITKA",2017,2017-08-09,16,5,"M",170445,450,"Charter","black",113450,"113-45","CSEO",10,10,NA,0.294,142,8,9
35247,"SITKA",2017,2017-08-09,16,5,"M",170446,440,"Charter","black",113450,"113-45","CSEO",10,NA,NA,0.286,142,8,9
35248,"SITKA",2017,2017-08-09,16,5,"F",170447,460,"Charter","black",113450,"113-45","CSEO",11,NA,NA,0.29,142,8,9
35249,"SITKA",2017,2017-08-09,16,5,"F",170448,460,"Charter","black",113450,"113-45","CSEO",8,NA,NA,0.277,142,8,9
35250,"SITKA",2017,2017-08-09,16,5,"F",170449,480,"Charter","black",113450,"113-45","CSEO",13,NA,NA,0.345,142,8,9
35258,"SITKA",2017,2017-08-09,16,5,"M",170450,560,"Charter","black",113611,"113-61","CSEO",24,NA,NA,0.488,142,8,9
35259,"SITKA",2017,2017-08-09,16,5,"F",170451,480,"Charter","black",113611,"113-61","CSEO",12,NA,NA,0.332,142,8,9
35260,"SITKA",2017,2017-08-09,16,5,"M",170452,530,"Charter","black",113611,"113-61","CSEO",26,26,NA,0.475,142,8,9
35261,"SITKA",2017,2017-08-09,16,5,"M",170453,470,"Charter","black",113611,"113-61","CSEO",22,22,NA,0.401,142,8,9
35262,"SITKA",2017,2017-08-09,16,5,"M",170454,480,"Charter","black",113611,"113-61","CSEO",11,NA,NA,0.358,142,8,9
35263,"SITKA",2017,2017-08-09,16,5,"M",170455,470,"Charter","black",113611,"113-61","CSEO",16,NA,NA,0.339,142,8,9
34577,"SITKA",2017,2017-08-10,16,5,"",170456,570,"Charter","black",113611,"113-61","CSEO",26,NA,NA,0.584,142,8,10
34578,"SITKA",2017,2017-08-10,16,5,"M",170457,500,"Charter","black",113611,"113-61","CSEO",23,NA,NA,0.517,142,8,10
34579,"SITKA",2017,2017-08-10,16,5,"F",170458,410,"Charter","black",113611,"113-61","CSEO",9,9,NA,0.246,142,8,10
34580,"SITKA",2017,2017-08-10,16,5,"M",170459,470,"Charter","black",113611,"113-61","CSEO",18,NA,NA,0.378,142,8,10
34581,"SITKA",2017,2017-08-10,16,5,"M",170460,480,"Charter","black",113611,"113-61","CSEO",13,NA,NA,0.355,142,8,10
34582,"SITKA",2017,2017-08-10,16,5,"M",170461,440,"Charter","black",113611,"113-61","CSEO",13,NA,NA,0.362,142,8,10
34572,"SITKA",2017,2017-08-10,16,5,"M",170462,430,"Charter","black",113450,"113-45","CSEO",8,NA,NA,0.244,142,8,10
34573,"SITKA",2017,2017-08-10,16,5,"M",170463,440,"Charter","black",113450,"113-45","CSEO",18,NA,NA,0.325,142,8,10
34574,"SITKA",2017,2017-08-10,16,5,"M",170464,440,"Charter","black",113450,"113-45","CSEO",18,NA,NA,0.311,142,8,10
34583,"SITKA",2017,2017-08-10,16,5,"M",170465,480,"Charter","black",365701,"365-70","CSEO",20,NA,NA,0.353,142,8,10
34584,"SITKA",2017,2017-08-10,16,5,"M",170466,460,"Charter","black",365701,"365-70","CSEO",13,NA,NA,0.289,142,8,10
34585,"SITKA",2017,2017-08-10,16,5,"M",170467,480,"Charter","black",365701,"365-70","CSEO",12,NA,NA,0.35,142,8,10
34586,"SITKA",2017,2017-08-10,16,5,"M",170468,480,"Charter","black",365701,"365-70","CSEO",22,NA,NA,0.416,142,8,10
34587,"SITKA",2017,2017-08-10,16,5,"F",170469,460,"Charter","black",365701,"365-70","CSEO",9,NA,NA,0.3,142,8,10
34588,"SITKA",2017,2017-08-10,16,5,"F",170470,430,"Charter","black",365701,"365-70","CSEO",7,8,NA,0.218,142,8,10
34595,"SITKA",2017,2017-08-10,16,5,"M",170471,470,"Charter","black",113450,"113-45","CSEO",17,17,NA,0.392,142,8,10
34596,"SITKA",2017,2017-08-10,16,5,"M",170472,480,"Charter","black",113450,"113-45","CSEO",15,15,NA,0.36,142,8,10
34597,"SITKA",2017,2017-08-10,16,5,"F",170473,500,"Charter","black",113450,"113-45","CSEO",17,NA,NA,0.397,142,8,10
34598,"SITKA",2017,2017-08-10,16,5,"M",170474,500,"Charter","black",113450,"113-45","CSEO",20,NA,NA,0.374,142,8,10
34599,"SITKA",2017,2017-08-10,16,5,"M",170475,470,"Charter","black",113450,"113-45","CSEO",13,13,NA,0.32,142,8,10
34600,"SITKA",2017,2017-08-10,16,5,"M",170476,470,"Charter","black",113450,"113-45","CSEO",22,NA,NA,0.355,142,8,10
34602,"SITKA",2017,2017-08-10,16,5,"M",170477,520,"Charter","black",365701,"365-70","CSEO",20,NA,NA,0.511,142,8,10
34603,"SITKA",2017,2017-08-10,16,5,"F",170478,530,"Charter","black",365701,"365-70","CSEO",12,NA,NA,0.348,142,8,10
34605,"SITKA",2017,2017-08-10,16,5,"M",170480,540,"Charter","black",365701,"365-70","CSEO",26,NA,NA,0.638,142,8,10
34606,"SITKA",2017,2017-08-10,16,5,"F",170481,560,"Charter","black",365701,"365-70","CSEO",14,NA,NA,0.462,142,8,10
34607,"SITKA",2017,2017-08-10,16,5,"M",170482,560,"Charter","black",365701,"365-70","CSEO",25,NA,NA,0.574,142,8,10
35181,"SITKA",2017,2017-08-11,16,5,"",170483,520,"Charter","black",113611,"113-61","CSEO",20,NA,NA,0.368,142,8,11
35182,"SITKA",2017,2017-08-11,16,5,"",170484,500,"Charter","black",113611,"113-61","CSEO",26,NA,NA,0.558,142,8,11
35183,"SITKA",2017,2017-08-11,16,5,"",170485,510,"Charter","black",113611,"113-61","CSEO",20,NA,NA,0.407,142,8,11
35184,"SITKA",2017,2017-08-11,16,5,"",170486,490,"Charter","black",113611,"113-61","CSEO",24,NA,NA,0.452,142,8,11
35185,"SITKA",2017,2017-08-11,16,5,"",170487,500,"Charter","black",113611,"113-61","CSEO",15,NA,NA,0.368,142,8,11
35186,"SITKA",2017,2017-08-11,16,5,"",170488,470,"Charter","black",113611,"113-61","CSEO",12,NA,NA,0.32,142,8,11
35187,"SITKA",2017,2017-08-11,16,5,"F",170489,540,"Charter","black",365701,"365-70","CSEO",14,NA,NA,0.399,142,8,11
35188,"SITKA",2017,2017-08-11,16,5,"F",170490,440,"Charter","black",365701,"365-70","CSEO",10,NA,NA,0.305,142,8,11
35189,"SITKA",2017,2017-08-11,16,5,"M",170491,470,"Charter","black",365701,"365-70","CSEO",16,NA,NA,0.359,142,8,11
35190,"SITKA",2017,2017-08-11,16,5,"M",170492,480,"Charter","black",365701,"365-70","CSEO",17,NA,NA,0.397,142,8,11
35191,"SITKA",2017,2017-08-11,16,5,"M",170493,440,"Charter","black",365701,"365-70","CSEO",13,13,NA,0.323,142,8,11
35192,"SITKA",2017,2017-08-11,16,5,"F",170494,430,"Charter","black",365701,"365-70","CSEO",12,12,NA,0.312,142,8,11
35198,"SITKA",2017,2017-08-11,16,5,"F",170495,400,"Charter","black",113611,"113-61","CSEO",8,8,NA,0.223,142,8,11
35199,"SITKA",2017,2017-08-11,16,5,"M",170496,520,"Charter","black",113611,"113-61","CSEO",17,NA,NA,0.438,142,8,11
35200,"SITKA",2017,2017-08-11,16,5,"M",170497,490,"Charter","black",113611,"113-61","CSEO",23,NA,NA,0.418,142,8,11
35201,"SITKA",2017,2017-08-11,16,5,"F",170498,480,"Charter","black",113611,"113-61","CSEO",24,NA,NA,0.359,142,8,11
35207,"SITKA",2017,2017-08-11,16,5,"M",170499,490,"Charter","black",113450,"113-45","CSEO",20,NA,NA,0.428,142,8,11
35208,"SITKA",2017,2017-08-11,16,5,"M",170500,490,"Charter","black",113450,"113-45","CSEO",26,NA,NA,0.467,142,8,11
35209,"SITKA",2017,2017-08-11,16,5,"M",170501,450,"Charter","black",113450,"113-45","CSEO",15,15,NA,0.319,142,8,11
35210,"SITKA",2017,2017-08-11,16,5,"F",170502,500,"Charter","black",113450,"113-45","CSEO",22,22,NA,0.431,142,8,11
35211,"SITKA",2017,2017-08-11,16,5,"M",170503,490,"Charter","black",113450,"113-45","CSEO",16,16,NA,0.368,142,8,11
35212,"SITKA",2017,2017-08-11,16,5,"M",170504,470,"Charter","black",113450,"113-45","CSEO",22,NA,NA,0.418,142,8,11
36394,"SITKA",2017,2017-08-16,17,3,"F",170506,540,"Charter","black",113450,"113-45","CSEO",16,NA,NA,0.502,142,8,16
36395,"SITKA",2017,2017-08-16,17,3,"F",170507,470,"Charter","black",113450,"113-45","CSEO",11,NA,NA,0.326,142,8,16
36396,"SITKA",2017,2017-08-16,17,3,"M",170508,540,"Charter","black",113450,"113-45","CSEO",24,NA,NA,0.577,142,8,16
36397,"SITKA",2017,2017-08-16,17,3,"M",170509,560,"Charter","black",113450,"113-45","CSEO",25,NA,NA,0.664,142,8,16
36398,"SITKA",2017,2017-08-16,17,3,"F",170510,500,"Charter","black",113450,"113-45","CSEO",17,NA,NA,0.453,142,8,16
37932,"SITKA",2017,2017-08-18,17,9,"F",170511,400,"Charter","black",113450,"113-45","CSEO",45,NA,NA,0.289,NA,8,18
36952,"SITKA",2017,2017-08-18,17,9,"F",170512,400,"Charter","black",113450,"113-45","CSEO",12,NA,NA,0.262,142,8,18
36953,"SITKA",2017,2017-08-18,17,9,"M",170513,400,"Charter","black",113450,"113-45","CSEO",12,NA,NA,0.296,142,8,18
36954,"SITKA",2017,2017-08-18,17,9,"F",170514,440,"Charter","black",113450,"113-45","CSEO",11,11,NA,0.301,142,8,18
36955,"SITKA",2017,2017-08-18,17,9,"M",170515,410,"Charter","black",113450,"113-45","CSEO",11,NA,NA,0.284,142,8,18
36956,"SITKA",2017,2017-08-18,17,9,"F",170516,400,"Charter","black",113450,"113-45","CSEO",11,NA,NA,0.28,142,8,18
36957,"SITKA",2017,2017-08-18,17,9,"M",170517,430,"Charter","black",113450,"113-45","CSEO",13,NA,NA,0.277,142,8,18
36961,"SITKA",2017,2017-08-18,17,9,"M",170518,420,"Charter","black",113450,"113-45","CSEO",14,NA,NA,0.336,142,8,18
36962,"SITKA",2017,2017-08-18,17,9,"M",170519,420,"Charter","black",113450,"113-45","CSEO",18,18,NA,0.339,142,8,18
36963,"SITKA",2017,2017-08-18,17,9,"M",170520,430,"Charter","black",113450,"113-45","CSEO",12,NA,NA,0.333,142,8,18
36964,"SITKA",2017,2017-08-18,17,9,"F",170521,410,"Charter","black",113450,"113-45","CSEO",18,NA,NA,0.319,142,8,18
36965,"SITKA",2017,2017-08-18,17,9,"M",170522,460,"Charter","black",113450,"113-45","CSEO",18,NA,NA,0.332,142,8,18
36966,"SITKA",2017,2017-08-18,17,9,"M",170523,460,"Charter","black",113450,"113-45","CSEO",22,22,NA,0.425,142,8,18
36967,"SITKA",2017,2017-08-18,17,9,"F",170524,530,"Charter","black",113611,"113-61","CSEO",17,NA,NA,0.463,142,8,18
36968,"SITKA",2017,2017-08-18,17,9,"M",170525,430,"Charter","black",113611,"113-61","CSEO",11,NA,NA,0.32,142,8,18
36969,"SITKA",2017,2017-08-18,17,9,"M",170526,590,"Charter","black",113611,"113-61","CSEO",12,NA,NA,0.352,142,8,18
36970,"SITKA",2017,2017-08-18,17,9,"M",170527,530,"Charter","black",113611,"113-61","CSEO",18,NA,NA,0.492,142,8,18
36971,"SITKA",2017,2017-08-18,17,9,"M",170528,510,"Charter","black",113611,"113-61","CSEO",17,NA,NA,0.506,142,8,18
36972,"SITKA",2017,2017-08-18,17,9,"F",170529,410,"Charter","black",113611,"113-61","CSEO",10,NA,NA,0.307,142,8,18
36589,"SITKA",2017,2017-08-19,17,8,"M",170530,440,"Charter","black",113311,"113-31","CSEO",14,NA,NA,0.344,142,8,19
36590,"SITKA",2017,2017-08-19,17,8,"M",170531,450,"Charter","black",113311,"113-31","CSEO",15,NA,NA,0.371,142,8,19
36591,"SITKA",2017,2017-08-19,17,8,"M",170532,470,"Charter","black",113311,"113-31","CSEO",22,NA,NA,0.377,142,8,19
36592,"SITKA",2017,2017-08-19,17,8,"M",170533,450,"Charter","black",113311,"113-31","CSEO",16,NA,NA,0.386,142,8,19
36593,"SITKA",2017,2017-08-19,17,8,"F",170534,350,"Charter","black",113311,"113-31","CSEO",5,NA,NA,0.129,142,8,19
36594,"SITKA",2017,2017-08-19,17,8,"F",170535,320,"Charter","black",113311,"113-31","CSEO",5,NA,NA,0.126,142,8,19
36604,"SITKA",2017,2017-08-19,17,8,"F",170536,320,"Charter","black",113311,"113-31","CSEO",5,NA,NA,0.137,142,8,19
36605,"SITKA",2017,2017-08-19,17,8,"F",170537,330,"Charter","black",113311,"113-31","CSEO",5,NA,NA,0.134,142,8,19
36606,"SITKA",2017,2017-08-19,17,8,"F",170538,310,"Charter","black",113311,"113-31","CSEO",4,NA,NA,0.129,142,8,19
37521,"SITKA",2017,2017-08-25,17,5,"M",170539,535,"Charter","black",365701,"365-70","CSEO",18,NA,NA,0.513,142,8,25
37522,"SITKA",2017,2017-08-25,17,5,"M",170540,525,"Charter","black",365701,"365-70","CSEO",21,NA,NA,0.471,142,8,25
37523,"SITKA",2017,2017-08-25,17,5,"M",170541,460,"Charter","black",365701,"365-70","CSEO",15,NA,NA,0.403,142,8,25
37524,"SITKA",2017,2017-08-25,17,5,"M",170542,555,"Charter","black",365701,"365-70","CSEO",32,33,NA,0.607,142,8,25
37525,"SITKA",2017,2017-08-25,17,5,"F",170543,430,"Charter","black",365701,"365-70","CSEO",11,NA,NA,0.313,142,8,25
37526,"SITKA",2017,2017-08-25,17,5,"F",170544,430,"Charter","black",365701,"365-70","CSEO",10,NA,NA,0.62,142,8,25
38216,"SITKA",2017,2017-08-30,18,5,"M",170545,390,"Charter","black",113550,"113-55","NSEI",11,NA,NA,0.271,142,8,30
38217,"SITKA",2017,2017-08-30,18,5,"M",170546,420,"Charter","black",113550,"113-55","NSEI",10,NA,NA,0.26,142,8,30
38218,"SITKA",2017,2017-08-30,18,5,"F",170547,470,"Charter","black",113550,"113-55","NSEI",8,NA,NA,0.407,142,8,30
38219,"SITKA",2017,2017-08-30,18,5,"M",170548,445,"Charter","black",113550,"113-55","NSEI",14,NA,NA,0.269,142,8,30
