"PORT","SP","DATE","SAMPLEID","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB","COMMENTS","CAS"
"Whittier",142,"2022-07-12",,11,8,"M",37,1.3,7,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,9,"M",40,1.5,7,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,10,"F",40,1.5,8,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,11,"M",53,2.9,31,,1,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,12,"M",40,1.6,8,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,13,"F",44,1.8,10,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,14,"F",39,1.5,8,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,15,"F",42,1.7,8,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,16,"F",39,1.4,8,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,17,"F",40,1.5,8,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,18,"F",45,2,8,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,19,"F",40,1.5,7,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,20,"F",41,1.8,8,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,21,"F",41,1.7,8,8,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,22,"F",45,1.9,8,8,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,23,"F",40,1.6,8,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Black","Pelagic","",
"Whittier",142,"2022-07-12",,11,24,"M",46,,9,,2,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Black","Pelagic","",
"Whittier",145,"2022-07-12",,11,1,"M",59,3.8,45,,2,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Yelleye","Demersal","",
"Whittier",145,"2022-07-12",,11,2,"M",54,3.4,26,,2,,"Charter","I CRAZY II",475934,,2022,7,12,,"Yelleye","Demersal","",
"Whittier",145,"2022-07-12",,11,3,"M",38,,12,,2,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Yelleye","Demersal","",
"Whittier",147,"2022-07-12",,10,1,"F",27,0.7,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Quill","Demersal","",
"Whittier",147,"2022-07-12",,10,2,"F",48,2.3,,,,,"Charter","I CRAZY II",475934,,2022,7,12,,"Quill","Demersal","",
"Whittier",149,"2022-07-12",,1,1,"M",38,1.6,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"China","Demersal","",
"Whittier",149,"2022-07-12",,1,2,"F",35,1.3,,,,,"Charter","I CRAZY II",475934,,2022,7,12,,"China","Demersal","",
"Whittier",155,"2022-07-12",,6,1,"F",38,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Yelltail","Pelagic","",
"Whittier",155,"2022-07-12",,6,2,"M",38,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Yelltail","Pelagic","",
"Whittier",155,"2022-07-12",,6,3,"F",39,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Yelltail","Pelagic","",
"Whittier",155,"2022-07-12",,6,4,"M",37,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Yelltail","Pelagic","",
"Whittier",155,"2022-07-12",,6,5,"F",36,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Yelltail","Pelagic","",
"Whittier",155,"2022-07-12",,6,6,"F",39,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Yelltail","Pelagic","",
"Whittier",155,"2022-07-12",,6,7,"F",33,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Yelltail","Pelagic","",
"Whittier",156,"2022-07-12",,3,1,"F",40,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Widow","Pelagic","Species Code 156",
"Whittier",156,"2022-07-12",,3,2,"F",42,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Widow","Pelagic","Species Code 156",
"Whittier",156,"2022-07-12",,3,3,"F",41,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Widow","Pelagic","Species Code 156",
"Whittier",156,"2022-07-12",,3,4,"F",40,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Widow","Pelagic","Species Code 156",
"Whittier",156,"2022-07-12",,3,5,"M",42,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Widow","Pelagic","Species Code 156",
"Whittier",172,"2022-07-12",,4,1,"F",35,1.3,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Dusky","Pelagic","NO OTOLITHS",
"Whittier",172,"2022-07-12",,4,2,"M",31,0.8,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Dusky","Pelagic","NO OTOLITHS",
"Whittier",173,"2022-07-12",,9,1,"F",38,,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Dark","Pelagic","NO OTOLITHS",
"Whittier",173,"2022-07-12",,9,2,"M",34,,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Dark","Pelagic","NO OTOLITHS",
"Whittier",173,"2022-07-12",,9,3,"F",35,1.1,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Dark","Pelagic","NO OTOLITHS",
"Whittier",173,"2022-07-12",,9,4,"M",35,,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,5,"F",41,,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,6,"F",35,,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,7,"F",41,1.4,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,8,"F",44,1.9,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,9,"F",42,1.7,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,10,"F",41,1.6,,,,,"Charter","CRAZY RAY",476031,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,11,"F",41,1.5,,,,,"Charter","I CRAZY II",475934,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,12,"F",34,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Dark","Pelagic","ONE OTOLITH",
"Whittier",173,"2022-07-12",,9,13,"F",37,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,14,"M",39,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,15,"M",35,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,16,"F",37,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,17,"F",42,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,18,"M",36,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Dark","Pelagic","",
"Whittier",173,"2022-07-12",,9,19,"M",32,,,,,,"Charter","MEAGAN ANNE",476032,,2022,7,12,,"Dark","Pelagic","ORANGE TIPPED FINS",
"Homer",138,"2022-07-13",2071322316,7,1,"M",38,,,,,,"Private","P3",515907,,2022,7,13,,"Copper","Demersal","",0
"Homer",142,"2022-07-13",207132231,20,1,"M",41,,8,,2,,"Private","P3",515907,,2022,7,13,,"Black","Pelagic","",0
"Homer",142,"2022-07-13",207132232,20,2,"M",42,,8,,2,,"Private","P3",515907,,2022,7,13,,"Black","Pelagic","",0
"Homer",142,"2022-07-13",207132233,20,3,"F",44,,8,,2,,"Private","P3",515907,,2022,7,13,,"Black","Pelagic","",0
"Homer",172,"2022-07-13",207132237,14,1,"F",29,,,,,,"Private","P3",515907,,2022,7,13,,"Dusky","Pelagic","",0
"Homer",172,"2022-07-13",207132238,14,2,"M",38,,,,,,"Private","P3",515907,,2022,7,13,,"Dusky","Pelagic","",0
"Homer",172,"2022-07-13",207132239,14,3,"F",33,,,,,,"Private","P3",515907,,2022,7,13,,"Dusky","Pelagic","",0
"Homer",172,"2022-07-13",2071322310,14,4,"F",36,,,,,,"Private","P3",515907,,2022,7,13,,"Dusky","Pelagic","",0
"Homer",172,"2022-07-13",2071322311,14,5,"F",34,,,,,,"Private","P3",515907,,2022,7,13,,"Dusky","Pelagic","",0
"Homer",172,"2022-07-13",2071322312,14,6,"M",30,,,,,,"Private","P3",515907,,2022,7,13,,"Dusky","Pelagic","",0
"Homer",172,"2022-07-13",2071322315,14,7,"M",28,,,,,,"Private","P3",515907,,2022,7,13,,"Dusky","Pelagic","",0
"Homer",173,"2022-07-13",207132234,14,1,"F",29,,,,,,"Private","P3",515907,,2022,7,13,,"Dark","Pelagic","",0
"Homer",173,"2022-07-13",207132235,14,2,"F",35,,,,,,"Private","P3",515907,,2022,7,13,,"Dark","Pelagic","",0
"Homer",173,"2022-07-13",207132236,14,3,"M",34,,,,,,"Private","P3",515907,,2022,7,13,,"Dark","Pelagic","",0
"Homer",173,"2022-07-13",2071322313,14,4,"F",33,,,,,,"Private","P3",515907,,2022,7,13,,"Dark","Pelagic","",0
"Homer",173,"2022-07-13",2071322314,14,5,"M",36,,,,,,"Private","P3",515907,,2022,7,13,,"Dark","Pelagic","",0
"Seward",142,"2022-07-13",,24,1,"F",53,2.9,15,15,2,,"Private","P1",495932,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,2,"F",41,,8,,2,,"Private","P2",496001,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,3,"F",37,,7,,2,,"Private","P2",496001,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,4,"F",43,,8,,2,,"Private","P2",496001,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,5,"F",43,,9,,2,,"Private","P2",496001,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,6,"F",37,,8,,2,,"Private","P2",496001,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,7,"F",32,,,,,,"Private","P2",496001,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,8,"F",37,,7,,2,,"Private","P2",496001,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,9,"F",38,,,,,,"Private","P2",496001,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,10,"M",35,,,,,,"Private","P2",496001,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,11,"M",38,,,,,,"Private","P2",496001,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,12,"M",36,,7,7,2,,"Private","P2",496001,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,13,"M",37,,7,,2,,"Private","P2",496001,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,14,"F",38,0.9,,,,,"Private","P5",495932,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,15,"F",41,1.1,8,,2,,"Private","P5",495932,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,16,"M",36,0.9,,,,,"Private","P5",495932,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,17,"M",41,1.2,,,,,"Private","P5",495932,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,18,"M",36,0.8,,,,,"Private","P5",495932,,2022,7,13,,"Black","Pelagic","",
"Seward",142,"2022-07-13",,24,19,"M",39,1,,,,,"Private","P5",495932,,2022,7,13,,"Black","Pelagic","",
"Seward",147,"2022-07-13",,20,1,"F",45,2,,,,,"Private","P6",485933,,2022,7,13,,"Quill","Demersal","",
"Seward",173,"2022-07-13",,14,1,"M",34,0.7,,,,,"Private","P5",495932,,2022,7,13,,"Dark","Pelagic","",
"Valdez",138,"2022-07-13",,11,1,"F",37,1.9,,,,,"Private","P1",466033,,2022,7,13,,"Copper","Demersal","",
"Valdez",138,"2022-07-13",,11,2,"F",43,2,,,,,"Private","P1",466033,,2022,7,13,,"Copper","Demersal","",
"Valdez",138,"2022-07-13",,11,3,"F",38,1.3,,,,,"Private","P1",466033,,2022,7,13,,"Copper","Demersal","",
"Valdez",138,"2022-07-13",,11,4,"M",41,1.6,,,,,"Private","P1",466033,,2022,7,13,,"Copper","Demersal","",
"Valdez",138,"2022-07-13",,11,5,"M",40,1.8,,,,,"Private","P3",466031,,2022,7,13,,"Copper","Demersal","",
"Valdez",142,"2022-07-13",,15,1,"F",43,1.6,8,,2,,"Private","P1",466033,,2022,7,13,,"Black","Pelagic","",
"Valdez",142,"2022-07-13",,15,2,"F",47,2.2,8,,2,,"Private","P1",466033,,2022,7,13,,"Black","Pelagic","",
"Valdez",142,"2022-07-13",,15,3,"F",50,2.4,8,8,2,,"Private","P1",466033,,2022,7,13,,"Black","Pelagic","",
"Valdez",142,"2022-07-13",,15,4,"F",42,,7,,2,,"Private","P1",466033,,2022,7,13,,"Black","Pelagic","",
"Valdez",142,"2022-07-13",,15,5,"M",44,1.8,8,,2,,"Private","P1",466033,,2022,7,13,,"Black","Pelagic","",
"Valdez",142,"2022-07-13",,15,6,"M",41,1.7,8,,2,,"Private","P1",466033,,2022,7,13,,"Black","Pelagic","",
"Valdez",142,"2022-07-13",,15,7,"M",51,2.8,,,,,"Private","P1",466033,,2022,7,13,,"Black","Pelagic","NO OTOLITH",
"Valdez",142,"2022-07-13",,15,8,"M",41,1.6,7,7,2,,"Private","P1",466033,,2022,7,13,,"Black","Pelagic","",
"Valdez",142,"2022-07-13",,15,9,"M",43,1.7,8,,2,,"Private","P1",466033,,2022,7,13,,"Black","Pelagic","",
"Whittier",145,"2022-07-13",,12,1,"F",71,,,,,,"Private","P2",476032,,2022,7,13,,"Yelleye","Demersal","NO OTOLITHS",
"Whittier",147,"2022-07-13",,11,1,"M",40,,,,,,"Private","P2",476032,,2022,7,13,,"Quill","Demersal","ONE OTOLITH",
"Whittier",147,"2022-07-13",,11,2,"F",44,,,,,,"Private","P2",476032,,2022,7,13,,"Quill","Demersal","ONE OTOLITH",
"Homer",142,"2022-07-16",2071622119,21,1,"F",51,,9,,2,,"Charter","CURRENT LADY",515903,,2022,7,16,,"Black","Pelagic","",0
"Homer",142,"2022-07-16",2071622120,21,2,"F",47,,8,8,2,,"Charter","CURRENT LADY",515903,,2022,7,16,,"Black","Pelagic","",0
"Homer",172,"2022-07-16",2071622121,15,1,"F",40,,,,,,"Charter","CURRENT LADY",515903,,2022,7,16,,"Dusky","Pelagic","",0
"Homer",172,"2022-07-16",2071622122,15,2,"F",39,,,,,,"Charter","CURRENT LADY",515903,,2022,7,16,,"Dusky","Pelagic","",0
"Homer",172,"2022-07-16",2071622123,15,3,"F",44,,,,,,"Charter","CURRENT LADY",515903,,2022,7,16,,"Dusky","Pelagic","",0
"Homer",172,"2022-07-16",2071622124,15,4,"F",44,,,,,,"Charter","CURRENT LADY",515903,,2022,7,16,,"Dusky","Pelagic","",0
"Homer",172,"2022-07-16",2071622125,15,5,"F",40,,,,,,"Charter","CURRENT LADY",515903,,2022,7,16,,"Dusky","Pelagic","",0
"Valdez",145,"2022-07-16",,22,1,"F",26,0.8,8,,2,,"Charter","NUNATAK",466033,,2022,7,16,,"Yelleye","Demersal","",
"Valdez",145,"2022-07-16",,22,2,"F",41,1.4,20,,2,,"Charter","NUNATAK",466033,,2022,7,16,,"Yelleye","Demersal","",
"Valdez",145,"2022-07-16",,22,3,"M",60,,43,,2,,"Charter","NUNATAK",466033,,2022,7,16,,"Yelleye","Demersal","NO WEIGHT",
"Valdez",157,"2022-07-16",,8,1,"F",40,1.2,,,,,"Charter","NUNATAK",466033,,2022,7,16,,"Silvergr","Slope","1 Broken oto",
"Whittier",145,"2022-07-16",,13,1,"M",44,,25,28,1,,"Private","P1",486034,,2022,7,16,,"Yelleye","Demersal","",
"Seward",138,"2022-07-21",,3,1,"M",40,1.8,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Copper","Demersal","",
"Seward",142,"2022-07-21",,25,1,"F",44,,,,,,"Private","P1",495931,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,2,"F",37,,7,,2,,"Private","P1",495931,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,3,"F",36,1.2,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,4,"F",40,,7,,2,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,5,"F",39,1.4,8,,2,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,6,"F",39,,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,7,"F",36,1,7,,2,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,8,"M",38,,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,9,"M",39,1.4,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,10,"M",37,,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,11,"M",36,1.2,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,12,"M",39,1.3,7,,2,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,13,"M",40,1.5,8,,2,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Black","Pelagic","",
"Seward",142,"2022-07-21",,25,14,"M",41,1.6,8,,2,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Black","Pelagic","",
"Seward",145,"2022-07-21",,24,1,"F",31,0.8,12,12,2,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Yelleye","Demersal","",
"Seward",145,"2022-07-21",,24,2,"F",34,,12,12,2,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Yelleye","Demersal","",
"Seward",149,"2022-07-21",,4,1,"F",33,,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"China","Demersal","",
"Seward",149,"2022-07-21",,4,2,"F",33,,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"China","Demersal","",
"Seward",155,"2022-07-21",,4,1,"F",35,,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Yelltail","Pelagic","",
"Seward",155,"2022-07-21",,4,2,"",28,0.7,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Yelltail","Pelagic","",
"Seward",172,"2022-07-21",,7,1,"F",36,1.1,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Dusky","Pelagic","",
"Seward",172,"2022-07-21",,7,2,"F",37,1,,,,,"Charter","ALASKAN SUMMER",495932,,2022,7,21,,"Dusky","Pelagic","BROKEN OTO",
"Whittier",142,"2022-07-21",,12,1,"F",48,2.7,8,,2,,"Charter","I CRAZY II",476003,,2022,7,21,,"Black","Pelagic","",
"Whittier",142,"2022-07-21",,12,2,"F",41,1.6,7,,2,,"Charter","I CRAZY II",476003,,2022,7,21,,"Black","Pelagic","",
"Whittier",142,"2022-07-21",,12,3,"F",41,1.5,7,,2,,"Charter","I CRAZY II",476003,,2022,7,21,,"Black","Pelagic","",
"Whittier",142,"2022-07-21",,12,4,"M",43,1.8,7,7,2,,"Charter","I CRAZY II",476003,,2022,7,21,,"Black","Pelagic","",
"Whittier",142,"2022-07-21",,12,5,"M",45,2,8,,2,,"Charter","I CRAZY II",476003,,2022,7,21,,"Black","Pelagic","",
"Whittier",142,"2022-07-21",,12,6,"M",42,1.7,8,,2,,"Charter","I CRAZY II",476003,,2022,7,21,,"Black","Pelagic","",
"Whittier",142,"2022-07-21",,12,7,"M",53,3.1,31,,1,,"Charter","I CRAZY II",476003,,2022,7,21,,"Black","Pelagic","",
"Whittier",173,"2022-07-21",,10,1,"F",37,1.4,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,2,"F",37,1.5,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,3,"F",41,1.6,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,4,"F",38,1.2,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,5,"F",42,1.6,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,6,"F",40,1.5,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,7,"F",38,1.2,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,8,"F",39,1.4,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,9,"M",39,1.3,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,10,"F",41,1.6,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,11,"F",37,1.1,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,12,"F",41,1.5,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,13,"M",38,1.3,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,14,"F",37,1.3,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,15,"F",37,,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,16,"F",39,1.3,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Whittier",173,"2022-07-21",,10,17,"",39,1.4,,,,,"Charter","I CRAZY II",476003,,2022,7,21,,"Dark","Pelagic","",
"Homer",142,"2022-07-22",207222221,22,1,"F",47,,8,8,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",207222222,22,2,"F",42,,8,8,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",207222223,22,3,"F",45,,8,,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",207222224,22,4,"F",45,,8,,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",207222225,22,5,"F",44,,8,,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",207222226,22,6,"M",42,,8,,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222212,22,7,"F",48,,8,,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222213,22,8,"F",45,,8,,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222214,22,9,"M",43,,8,8,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222215,22,10,"F",46,,8,,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222216,22,11,"M",44,,9,,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222217,22,12,"F",49,,9,,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222218,22,13,"F",46,,9,,2,,"Charter","CRUSADER",515907,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",207222237,22,14,"M",47,,14,,2,,"Charter","POGO",525835,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",207222238,22,15,"F",46,,8,,2,,"Charter","POGO",525835,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",207222239,22,16,"M",44,,8,,2,,"Charter","POGO",525835,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222310,22,17,"F",43,,8,8,2,,"Charter","POGO",525835,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222311,22,18,"F",44,,8,,2,,"Charter","POGO",525835,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222312,22,19,"F",,,8,,2,,"Charter","POGO",525835,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222313,22,20,"F",47,,8,8,2,,"Charter","POGO",525835,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222314,22,21,"M",43,,8,,2,,"Charter","POGO",525835,,2022,7,22,,"Black","Pelagic","",0
"Homer",142,"2022-07-22",2072222323,22,22,"M",41,,8,,2,,"Charter","POGO",525835,,2022,7,22,,"Black","Pelagic","",0
"Homer",147,"2022-07-22",2072222223,4,1,"",30,,,,,,"Charter","CRUSADER",515907,,2022,7,22,,"Quill","Demersal","",0
"Homer",147,"2022-07-22",207222232,4,2,"F",43,,,,,,"Charter","POGO",525835,,2022,7,22,,"Quill","Demersal","",0
