"AREA","SITE","SUBLOC","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","AGE","AGECONF","STATAREA","SPECIES","PORT","USER","ASSEMB"
10,1,NA,2006,6,15,2,2,142,"F",NA,64,4.3,22,2,466003,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,15,2,3,142,"M",NA,52,2.6,16,2,466003,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,15,2,4,142,"F",NA,56,NA,16,2,466003,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,19,3,2,142,"M",NA,47,1.8,9,2,466033,"Black","Valdez","Private","Pelagic"
10,1,NA,2006,6,21,4,1,142,"F",NA,48,1.7,12,2,485932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,21,4,2,142,"F",NA,56,3.8,15,2,485932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,21,4,3,142,"F",NA,53,2.6,17,2,476002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,24,5,1,142,"F",NA,56,3.1,15,2,466004,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,24,5,2,142,"F",NA,56,NA,15,2,466004,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,24,5,3,142,"F",NA,50,NA,15,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,24,5,4,142,"F",NA,50,NA,23,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,24,5,5,142,"F",NA,54,NA,15,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,24,5,6,142,"F",NA,56,NA,15,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,24,5,7,142,"",NA,NA,NA,15,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,24,5,8,142,"F",NA,54,NA,12,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,24,5,9,142,"F",NA,54,NA,17,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,29,6,1,142,"M",NA,51,2.3,15,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,29,6,2,142,"F",NA,54,2.9,15,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,29,6,3,142,"F",NA,53,2.8,12,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,6,29,6,4,142,"F",NA,54,2.5,15,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,1,142,"M",NA,49,2,22,1,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,2,142,"F",NA,57,3,15,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,3,142,"F",NA,52,3.3,25,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,4,142,"M",NA,54,NA,27,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,5,142,"F",NA,58,3.4,16,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,6,142,"F",NA,52,2.6,23,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,7,142,"M",NA,52,2.3,25,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,8,142,"M",NA,51,2.3,23,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,9,142,"F",NA,51,2.3,17,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,10,142,"M",NA,55,2.6,23,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,11,142,"F",NA,53,NA,14,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,12,142,"F",NA,NA,3,14,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,13,142,"M",NA,51,NA,17,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,1,7,14,142,"F",NA,60,NA,14,2,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,2,8,1,142,"F",NA,55,NA,12,2,466004,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,2,8,2,142,"F",NA,54,NA,11,2,466004,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,2,8,3,142,"F",NA,58,3,15,2,466004,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,2,8,4,142,"F",NA,57,3,16,2,476008,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,2,8,5,142,"F",NA,55,3,15,2,476008,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,2,8,6,142,"F",NA,55,NA,15,2,476008,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,2,8,7,142,"F",NA,51,3,10,2,476008,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,7,9,1,142,"F",NA,54,3,15,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,7,9,2,142,"F",NA,58,3,15,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,7,9,3,142,"F",NA,53,2.4,13,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,7,9,4,142,"F",NA,54,3,25,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,7,9,5,142,"M",NA,56,3,20,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,7,9,6,142,"M",NA,61,3.3,26,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,7,9,7,142,"F",NA,54,2.5,30,1,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,7,9,8,142,"F",NA,50,2,10,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,9,10,1,142,"M",NA,57,3.2,32,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,9,10,2,142,"F",NA,58,3.8,27,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,9,10,3,142,"F",NA,63,4.3,23,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,9,10,4,142,"F",NA,62,4.2,16,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,9,10,5,142,"F",NA,59,3.8,15,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,9,10,6,142,"F",NA,58,3.1,30,1,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,10,11,1,142,"F",NA,59,NA,15,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,10,11,2,142,"M",NA,53,2.6,24,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,10,11,3,142,"F",NA,55,3.2,23,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,10,11,4,142,"F",NA,54,NA,23,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,10,11,5,142,"F",NA,54,2.7,29,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,10,11,6,142,"F",NA,54,2.7,31,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,10,11,7,142,"F",NA,52,2.6,13,2,475932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,10,11,8,142,"F",NA,54,2.6,15,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,10,11,9,142,"F",NA,54,2.6,16,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,10,11,10,142,"F",NA,55,2.8,24,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,10,11,11,142,"F",NA,56,2.9,23,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,1,142,"F",NA,59,3.2,16,2,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,2,142,"F",NA,57,3.4,16,2,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,3,142,"F",NA,57,3,31,1,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,4,142,"F",NA,49,3.2,15,2,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,5,142,"F",NA,57,3.4,14,2,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,6,142,"M",NA,50,2.3,17,2,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,7,142,"F",NA,54,2.2,15,2,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,8,142,"F",NA,50,2,15,2,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,9,142,"F",NA,52,2.5,15,1,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,10,142,"F",NA,58,2.8,15,2,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,11,142,"F",NA,51,2.3,12,2,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,12,142,"F",NA,55,3,15,2,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,17,12,13,142,"F",NA,50,2.2,23,2,466002,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,18,13,1,142,"F",NA,NA,NA,19,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,18,13,2,142,"F",NA,67,4.5,26,1,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,18,13,3,142,"M",NA,54,2.7,29,1,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,18,13,4,142,"F",NA,58,3.3,15,2,465931,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,18,13,5,142,"F",NA,58,NA,21,2,465931,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,7,18,13,6,142,"F",NA,57,3.3,25,1,465931,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,8,6,14,1,142,"F",NA,51,2.1,32,1,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,8,6,14,2,142,"F",NA,60,3.6,16,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,8,6,14,3,142,"F",NA,54,3.4,13,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,8,6,14,4,142,"M",NA,54,3,16,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,8,6,14,5,142,"F",NA,57,3.8,13,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,8,7,15,1,142,"M",NA,51,2.4,13,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,8,7,15,2,142,"M",NA,55,2.8,23,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,8,7,15,3,142,"M",NA,54,2.5,30,1,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,8,13,16,1,142,"F",NA,60,4,17,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,8,28,17,1,142,"F",NA,59,3.6,14,2,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,8,28,17,2,142,"F",NA,61,3.5,31,1,465932,"Black","Valdez","Charter","Pelagic"
10,1,NA,2006,8,28,17,3,142,"M",NA,51,2.5,13,2,465932,"Black","Valdez","Charter","Pelagic"
10,2,NA,2006,5,31,1,1,142,"F",NA,60,NA,16,2,466002,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,5,31,1,2,142,"M",NA,53,NA,17,2,466002,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,5,31,1,3,142,"F",NA,52,2.3,15,2,466002,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,5,31,1,4,142,"F",NA,56,3,14,2,466002,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,5,31,1,5,142,"F",NA,55,NA,15,2,466002,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,5,31,1,6,142,"F",NA,55,NA,15,2,466002,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,5,31,1,7,142,"F",NA,55,NA,15,2,466002,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,5,31,1,8,142,"M",NA,55,2.8,31,2,466002,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,5,31,1,9,142,"F",NA,53,NA,11,1,466002,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,7,1,2,1,142,"M",NA,51,2.7,15,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,2,142,"F",NA,48,2.5,9,2,476004,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,3,142,"F",NA,57,NA,15,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,4,142,"M",NA,52,NA,13,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,5,142,"M",NA,57,NA,31,1,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,6,142,"F",NA,61,NA,23,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,7,142,"F",NA,56,NA,15,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,8,142,"M",NA,56,NA,17,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,9,142,"F",NA,57,NA,13,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,10,142,"F",NA,63,NA,17,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,11,142,"F",NA,57,NA,15,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,12,142,"F",NA,58,NA,16,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,13,142,"M",NA,53,NA,10,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,14,142,"F",NA,59,NA,16,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,15,142,"F",NA,58,NA,17,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,16,142,"F",NA,60,NA,17,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,17,142,"F",NA,55,NA,15,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,18,142,"F",NA,52,NA,11,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,19,142,"M",NA,48,NA,9,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,20,142,"F",NA,58,NA,15,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,21,142,"F",NA,53,NA,13,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,22,142,"M",NA,57,NA,32,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,2,3,23,142,"F",NA,63,NA,18,2,466002,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,4,4,1,142,"F",NA,49,2.2,13,2,466003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,7,4,4,2,142,"F",NA,48,2.5,9,2,466003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,7,4,4,3,142,"F",NA,50,2.5,11,2,466003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,7,4,4,4,142,"F",NA,52,2.7,15,2,466003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,7,4,4,5,142,"F",NA,51,2.5,15,2,466003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,7,4,4,6,142,"F",NA,47,2.3,8,2,466003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,7,4,4,7,142,"M",NA,53,2.7,23,2,466003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,7,8,5,1,142,"F",NA,53,NA,12,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,2,142,"M",NA,54,NA,23,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,3,142,"M",NA,55,NA,22,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,4,142,"M",NA,49,NA,9,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,5,142,"M",NA,52,NA,15,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,6,142,"M",NA,53,NA,13,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,7,142,"M",NA,52,NA,24,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,8,142,"M",NA,53,NA,15,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,9,142,"M",NA,53,NA,15,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,10,142,"M",NA,49,2.5,9,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,11,142,"F",NA,57,NA,15,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,12,142,"F",NA,57,NA,15,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,13,142,"F",NA,50,NA,15,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,8,5,14,142,"F",NA,48,NA,10,2,476008,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,7,18,6,1,142,"F",NA,54,2.9,15,2,475933,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,7,18,6,2,142,"F",NA,55,3.3,15,2,475933,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,8,23,8,1,142,"M",NA,45,2.1,10,2,485932,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,8,23,8,2,142,"M",NA,51,2.3,15,2,485932,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,8,23,8,3,142,"M",NA,51,2.3,15,2,485932,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,8,23,8,4,142,"F",NA,58,3.7,15,2,485932,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,8,23,8,5,142,"F",NA,55,3.1,15,2,485932,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,8,23,8,6,142,"M",NA,55,2.9,22,2,485932,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,8,23,8,7,142,"F",NA,52,3,15,2,485932,"Black","Whittier","Private","Pelagic"
10,2,NA,2006,8,27,9,1,142,"M",NA,57,NA,15,2,476003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,8,27,9,5,142,"F",NA,50,NA,10,2,476003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,8,28,10,1,142,"F",NA,54,3.1,16,2,476003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,8,28,10,2,142,"F",NA,56,3.3,13,2,476003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,8,28,10,3,142,"F",NA,60,3.5,20,2,476003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,8,28,10,4,142,"M",NA,49,NA,10,2,476003,"Black","Whittier","Charter","Pelagic"
10,2,NA,2006,8,28,10,5,142,"F",NA,54,NA,15,2,476003,"Black","Whittier","Charter","Pelagic"
161,2,NA,2006,8,8,8,1,177,"M",NA,34,0.7,10,2,495938,"Blackgll","Seward","Private","Slope"
161,2,NA,2006,8,8,8,2,177,"M",NA,34,0.7,13,2,495938,"Blackgll","Seward","Private","Slope"
161,2,NA,2006,6,29,1,1,146,"M",NA,40,0.9,9,2,495934,"Canary","Seward","Charter","Demersal"
161,2,NA,2006,7,23,2,1,146,"F",NA,44,1.2,11,2,495938,"Canary","Seward","Charter","Demersal"
161,2,NA,2006,8,5,3,1,146,"F",NA,40,1,12,2,495934,"Canary","Seward","Private","Demersal"
161,2,NA,2006,8,6,4,1,146,"M",NA,40,1,12,2,495934,"Canary","Seward","Private","Demersal"
161,2,NA,2006,8,13,5,1,146,"F",NA,44,1.5,12,2,495932,"Canary","Seward","Private","Demersal"
161,2,NA,2006,8,13,5,2,146,"M",NA,44,NA,10,2,495932,"Canary","Seward","Private","Demersal"
161,2,NA,2006,6,14,6,1,146,"F",NA,38,1,10,2,495932,"Canary","Seward","Charter","Demersal"
161,2,NA,2006,6,14,6,2,146,"F",NA,42,1.3,10,2,495932,"Canary","Seward","Charter","Demersal"
161,2,NA,2006,8,23,7,1,146,"F",NA,38,0.8,11,2,485935,"Canary","Seward","Charter","Demersal"
10,2,NA,2006,7,18,1,1,146,"M",NA,40,1.5,11,2,475933,"Canary","Whittier","Charter","Demersal"
10,2,NA,2006,8,28,2,1,146,"M",NA,42,NA,10,2,476003,"Canary","Whittier","Charter","Demersal"
161,3,NA,2006,8,16,1,1,149,"F",NA,37,1,20,2,515903,"China","Homer","Charter","Demersal"
161,2,NA,2006,7,3,1,1,149,"M",NA,31,0.7,16,2,495932,"China","Seward","Private","Demersal"
161,2,NA,2006,7,11,2,1,149,"M",NA,41,1.4,43,2,485932,"China","Seward","Charter","Demersal"
161,2,NA,2006,7,17,3,1,149,"F",NA,39,1.3,32,2,495931,"China","Seward","Private","Demersal"
161,2,NA,2006,8,5,4,1,149,"F",NA,34,0.7,33,1,495932,"China","Seward","Private","Demersal"
161,2,NA,2006,8,5,4,2,149,"M",NA,34,0.8,35,2,495932,"China","Seward","Private","Demersal"
161,2,NA,2006,8,5,4,3,149,"M",NA,34,0.6,34,2,495938,"China","Seward","Private","Demersal"
161,2,NA,2006,8,5,4,4,149,"M",NA,35,0.7,35,2,495938,"China","Seward","Private","Demersal"
161,2,NA,2006,8,7,5,1,149,"M",NA,34,0.8,34,1,495932,"China","Seward","Charter","Demersal"
161,2,NA,2006,8,12,6,1,149,"F",NA,36,1.1,33,2,485933,"China","Seward","Charter","Demersal"
161,2,NA,2006,8,14,7,1,149,"F",NA,33,0.9,33,2,485932,"China","Seward","Charter","Demersal"
161,2,NA,2006,8,14,7,2,149,"M",NA,36,1.1,35,1,485932,"China","Seward","Charter","Demersal"
161,2,NA,2006,8,14,7,3,149,"M",NA,34,1.1,31,1,485932,"China","Seward","Charter","Demersal"
161,2,NA,2006,8,14,7,4,149,"M",NA,34,1,34,1,485932,"China","Seward","Charter","Demersal"
161,2,NA,2006,8,16,8,1,149,"F",NA,31,0.6,10,2,485935,"China","Seward","Charter","Demersal"
161,2,NA,2006,8,16,8,2,149,"F",NA,31,0.6,34,2,495932,"China","Seward","Charter","Demersal"
161,2,NA,2006,8,21,9,1,149,"M",NA,40,1.4,32,2,495932,"China","Seward","Charter","Demersal"
161,2,NA,2006,8,21,9,2,149,"F",NA,41,1.7,50,2,495932,"China","Seward","Charter","Demersal"
10,1,NA,2006,6,29,1,1,149,"M",NA,53,1.5,NA,NA,476008,"China","Valdez","Charter","Demersal"
10,2,NA,2006,7,18,1,1,149,"F",NA,37,1.4,33,2,475933,"China","Whittier","Charter","Demersal"
10,2,NA,2006,7,22,2,1,149,"M",NA,40,1.3,30,2,466003,"China","Whittier","Charter","Demersal"
10,2,NA,2006,7,30,3,1,149,"F",NA,30,0.5,19,2,486033,"China","Whittier","Private","Demersal"
10,2,NA,2006,8,23,4,1,149,"M",NA,38,1.6,31,2,485932,"China","Whittier","Private","Demersal"
10,2,NA,2006,8,28,5,1,149,"M",NA,35,0.9,21,2,476003,"China","Whittier","Charter","Demersal"
10,2,NA,2006,9,3,6,1,149,"M",NA,35,NA,24,2,476003,"China","Whittier","Charter","Demersal"
10,2,NA,2006,9,3,6,2,149,"F",NA,35,NA,34,1,476003,"China","Whittier","Charter","Demersal"
10,2,NA,2006,9,3,6,3,149,"M",NA,47,1,30,2,486031,"China","Whittier","Private","Demersal"
161,3,NA,2006,6,29,1,1,138,"M",NA,45,1.7,21,2,525901,"Copper","Homer","Charter","Demersal"
161,3,NA,2006,6,29,1,2,138,"M",NA,45,1.5,15,2,525901,"Copper","Homer","Charter","Demersal"
161,2,NA,2006,7,7,1,1,138,"F",NA,53,2.6,33,2,475932,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,9,2,1,138,"M",NA,46,2,26,2,486001,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,21,3,1,138,"M",NA,30,0.4,12,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,21,3,2,138,"F",NA,42,NA,28,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,1,138,"F",NA,34,0.5,19,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,2,138,"F",NA,25,0.1,9,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,3,138,"F",NA,26,0.1,11,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,4,138,"F",NA,34,0.4,16,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,5,138,"F",NA,29,0.2,12,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,6,138,"F",NA,28,0.2,11,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,7,138,"F",NA,29,0.3,10,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,8,138,"F",NA,41,0.3,14,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,9,138,"M",NA,33,0.4,27,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,10,138,"M",NA,26,0.1,11,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,11,138,"M",NA,31,0.4,16,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,12,138,"M",NA,28,0.2,13,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,7,24,4,13,138,"M",NA,33,0.4,25,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,8,5,5,1,138,"",NA,43,NA,22,2,495932,"Copper","Seward","Private","Demersal"
161,2,NA,2006,8,7,6,1,138,"F",NA,41,1.4,35,2,495932,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,8,7,6,2,138,"M",NA,37,1,17,2,505932,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,8,21,7,1,138,"F",NA,37,1,18,1,485935,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,8,27,8,1,138,"M",NA,34,NA,13,2,495938,"Copper","Seward","Private","Demersal"
161,2,NA,2006,8,28,9,1,138,"F",NA,48,2.2,33,2,495932,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,8,28,9,2,138,"M",NA,33,0.8,25,2,495938,"Copper","Seward","Charter","Demersal"
161,2,NA,2006,9,2,10,1,138,"F",NA,46,1.7,35,2,485931,"Copper","Seward","Charter","Demersal"
10,1,NA,2006,6,19,1,1,138,"F",NA,39,1.1,25,2,466033,"Copper","Valdez","Private","Demersal"
10,1,NA,2006,6,19,1,2,138,"M",NA,38,0.8,16,2,466033,"Copper","Valdez","Private","Demersal"
10,1,NA,2006,6,19,1,3,138,"F",NA,40,1.1,17,2,466033,"Copper","Valdez","Private","Demersal"
10,1,NA,2006,6,19,1,4,138,"F",NA,40,1.1,16,2,466033,"Copper","Valdez","Private","Demersal"
10,1,NA,2006,6,19,1,5,138,"F",NA,44,1,25,2,466033,"Copper","Valdez","Private","Demersal"
10,1,NA,2006,6,19,1,6,138,"M",NA,39,1,27,1,466033,"Copper","Valdez","Private","Demersal"
10,1,NA,2006,6,19,1,7,138,"M",NA,37,NA,27,2,466100,"Copper","Valdez","Private","Demersal"
