"AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","AGE","AGECONF","STATAREA","SPECIES","PORT","USER","ASSEMB","sasdate"
10,1,2002,7,28,9,2,138,"M",8,34,0.8,26,NA,466100,"Copper","Valdez","Private","Demersal",2002-07-28
10,1,2002,7,28,9,3,138,"F",6,34,0.9,26,NA,466100,"Copper","Valdez","Private","Demersal",2002-07-28
10,1,2002,7,28,9,4,138,"M",NA,32,0.7,16,NA,466100,"Copper","Valdez","Private","Demersal",2002-07-28
10,1,2002,7,29,10,1,138,"M",3,38,1.4,16,NA,466003,"Copper","Valdez","Charter","Demersal",2002-07-29
10,1,2002,8,11,11,1,138,"M",3,36,1.1,21,NA,466003,"Copper","Valdez","Private","Demersal",2002-08-11
10,1,2002,8,11,11,2,138,"F",6,37,1.1,19,NA,466003,"Copper","Valdez","Private","Demersal",2002-08-11
10,1,2002,8,14,12,1,138,"M",3,30,0.6,12,NA,466100,"Copper","Valdez","Private","Demersal",2002-08-14
10,1,2002,8,14,12,2,138,"F",6,30,0.6,16,NA,466100,"Copper","Valdez","Private","Demersal",2002-08-14
10,2,2002,6,1,1,1,138,"F",5,43,1.8,32,NA,476008,"Copper","Whittier","Charter","Demersal",2002-06-01
10,2,2002,6,1,1,2,138,"F",4,38,1,38,NA,476033,"Copper","Whittier","Charter","Demersal",2002-06-01
10,2,2002,6,1,1,3,138,"F",5,30,0.4,10,NA,476008,"Copper","Whittier","Charter","Demersal",2002-06-01
10,2,2002,7,14,2,1,138,"M",2,37,1,31,NA,486033,"Copper","Whittier","Private","Demersal",2002-07-14
10,2,2002,8,12,3,1,138,"F",6,47,2.7,29,NA,476003,"Copper","Whittier","Charter","Demersal",2002-08-12
10,2,2002,8,27,4,1,138,"F",2,32,0.7,11,NA,476032,"Copper","Whittier","Private","Demersal",2002-08-27
161,3,2002,5,19,1,1,154,"F",6,38,NA,9,NA,515907,"DrkDsky","Homer","Private","Pelagic",2002-05-19
161,3,2002,5,19,1,2,154,"M",4,39,NA,9,NA,515907,"DrkDsky","Homer","Private","Pelagic",2002-05-19
161,3,2002,5,19,1,3,154,"",8,35,NA,9,NA,515907,"DrkDsky","Homer","Private","Pelagic",2002-05-19
161,3,2002,5,24,2,1,154,"F",7,38,NA,12,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-24
161,3,2002,5,24,2,2,154,"F",2,35,NA,9,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-24
161,3,2002,5,24,2,3,154,"F",2,36,NA,9,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-24
161,3,2002,5,24,2,4,154,"M",4,36,NA,9,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-24
161,3,2002,5,24,2,5,154,"M",4,37,NA,20,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-24
161,3,2002,5,24,2,6,154,"M",4,36,NA,40,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-24
161,3,2002,5,24,2,7,154,"M",4,36,NA,11,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-24
161,3,2002,5,25,3,1,154,"F",2,33,NA,9,NA,515907,"DrkDsky","Homer","Private","Pelagic",2002-05-25
161,3,2002,5,25,3,2,154,"",NA,32,NA,8,NA,515907,"DrkDsky","Homer","Private","Pelagic",2002-05-25
161,3,2002,5,25,3,3,154,"F",3,37,NA,9,NA,515907,"DrkDsky","Homer","Private","Pelagic",2002-05-25
161,3,2002,5,25,3,4,154,"M",5,43,NA,26,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-25
161,3,2002,5,25,3,5,154,"M",5,43,NA,26,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-25
161,3,2002,5,25,3,6,154,"",NA,33,NA,8,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-25
161,3,2002,5,25,3,7,154,"F",7,33,NA,9,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-25
161,3,2002,5,25,3,8,154,"F",2,34,NA,9,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-25
161,3,2002,5,25,3,9,154,"F",2,32,NA,10,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-25
161,3,2002,5,25,3,10,154,"F",2,31,NA,8,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-25
161,3,2002,5,25,3,11,154,"F",2,36,NA,9,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-05-25
161,3,2002,6,2,4,1,154,"F",2,41,1.2,10,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-06-02
161,3,2002,6,11,5,1,154,"F",4,45,1.8,34,NA,515905,"DrkDsky","Homer","Charter","Pelagic",2002-06-11
161,3,2002,6,11,5,2,154,"M",3,39,1.1,9,NA,515905,"DrkDsky","Homer","Charter","Pelagic",2002-06-11
161,3,2002,6,11,5,3,154,"",NA,38,1,9,NA,515905,"DrkDsky","Homer","Charter","Pelagic",2002-06-11
161,3,2002,6,11,5,4,154,"",NA,36,1,10,NA,515905,"DrkDsky","Homer","Charter","Pelagic",2002-06-11
161,3,2002,6,26,6,1,154,"M",3,33,0.7,6,NA,515936,"DrkDsky","Homer","Charter","Pelagic",2002-06-26
161,3,2002,6,26,6,2,154,"F",5,50,NA,34,NA,515906,"DrkDsky","Homer","Charter","Pelagic",2002-06-26
161,3,2002,7,14,7,1,154,"F",2,36,NA,7,NA,515907,"DrkDsky","Homer","Private","Pelagic",2002-07-14
161,3,2002,7,14,7,2,154,"M",2,35,NA,8,NA,515907,"DrkDsky","Homer","Private","Pelagic",2002-07-14
161,3,2002,7,14,7,3,154,"M",2,34,NA,7,NA,515907,"DrkDsky","Homer","Private","Pelagic",2002-07-14
161,3,2002,7,14,7,4,154,"M",2,34,NA,8,NA,515907,"DrkDsky","Homer","Private","Pelagic",2002-07-14
161,3,2002,7,14,7,5,154,"F",2,37,NA,8,NA,515907,"DrkDsky","Homer","Private","Pelagic",2002-07-14
161,3,2002,7,18,8,1,154,"M",4,40,NA,NA,NA,515907,"DrkDsky","Homer","Charter","Pelagic",2002-07-18
161,3,2002,7,18,8,2,154,"M",4,41,1.2,13,NA,515902,"DrkDsky","Homer","Private","Pelagic",2002-07-18
161,3,2002,7,18,8,3,154,"F",6,51,2,42,NA,515902,"DrkDsky","Homer","Private","Pelagic",2002-07-18
161,3,2002,7,18,8,4,154,"",4,41,1.2,8,NA,515902,"DrkDsky","Homer","Private","Pelagic",2002-07-18
161,3,2002,7,23,9,1,154,"M",2,37,NA,8,NA,515936,"DrkDsky","Homer","Charter","Pelagic",2002-07-23
161,3,2002,7,29,10,1,154,"F",6,42,1.4,24,NA,NA,"DrkDsky","Homer","Charter","Pelagic",2002-07-29
161,3,2002,8,1,11,1,154,"F",6,51,2.2,37,NA,525837,"DrkDsky","Homer","Charter","Pelagic",2002-08-01
161,3,2002,8,10,12,1,154,"F",2,37,NA,7,NA,515936,"DrkDsky","Homer","Private","Pelagic",2002-08-10
161,3,2002,8,10,12,2,154,"M",2,40,NA,8,NA,515936,"DrkDsky","Homer","Private","Pelagic",2002-08-10
161,3,2002,8,10,12,3,154,"M",2,38,NA,8,NA,515936,"DrkDsky","Homer","Private","Pelagic",2002-08-10
161,3,2002,8,11,13,1,154,"M",2,34,NA,8,NA,515936,"DrkDsky","Homer","Private","Pelagic",2002-08-11
161,3,2002,8,11,13,2,154,"F",2,36,0.9,8,NA,515936,"DrkDsky","Homer","Private","Pelagic",2002-08-11
161,3,2002,8,11,13,3,154,"M",2,34,NA,9,NA,515936,"DrkDsky","Homer","Private","Pelagic",2002-08-11
161,3,2002,8,19,14,1,154,"F",5,49,NA,34,NA,515936,"DrkDsky","Homer","Private","Pelagic",2002-08-19
161,3,2002,8,21,15,1,154,"",NA,41,NA,8,NA,NA,"DrkDsky","Homer","Charter","Pelagic",2002-08-21
161,3,2002,8,22,16,1,154,"M",2,36,NA,7,NA,515936,"DrkDsky","Homer","Private","Pelagic",2002-08-22
161,3,2002,8,26,17,1,154,"M",2,37,0.8,8,NA,515936,"DrkDsky","Homer","Private","Pelagic",2002-08-26
161,3,2002,8,26,17,2,154,"M",2,35,0.7,6,NA,515936,"DrkDsky","Homer","Private","Pelagic",2002-08-26
161,3,2002,8,26,17,3,154,"M",2,33,0.6,6,NA,515936,"DrkDsky","Homer","Private","Pelagic",2002-08-26
161,3,2002,8,26,17,4,154,"F",6,47,NA,NA,NA,525902,"DrkDsky","Homer","Charter","Pelagic",2002-08-26
161,3,2002,8,28,18,1,154,"",NA,42,1.1,17,NA,525836,"DrkDsky","Homer","Private","Pelagic",2002-08-28
161,3,2002,8,28,18,2,154,"",NA,42,1.1,10,NA,525836,"DrkDsky","Homer","Private","Pelagic",2002-08-28
17,754,2002,6,17,1,1,154,"",8,37,0.9,8,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-06-17
17,754,2002,6,17,1,2,154,"",8,37,1,8,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-06-17
17,754,2002,6,17,1,3,154,"",8,42,1.7,22,NA,525733,"DrkDsky","Kodiak","Charter","Pelagic",2002-06-17
17,754,2002,7,4,2,1,154,"F",6,43,1.5,34,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-04
17,754,2002,7,5,3,1,154,"",8,39,1.1,10,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-07-05
17,754,2002,7,5,3,2,154,"M",3,37,0.8,7,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-07-05
17,754,2002,7,5,3,3,154,"",8,37,0.7,8,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-07-05
17,754,2002,7,5,3,4,154,"M",4,41,1.2,8,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-07-05
17,754,2002,7,5,3,5,154,"F",4,39,1.2,8,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-07-05
17,754,2002,7,5,3,6,154,"F",2,34,0.9,7,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-05
17,754,2002,7,8,4,1,154,"F",1,37,1.2,15,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-07-08
17,754,2002,7,9,5,1,154,"M",3,50,NA,22,NA,525807,"DrkDsky","Kodiak","Charter","Pelagic",2002-07-09
17,754,2002,7,9,5,2,154,"F",4,50,NA,34,NA,525807,"DrkDsky","Kodiak","Charter","Pelagic",2002-07-09
17,754,2002,7,9,5,3,154,"F",4,38,NA,8,NA,525807,"DrkDsky","Kodiak","Charter","Pelagic",2002-07-09
17,754,2002,7,13,6,1,154,"F",4,40,1,8,NA,525731,"DrkDsky","Kodiak","Charter","Pelagic",2002-07-13
17,754,2002,7,13,6,2,154,"F",4,40,1.1,9,NA,525731,"DrkDsky","Kodiak","Charter","Pelagic",2002-07-13
17,754,2002,7,16,7,1,154,"M",3,38,1.2,9,NA,525733,"DrkDsky","Kodiak","Charter","Pelagic",2002-07-16
17,754,2002,7,17,8,1,154,"F",4,39,NA,8,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-17
17,754,2002,7,17,8,2,154,"F",5,43,1.6,17,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-17
17,754,2002,7,17,8,3,154,"M",4,47,1.7,22,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-17
17,754,2002,7,17,8,4,154,"M",4,43,NA,24,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-17
17,754,2002,7,17,8,5,154,"F",5,46,2.2,42,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-17
17,754,2002,7,17,8,6,154,"F",7,47,NA,26,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-17
17,754,2002,7,27,9,1,154,"F",2,44,1.4,15,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-07-27
17,754,2002,7,27,9,2,154,"M",4,43,2.2,12,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-27
17,754,2002,7,28,10,1,154,"M",3,42,NA,22,NA,525733,"DrkDsky","Kodiak","Charter","Pelagic",2002-07-28
17,754,2002,7,28,10,2,154,"F",4,41,1.6,11,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-28
17,754,2002,7,28,10,3,154,"F",4,45,2,8,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-28
17,754,2002,7,31,11,1,154,"F",4,44,NA,15,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-07-31
17,754,2002,7,31,11,2,154,"F",4,50,2.2,18,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-31
17,754,2002,7,31,11,3,154,"M",3,46,1.6,12,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-07-31
17,754,2002,8,1,12,1,154,"F",4,41,1.5,9,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-01
17,754,2002,8,1,12,2,154,"F",4,45,NA,20,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-08-01
17,754,2002,8,1,12,3,154,"F",5,43,1.7,20,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-08-01
17,754,2002,8,1,12,4,154,"M",3,33,1.1,8,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-01
17,754,2002,8,3,13,1,154,"M",3,35,1.1,8,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-03
17,754,2002,8,3,13,2,154,"M",3,45,NA,20,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-08-03
17,754,2002,8,4,14,1,154,"F",2,35,0.9,8,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-04
17,754,2002,8,4,14,2,154,"F",1,34,0.8,8,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-04
17,754,2002,8,4,14,3,154,"M",1,36,1,8,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-04
17,754,2002,8,4,14,4,154,"F",2,37,1,11,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-04
17,754,2002,8,5,15,1,154,"F",7,43,NA,13,NA,525733,"DrkDsky","Kodiak","Charter","Pelagic",2002-08-05
17,754,2002,8,5,15,2,154,"F",3,43,NA,13,NA,525733,"DrkDsky","Kodiak","Charter","Pelagic",2002-08-05
17,754,2002,8,9,16,1,154,"M",1,42,1.4,11,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-09
17,754,2002,8,9,16,2,154,"F",2,40,1.2,9,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-09
17,754,2002,8,17,17,1,154,"",8,37,1,11,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-17
17,754,2002,8,17,17,2,154,"",8,44,1.4,17,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-17
17,754,2002,8,22,18,1,154,"F",3,47,NA,18,NA,525801,"DrkDsky","Kodiak","Private","Pelagic",2002-08-22
17,754,2002,8,22,18,2,154,"F",NA,47,NA,38,NA,525801,"DrkDsky","Kodiak","Private","Pelagic",2002-08-22
17,754,2002,8,22,18,3,154,"M",2,42,NA,16,NA,525801,"DrkDsky","Kodiak","Private","Pelagic",2002-08-22
17,754,2002,8,23,19,1,154,"F",4,46,2.1,40,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-08-23
17,754,2002,8,23,19,2,154,"F",4,46,2,26,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-08-23
17,754,2002,8,25,20,1,154,"",8,38,NA,10,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-25
17,754,2002,8,25,20,2,154,"F",4,33,NA,10,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-25
17,754,2002,8,25,20,3,154,"F",4,35,NA,9,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-25
17,754,2002,8,25,20,4,154,"F",5,46,NA,28,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-25
17,754,2002,8,25,20,5,154,"F",4,38,NA,8,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-25
17,754,2002,8,25,20,6,154,"F",5,51,NA,40,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-25
17,754,2002,8,25,20,7,154,"F",5,45,NA,24,NA,525731,"DrkDsky","Kodiak","Private","Pelagic",2002-08-25
17,754,2002,8,28,21,1,154,"F",4,39,NA,9,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-08-28
17,754,2002,8,28,21,2,154,"F",3,45,NA,17,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-08-28
17,754,2002,8,28,21,3,154,"M",3,37,NA,9,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-08-28
17,754,2002,8,28,21,4,154,"F",4,35,NA,9,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-08-28
17,754,2002,8,28,21,5,154,"F",5,45,NA,20,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-08-28
17,754,2002,8,28,21,6,154,"M",2,40,NA,10,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-08-28
17,754,2002,8,28,21,7,154,"F",5,44,NA,25,NA,525733,"DrkDsky","Kodiak","Private","Pelagic",2002-08-28
161,2,2002,5,25,1,1,154,"M",2,37,0.9,14,NA,495938,"DrkDsky","Seward","Private","Pelagic",2002-05-25
161,2,2002,5,25,1,2,154,"F",2,33,0.6,6,NA,495938,"DrkDsky","Seward","Private","Pelagic",2002-05-25
161,2,2002,6,15,2,1,154,"M",3,51,2,37,NA,495934,"DrkDsky","Seward","Charter","Pelagic",2002-06-15
161,2,2002,6,19,3,1,154,"",8,47,1.5,12,NA,495938,"DrkDsky","Seward","Private","Pelagic",2002-06-19
161,2,2002,7,6,4,1,154,"M",5,45,NA,10,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-07-06
161,2,2002,7,6,4,2,154,"F",2,55,2.4,35,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-07-06
161,2,2002,7,8,5,1,154,"M",4,39,1.1,27,NA,475934,"DrkDsky","Seward","Charter","Pelagic",2002-07-08
161,2,2002,7,12,6,1,154,"F",7,46,1.7,40,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-07-12
161,2,2002,7,12,6,2,154,"F",6,42,1.3,27,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-07-12
161,2,2002,7,14,7,1,154,"M",4,40,1,37,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-07-14
161,2,2002,7,18,8,1,154,"M",3,38,0.8,27,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-07-18
161,2,2002,7,21,9,1,154,"F",3,38,0.9,24,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-07-21
161,2,2002,7,21,9,2,154,"M",3,37,0.8,29,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-07-21
161,2,2002,7,21,9,3,154,"F",2,34,0.7,7,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-07-21
161,2,2002,7,22,10,1,154,"F",7,49,1.5,20,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-07-22
161,2,2002,7,22,10,2,154,"F",6,43,1.1,13,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-07-22
161,2,2002,7,22,10,3,154,"M",4,42,1.2,27,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-07-22
161,2,2002,7,22,10,4,154,"F",7,46,1.7,35,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-07-22
161,2,2002,7,22,10,5,154,"F",2,43,1.5,28,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-07-22
161,2,2002,7,22,10,6,154,"F",2,42,1.8,22,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-07-22
161,2,2002,7,29,11,1,154,"F",7,47,1.6,22,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,11,2,154,"M",4,45,1.5,26,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,11,3,154,"F",7,47,1.5,35,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-07-29
161,2,2002,8,4,12,1,154,"M",4,41,1,14,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-08-04
161,2,2002,8,4,12,2,154,"F",6,44,1.5,21,NA,495938,"DrkDsky","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,12,3,154,"F",6,43,1.2,23,NA,495938,"DrkDsky","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,12,4,154,"M",5,31,0.5,6,NA,495938,"DrkDsky","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,12,5,154,"F",2,34,0.7,8,NA,495938,"DrkDsky","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,12,6,154,"M",1,33,0.6,7,NA,495938,"DrkDsky","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,12,7,154,"F",5,34,0.8,8,NA,495938,"DrkDsky","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,12,8,154,"F",1,34,0.7,6,NA,495938,"DrkDsky","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,12,9,154,"F",1,31,0.5,7,NA,495938,"DrkDsky","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,5,13,1,154,"F",6,42,1.2,14,NA,485931,"DrkDsky","Seward","Charter","Pelagic",2002-08-05
161,2,2002,8,5,13,2,154,"F",6,36,0.8,14,NA,485931,"DrkDsky","Seward","Charter","Pelagic",2002-08-05
161,2,2002,8,5,13,3,154,"F",7,39,1,23,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-08-05
161,2,2002,8,5,13,4,154,"M",5,39,0.9,12,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-08-05
161,2,2002,8,10,14,1,154,"M",5,40,1.4,45,NA,485932,"DrkDsky","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,10,14,2,154,"F",2,39,0.9,12,NA,485932,"DrkDsky","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,10,14,3,154,"F",6,47,1.1,32,NA,485932,"DrkDsky","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,10,14,4,154,"M",4,37,0.8,12,NA,485932,"DrkDsky","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,10,14,5,154,"M",5,41,1.1,21,NA,485932,"DrkDsky","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,10,14,6,154,"F",6,40,1.6,34,NA,485932,"DrkDsky","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,18,15,1,154,"F",4,45,1.5,27,NA,495932,"DrkDsky","Seward","Private","Pelagic",2002-08-18
161,2,2002,8,28,16,1,154,"F",2,35,0.7,8,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,16,2,154,"F",2,39,1.1,8,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,16,3,154,"F",2,34,0.6,8,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,16,4,154,"M",1,35,0.6,8,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,16,5,154,"F",1,33,0.6,8,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,16,6,154,"M",2,37,0.9,8,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2002-08-28
161,2,2002,9,1,17,1,154,"F",6,41,1.1,32,NA,475932,"DrkDsky","Seward","Charter","Pelagic",2002-09-01
161,2,2002,9,1,17,2,154,"M",5,42,1.7,32,NA,475932,"DrkDsky","Seward","Charter","Pelagic",2002-09-01
10,1,2002,6,4,1,1,154,"M",5,48,2.4,16,NA,466005,"DrkDsky","Valdez","Private","Pelagic",2002-06-04
10,1,2002,6,4,1,2,154,"M",5,54,2.8,12,NA,466005,"DrkDsky","Valdez","Private","Pelagic",2002-06-04
10,1,2002,6,4,1,3,154,"M",5,51,2.5,21,NA,466004,"DrkDsky","Valdez","Charter","Pelagic",2002-06-04
10,1,2002,6,4,1,4,154,"F",6,55,2.9,21,NA,466004,"DrkDsky","Valdez","Charter","Pelagic",2002-06-04
10,1,2002,6,4,1,5,154,"F",5,42,1.5,12,NA,466005,"DrkDsky","Valdez","Private","Pelagic",2002-06-04
10,1,2002,6,17,2,1,154,"F",5,58,4.2,NA,NA,475932,"DrkDsky","Valdez","Charter","Pelagic",2002-06-17
10,1,2002,6,19,3,1,154,"M",NA,37,0.9,8,NA,466033,"DrkDsky","Valdez","Private","Pelagic",2002-06-19
10,1,2002,7,4,4,1,154,"M",4,53,2,NA,NA,466033,"DrkDsky","Valdez","Private","Pelagic",2002-07-04
10,1,2002,7,6,5,1,154,"M",3,43,1.5,12,NA,476034,"DrkDsky","Valdez","Charter","Pelagic",2002-07-06
10,1,2002,7,7,6,1,154,"M",4,35,NA,8,NA,476031,"DrkDsky","Valdez","Private","Pelagic",2002-07-07
10,1,2002,7,7,6,2,154,"M",4,40,1.2,15,NA,476031,"DrkDsky","Valdez","Private","Pelagic",2002-07-07
10,1,2002,7,7,6,3,154,"M",4,41,1.4,25,NA,476031,"DrkDsky","Valdez","Private","Pelagic",2002-07-07
10,1,2002,7,7,6,4,154,"M",4,42,1.6,20,NA,476031,"DrkDsky","Valdez","Private","Pelagic",2002-07-07
10,1,2002,7,7,6,5,154,"M",3,40,1.2,23,NA,476031,"DrkDsky","Valdez","Private","Pelagic",2002-07-07
10,1,2002,7,21,7,1,154,"F",6,45,1.6,27,NA,466033,"DrkDsky","Valdez","Private","Pelagic",2002-07-21
10,1,2002,7,21,7,2,154,"M",4,45,1.6,38,NA,466033,"DrkDsky","Valdez","Private","Pelagic",2002-07-21
10,1,2002,7,28,8,1,154,"M",4,31,0.5,8,NA,466100,"DrkDsky","Valdez","Private","Pelagic",2002-07-28
10,1,2002,7,28,8,2,154,"F",2,36,0.6,14,NA,466100,"DrkDsky","Valdez","Private","Pelagic",2002-07-28
10,1,2002,8,1,9,1,154,"F",6,46,1.8,29,NA,476002,"DrkDsky","Valdez","Charter","Pelagic",2002-08-01
10,2,2002,6,1,1,1,154,"F",2,37,0.8,9,NA,476008,"DrkDsky","Whittier","Charter","Pelagic",2002-06-01
10,2,2002,6,2,2,1,154,"M",2,56,2,NA,NA,486034,"DrkDsky","Whittier","Private","Pelagic",2002-06-02
10,2,2002,6,3,3,1,154,"M",2,38,0.9,24,NA,485932,"DrkDsky","Whittier","Charter","Pelagic",2002-06-03
10,2,2002,6,3,3,2,154,"F",6,44,1.3,27,NA,485932,"DrkDsky","Whittier","Charter","Pelagic",2002-06-03
10,2,2002,6,3,3,3,154,"M",3,34,0.9,17,NA,485932,"DrkDsky","Whittier","Charter","Pelagic",2002-06-03
10,2,2002,6,14,4,1,154,"M",1,42,1.3,11,NA,486001,"DrkDsky","Whittier","Charter","Pelagic",2002-06-14
10,2,2002,6,14,4,2,154,"M",2,42,1.7,30,NA,486001,"DrkDsky","Whittier","Charter","Pelagic",2002-06-14
10,2,2002,6,14,4,3,154,"F",2,40,1.3,11,NA,486001,"DrkDsky","Whittier","Charter","Pelagic",2002-06-14
10,2,2002,6,15,5,1,154,"M",2,NA,1.1,8,NA,476033,"DrkDsky","Whittier","Charter","Pelagic",2002-06-15
10,2,2002,6,16,6,1,154,"M",4,40,1.1,13,NA,486033,"DrkDsky","Whittier","Private","Pelagic",2002-06-16
