"AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","HUNDRED","AGE","AGECONF","STATAREA","FINCLIPA","FINCLIPC","FINCLIPD","FINCLPAN","FL","RARE","SPECIES","USER","ASSEMB","PORT","sasdate"
161,3,1999,7,6,8,4,154,"F",1,31.9,NA,",",7,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-07-06
161,3,1999,7,6,8,5,154,"",NA,34.4,NA,",",9,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-07-06
161,3,1999,7,6,8,6,154,"F",1,33.7,NA,",",7,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-07-06
161,3,1999,7,19,9,1,154,"F",2,38.9,NA,",",12,2,515936,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-07-19
161,3,1999,8,5,10,1,154,"F",7,47.5,NA,",",31,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-05
161,3,1999,8,5,10,2,154,"M",5,35.2,NA,",",9,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-05
161,3,1999,8,5,10,3,154,"M",2,38.4,NA,",",17,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-05
161,3,1999,8,5,10,4,154,"M",2,36.5,NA,",",9,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-05
161,3,1999,8,5,10,5,154,"M",2,32.9,NA,",",7,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-05
161,3,1999,8,14,11,1,154,"",NA,36.3,0.5,",",NA,NA,515903,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-08-14
161,3,1999,8,14,11,2,154,"",NA,35.7,0.6,",",7,2,515903,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-08-14
161,3,1999,8,22,12,1,154,"M",5,38.8,NA,",",20,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-22
161,3,1999,8,22,12,2,154,"",NA,33.8,NA,",",9,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-22
161,3,1999,8,22,12,3,154,"M",2,34.3,NA,",",9,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-22
161,3,1999,8,22,12,4,154,"F",6,35.1,NA,",",8,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-22
161,3,1999,8,22,12,5,154,"M",5,34.2,NA,",",9,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-22
161,3,1999,8,22,12,6,154,"M",5,38.1,NA,",",17,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-22
161,3,1999,8,22,12,7,154,"M",5,37.2,NA,",",13,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-22
161,3,1999,8,22,12,8,154,"M",2,34.8,NA,",",9,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-22
161,3,1999,8,22,12,9,154,"F",7,44.5,NA,",",38,2,515907,"","","D","",NA,"","DrkDsky","Private","Pelagic","Homer",1999-08-22
161,3,1999,8,29,13,1,154,"",NA,43.2,NA,",",22,2,515903,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-08-29
161,3,1999,8,29,13,2,154,"F",4,39.2,NA,",",9,2,515903,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-08-29
161,3,1999,8,29,13,3,154,"M",5,35.4,NA,",",23,2,515903,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-08-29
161,3,1999,8,29,13,4,154,"F",NA,39.3,NA,",",17,2,515903,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-08-29
161,3,1999,8,10,14,1,154,"",NA,43,NA,",",14,2,515936,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-08-10
161,3,1999,9,9,15,1,154,"F",3,44.7,1.4,",",17,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,9,9,15,2,154,"F",4,43.2,1.1,",",17,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,9,9,15,3,154,"F",3,43,1.2,",",16,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,9,9,15,4,154,"",NA,41.4,1.1,",",13,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,9,9,15,5,154,"",NA,42.1,1.1,",",14,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,9,9,15,6,154,"",NA,41.4,1.1,",",8,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,9,9,15,7,154,"F",3,41.2,NA,",",13,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,9,9,15,8,154,"",NA,42.7,NA,",",14,3,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,9,9,15,9,154,"F",1,39.1,NA,",",7,3,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,9,9,15,10,154,"F",3,41.2,NA,",",10,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,9,9,15,11,154,"F",NA,42.6,NA,",",12,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,9,9,15,12,154,"F",3,38.6,NA,",",11,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,9,9,15,13,154,"",NA,38.1,NA,",",9,2,515905,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Homer",1999-09-09
161,3,1999,6,12,1,1,147,"M",2,44.8,NA,",",17,2,515906,"","C","","",NA,"","Quill","Charter","Demersal","Homer",1999-06-12
161,3,1999,6,15,2,1,147,"M",5,45.6,NA,",",11,2,515907,"","C","","",NA,"","Quill","Charter","Demersal","Homer",1999-06-15
161,3,1999,8,22,3,1,147,"F",7,52.6,NA,",",27,2,515907,"","","D","",NA,"","Quill","Private","Demersal","Homer",1999-08-22
161,3,1999,7,15,4,1,149,"M",4,39.1,0.7,",",24,2,515906,"","","D","",NA,"","China","Private","Demersal","Homer",1999-07-15
161,3,1999,6,21,5,1,148,"M",5,51.9,NA,",",49,2,515905,"","C","","",NA,"","Tiger","Charter","Demersal","Homer",1999-06-21
17,754,1999,8,8,24,1,142,"F",4,44.1,NA,",",7,NA,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-08-08
17,754,1999,5,31,1,1,142,"",NA,52,NA,",",13,2,525733,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-05-31
17,754,1999,5,31,1,2,142,"M",NA,52,NA,",",19,2,525733,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-05-31
17,754,1999,6,19,2,1,142,"F",NA,37,NA,",",8,3,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-06-19
17,754,1999,6,19,2,2,142,"F",NA,40.6,NA,",",9,3,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-06-19
17,754,1999,6,19,2,3,142,"M",NA,44.5,NA,",",18,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-06-19
17,754,1999,6,19,2,4,142,"F",NA,54,NA,",",NA,NA,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-06-19
17,754,1999,6,19,2,5,142,"M",NA,44.1,NA,",",17,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-06-19
17,754,1999,6,19,2,6,142,"M",NA,45,NA,",",24,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-06-19
17,754,1999,6,19,2,7,142,"M",NA,47,NA,",",32,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-06-19
17,754,1999,6,19,2,8,142,"F",NA,41.9,NA,",",9,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-06-19
17,754,1999,6,19,2,9,142,"M",NA,38.5,NA,",",8,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-06-19
17,754,1999,6,25,3,1,142,"M",NA,46,NA,",",21,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,2,142,"M",NA,46.6,NA,",",20,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,3,142,"F",NA,47.5,NA,",",9,3,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,4,142,"M",NA,47.2,NA,",",23,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,5,142,"M",NA,44.7,NA,",",9,3,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,6,142,"F",NA,43.7,NA,",",9,3,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,7,142,"M",NA,45.6,NA,",",20,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,8,142,"M",NA,43.7,NA,",",8,3,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,9,142,"M",NA,47,NA,",",20,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,10,142,"M",NA,43.4,NA,",",9,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,11,142,"F",NA,41.7,NA,",",9,3,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,12,142,"F",NA,45.2,NA,",",9,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,13,142,"F",NA,45.1,NA,",",8,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,14,142,"F",NA,45.8,NA,",",9,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,15,142,"M",NA,47.4,NA,",",20,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,16,142,"F",NA,45.3,NA,",",9,3,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,17,142,"F",NA,45.6,NA,",",8,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,18,142,"M",NA,49.8,NA,",",17,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,19,142,"M",NA,49.7,NA,",",20,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,20,142,"F",NA,43.2,NA,",",9,3,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,21,142,"F",NA,43.9,NA,",",8,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,22,142,"M",NA,44.7,NA,",",23,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,23,142,"M",NA,46.8,NA,",",21,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,24,142,"F",NA,45.6,NA,",",9,3,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,25,142,"F",NA,42.5,NA,",",8,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,26,142,"F",NA,44.3,NA,",",10,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,27,142,"F",NA,44,NA,",",9,3,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,28,142,"F",NA,42,NA,",",8,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,6,25,3,29,142,"M",NA,46,NA,",",15,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-06-25
17,754,1999,7,1,4,1,142,"F",2,51,2,",",9,3,525733,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-01
17,754,1999,7,2,5,1,142,"F",2,42.5,1.5,",",NA,NA,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-02
17,754,1999,7,2,5,2,142,"M",3,43.6,1.5,",",8,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-02
17,754,1999,7,3,6,1,142,"F",3,49.7,NA,",",14,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-03
17,754,1999,7,3,6,2,142,"F",6,47.4,NA,",",13,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-03
17,754,1999,7,3,6,3,142,"M",NA,48.2,NA,",",20,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-03
17,754,1999,7,3,6,4,142,"M",3,48,NA,",",20,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-03
17,754,1999,7,3,6,5,142,"M",3,48,NA,",",23,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-03
17,754,1999,7,3,6,6,142,"M",3,45.6,NA,",",10,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-03
17,754,1999,7,3,6,7,142,"M",3,47.8,NA,",",20,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-03
17,754,1999,7,3,6,8,142,"F",2,46,NA,",",9,3,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-03
17,754,1999,7,3,6,9,142,"F",6,54.5,NA,",",13,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-03
17,754,1999,7,3,6,10,142,"F",6,54.2,NA,",",18,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-03
17,754,1999,7,3,6,11,142,"F",3,58.7,NA,",",20,2,525733,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-03
17,754,1999,7,8,7,1,142,"F",2,43.7,NA,",",9,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,2,142,"F",2,47.2,NA,",",9,3,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,3,142,"F",2,43.8,NA,",",9,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,4,142,"F",2,46.4,NA,",",9,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,5,142,"M",2,45.5,NA,",",9,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,6,142,"F",4,47,NA,",",9,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,7,142,"M",3,46.5,NA,",",15,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,8,142,"M",3,49.5,NA,",",20,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,9,142,"M",3,50.3,NA,",",17,1,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,10,142,"M",3,47.8,NA,",",14,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,11,142,"F",5,49.8,NA,",",13,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,12,142,"F",3,46.8,NA,",",9,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,13,142,"F",2,46.4,NA,",",8,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,14,142,"F",2,46.3,NA,",",9,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,15,142,"",NA,50.6,NA,",",9,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,16,142,"M",3,49.8,NA,",",20,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,17,142,"M",3,48.2,NA,",",15,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-08
17,754,1999,7,8,7,18,142,"M",3,49.3,NA,",",9,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-08
17,754,1999,7,14,8,1,142,"F",4,44,NA,",",9,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-14
17,754,1999,7,14,8,2,142,"F",4,41.9,NA,",",8,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-14
17,754,1999,7,16,9,1,142,"M",4,45.4,NA,",",NA,NA,525732,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-16
17,754,1999,7,16,9,2,142,"F",3,44.9,2,",",9,2,525732,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-16
17,754,1999,7,16,9,3,142,"M",3,47,2.1,",",NA,NA,525732,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-16
17,754,1999,7,16,9,4,142,"M",NA,47.9,NA,",",21,2,525732,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-16
17,754,1999,7,16,9,5,142,"M",NA,49.4,2.4,",",23,2,525732,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-16
17,754,1999,7,16,9,6,142,"M",4,49.2,NA,",",23,2,525732,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-16
17,754,1999,7,16,9,7,142,"F",4,44.9,NA,",",9,3,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-16
17,754,1999,7,16,9,8,142,"M",NA,43.4,NA,",",9,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-16
17,754,1999,7,17,10,1,142,"F",5,45.9,NA,",",9,3,525732,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-17
17,754,1999,7,17,10,2,142,"F",NA,51.6,2.2,",",15,2,525732,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-17
17,754,1999,7,17,10,3,142,"F",NA,51.2,2.3,",",18,2,525732,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-17
17,754,1999,7,18,11,1,142,"F",3,46,NA,",",8,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-18
17,754,1999,7,18,11,2,142,"F",2,43.4,NA,",",9,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-18
17,754,1999,7,18,11,3,142,"F",2,48.4,NA,",",9,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-18
17,754,1999,7,18,11,4,142,"M",2,43.4,NA,",",9,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-18
17,754,1999,7,18,11,5,142,"F",2,44.1,NA,",",8,3,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-18
17,754,1999,7,18,11,6,142,"F",2,41.8,NA,",",8,3,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-18
17,754,1999,7,18,11,7,142,"M",2,39.9,NA,",",7,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-18
17,754,1999,7,18,11,8,142,"M",5,49.3,NA,",",20,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-18
17,754,1999,7,18,11,9,142,"F",3,49,NA,",",9,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-18
17,754,1999,7,18,11,10,142,"F",2,42.9,NA,",",8,3,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-18
17,754,1999,7,18,11,11,142,"M",3,50.2,NA,",",13,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-18
17,754,1999,7,18,11,12,142,"F",5,49.9,NA,",",13,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-18
17,754,1999,7,21,12,1,142,"F",3,43,NA,",",9,3,525701,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,2,142,"F",2,40.9,NA,",",8,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,3,142,"F",2,37.5,NA,",",9,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,4,142,"F",2,41.7,NA,",",9,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,5,142,"F",2,40,NA,",",9,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,6,142,"M",2,38.8,NA,",",8,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,7,142,"M",2,43,NA,",",9,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,8,142,"F",1,38,NA,",",8,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,9,142,"F",2,40.3,NA,",",9,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,10,142,"F",8,37.1,NA,",",8,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,11,142,"F",1,38.4,NA,",",8,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,12,142,"F",1,43,NA,",",14,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,13,142,"M",2,37.2,NA,",",8,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,14,142,"F",2,39.8,NA,",",9,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,15,142,"F",6,41.1,NA,",",9,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,16,142,"F",2,41.5,NA,",",10,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,17,142,"F",7,40.1,NA,",",9,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,18,142,"F",2,39.4,NA,",",9,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,19,142,"F",2,39.9,NA,",",9,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,20,142,"F",2,38.1,NA,",",9,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,21,12,21,142,"F",1,37.9,NA,",",9,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-21
17,754,1999,7,19,13,1,142,"M",4,49.8,NA,",",21,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-19
17,754,1999,7,19,13,2,142,"F",5,47.6,NA,",",30,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1999-07-19
17,754,1999,7,19,13,3,142,"M",3,54.4,NA,",",29,1,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-19
17,754,1999,7,19,13,4,142,"M",3,46,2,",",20,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-19
17,754,1999,7,19,13,5,142,"M",3,46.7,2.2,",",24,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-19
17,754,1999,7,19,13,6,142,"M",4,46.8,2.1,",",20,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-19
17,754,1999,7,19,13,7,142,"M",3,43.4,1.6,",",9,3,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-19
17,754,1999,7,19,13,8,142,"M",5,52.3,2.5,",",18,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-19
17,754,1999,7,19,13,9,142,"F",4,47.2,2.3,",",9,3,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-19
17,754,1999,7,19,13,10,142,"F",2,45.5,1.8,",",8,2,525733,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1999-07-19
17,754,1999,7,22,14,1,142,"M",NA,47,2,",",20,2,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
17,754,1999,7,22,14,2,142,"M",NA,49.7,NA,",",20,2,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
17,754,1999,7,22,14,3,142,"M",5,44,NA,",",9,3,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
17,754,1999,7,22,14,4,142,"M",NA,47.4,1.9,",",20,2,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
17,754,1999,7,22,14,5,142,"M",5,45.1,1.8,",",20,2,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
17,754,1999,7,22,14,6,142,"M",NA,45.8,1.9,",",20,2,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
17,754,1999,7,22,14,7,142,"M",5,40.9,1.4,",",9,2,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
17,754,1999,7,22,14,8,142,"M",5,45,NA,",",21,2,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
17,754,1999,7,22,14,9,142,"M",5,42.4,1.6,",",9,3,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
17,754,1999,7,22,14,10,142,"F",5,45.3,1.9,",",19,2,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
17,754,1999,7,22,14,11,142,"M",5,45.5,1.8,",",20,2,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
17,754,1999,7,22,14,12,142,"M",3,43.9,1.7,",",9,3,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
17,754,1999,7,22,14,13,142,"M",5,44,1.7,",",9,2,NA,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1999-07-22
