"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","USER","PORT","CAS","NETWT","RNDWT"
"3796",NA,2004,6,12,7,23,NA,NA,"","F",81,NA,495938,"Charter","Seward",0,10.6,14
"3797",NA,2004,6,12,7,24,NA,11,"","M",81,NA,495938,"Charter","Seward",0,10.6,14
"3798",NA,2004,6,12,7,25,NA,10,"","M",93,NA,495938,"Charter","Seward",0,16.5,22
"3799",NA,2004,6,12,7,26,NA,8,"","F",81,NA,495938,"Charter","Seward",0,10.6,14
"3800",NA,2004,6,12,7,27,NA,9,"","F",85,NA,495938,"Charter","Seward",0,12.3,16.4
"3801",NA,2004,6,12,7,28,NA,11,"","M",79,NA,495938,"Charter","Seward",0,9.7,13
"3802",NA,2004,6,12,7,29,NA,NA,"","F",97,NA,495938,"Charter","Seward",0,18.9,25.2
"3803",NA,2004,6,12,7,30,NA,9,"","F",89,NA,495938,"Charter","Seward",0,14.3,19.1
"3804",NA,2004,6,12,8,1,NA,NA,"","F",141,NA,485932,"Charter","Seward",0,63.6,84.6
"3805",NA,2004,6,12,8,2,NA,10,"","F",105,NA,485932,"Charter","Seward",0,24.5,32.6
"3806",NA,2004,6,12,8,3,NA,NA,"","F",100,NA,485932,"Charter","Seward",0,20.9,27.8
"3807",NA,2004,6,12,8,4,NA,NA,"","M",100,NA,485932,"Charter","Seward",0,20.9,27.8
"3808",NA,2004,6,12,8,5,NA,NA,"","F",101,NA,485932,"Charter","Seward",0,21.6,28.7
"3809",NA,2004,6,12,8,6,NA,NA,"","F",133,NA,485932,"Charter","Seward",0,52.7,70
"3810",NA,2004,6,14,9,1,NA,NA,"","F",80,NA,485932,"Charter","Seward",0,10.1,13.5
"3811",NA,2004,6,14,9,2,NA,NA,"","M",78,NA,485932,"Charter","Seward",0,9.3,12.4
"3812",NA,2004,6,14,9,3,NA,NA,"","M",82,NA,485932,"Charter","Seward",0,11,14.6
"3813",NA,2004,6,14,9,4,NA,10,"","F",119,NA,485932,"Charter","Seward",0,36.7,48.8
"3814",NA,2004,6,14,9,5,NA,NA,"","M",80,NA,485932,"Charter","Seward",0,10.1,13.5
"3815",NA,2004,6,14,9,6,NA,NA,"","M",87,NA,485932,"Charter","Seward",0,13.3,17.7
"3816",NA,2004,6,14,9,7,NA,NA,"","F",68,NA,485932,"Charter","Seward",0,6,8
"3817",NA,2004,6,14,9,8,NA,NA,"","F",75,NA,485932,"Charter","Seward",0,8.2,10.9
"3818",NA,2004,6,14,9,9,NA,NA,"","M",95,NA,485932,"Charter","Seward",0,17.7,23.5
"3819",NA,2004,6,14,9,10,NA,NA,"","M",90,NA,485932,"Charter","Seward",0,14.9,19.8
"3820",NA,2004,6,14,9,11,NA,7,"","F",77,NA,485932,"Charter","Seward",0,9,11.9
"3821",NA,2004,6,14,9,12,NA,7,"","F",68,NA,485932,"Charter","Seward",0,6,8
"3822",NA,2004,6,14,9,13,NA,NA,"","M",90,NA,485932,"Charter","Seward",0,14.9,19.8
"3823",NA,2004,6,14,9,14,NA,NA,"","M",80,NA,485932,"Charter","Seward",0,10.1,13.5
"3824",NA,2004,6,14,9,15,NA,NA,"","F",152,NA,475932,"Charter","Seward",0,81.2,107.9
"3825",NA,2004,6,14,9,16,NA,NA,"","F",161,NA,475932,"Charter","Seward",0,97.8,130.1
"3826",NA,2004,6,14,9,17,NA,NA,"","F",154,NA,475932,"Charter","Seward",0,84.7,112.6
"3827",NA,2004,6,14,9,18,NA,NA,"","F",107,NA,475932,"Charter","Seward",0,26,34.6
"3828",NA,2004,6,14,9,19,NA,NA,"","F",116,NA,475932,"Charter","Seward",0,33.8,45
"3829",NA,2004,6,14,9,20,NA,10,"","F",82,NA,475932,"Charter","Seward",0,11,14.6
"3830",NA,2004,6,14,9,21,NA,NA,"","F",128,NA,475932,"Charter","Seward",0,46.5,61.9
"3831",NA,2004,6,14,9,22,NA,NA,"","F",118,NA,475932,"Charter","Seward",0,35.7,47.5
"3832",NA,2004,6,14,9,23,NA,NA,"","F",125,NA,475932,"Charter","Seward",0,43.1,57.3
"3833",NA,2004,6,14,9,24,NA,NA,"","F",90,NA,475932,"Charter","Seward",0,14.9,19.8
"3834",NA,2004,6,14,9,25,NA,NA,"","F",97,NA,475932,"Charter","Seward",0,18.9,25.2
"3835",NA,2004,6,14,9,26,NA,7,"","F",82,NA,475932,"Charter","Seward",0,11,14.6
"3836",NA,2004,6,14,9,27,NA,NA,"","F",133,NA,475931,"Charter","Seward",0,52.7,70
"3837",NA,2004,6,14,9,28,NA,NA,"","M",88,NA,475931,"Charter","Seward",0,13.8,18.4
"3838",NA,2004,6,14,9,29,NA,13,"","F",112,NA,475931,"Charter","Seward",0,30.2,40.1
"3839",NA,2004,6,14,9,30,NA,11,"","F",111,NA,475931,"Charter","Seward",0,29.3,39
"3840",NA,2004,6,14,10,1,NA,NA,"I","F",127,NA,475931,"Charter","Seward",0,45.3,60.3
"3841",NA,2004,6,14,10,2,NA,NA,"","F",132,NA,475931,"Charter","Seward",0,51.4,68.3
"3842",NA,2004,6,14,10,3,NA,NA,"","F",123,NA,475931,"Charter","Seward",0,40.9,54.4
"3843",NA,2004,6,14,10,4,NA,NA,"","F",137,NA,475931,"Charter","Seward",0,58,77.1
"3844",NA,2004,6,14,10,5,NA,NA,"","F",123,NA,475931,"Charter","Seward",0,40.9,54.4
"3845",NA,2004,6,14,10,6,NA,9,"","F",94,NA,475931,"Charter","Seward",0,17.1,22.7
"3846",NA,2004,6,14,10,7,NA,NA,"","F",98,NA,475931,"Charter","Seward",0,19.6,26
"3847",NA,2004,6,14,10,8,NA,NA,"","F",131,NA,475931,"Charter","Seward",0,50.1,66.7
"3848",NA,2004,6,14,10,9,NA,NA,"","F",159,NA,475931,"Charter","Seward",0,93.9,124.9
"3849",NA,2004,6,14,10,10,NA,NA,"","F",74,NA,495938,"Private","Seward",0,7.9,10.5
"3850",NA,2004,6,14,10,11,NA,8,"","M",71,NA,495938,"Private","Seward",0,6.9,9.2
"3851",NA,2004,6,14,10,12,NA,6,"","F",62,NA,495938,"Private","Seward",0,4.4,5.9
"3852",NA,2004,6,14,10,13,NA,5,"","F",76,NA,495938,"Private","Seward",0,8.6,11.4
"3853",NA,2004,6,14,10,14,NA,6,"","F",68,NA,495938,"Private","Seward",0,6,8
"3854",NA,2004,6,14,10,15,NA,NA,"I","M",72,NA,495938,"Private","Seward",0,7.2,9.6
"3855",NA,2004,6,14,10,16,NA,6,"","F",64,NA,495938,"Private","Seward",0,4.9,6.5
"3856",NA,2004,6,14,10,17,NA,9,"","F",82,NA,495938,"Private","Seward",0,11,14.6
"3857",NA,2004,6,14,10,18,NA,8,"","M",71,NA,495938,"Private","Seward",0,6.9,9.2
"3858",NA,2004,6,14,10,19,NA,11,"","F",136,NA,485931,"Private","Seward",0,56.6,75.3
"3859",NA,2004,6,14,10,20,NA,9,"","F",76,NA,485931,"Private","Seward",0,8.6,11.4
"3860",NA,2004,6,14,10,21,NA,NA,"","F",100,NA,485931,"Private","Seward",0,20.9,27.8
"3861",NA,2004,6,14,10,22,NA,NA,"","M",74,NA,485931,"Private","Seward",0,7.9,10.5
"3862",NA,2004,6,14,10,23,NA,7,"","F",67,NA,485931,"Private","Seward",0,5.7,7.6
"3863",NA,2004,6,14,10,24,NA,NA,"","F",112,NA,485931,"Private","Seward",0,30.2,40.1
"3864",NA,2004,6,14,10,25,NA,10,"","F",101,NA,485931,"Private","Seward",0,21.6,28.7
"3865",NA,2004,6,21,11,1,NA,NA,"","F",136,NA,485931,"Charter","Seward",0,56.6,75.3
"3866",NA,2004,6,21,11,2,NA,NA,"","F",108,NA,485931,"Charter","Seward",0,26.8,35.7
"3867",NA,2004,6,21,11,3,NA,NA,"","F",147,NA,485931,"Charter","Seward",0,72.8,96.9
"3868",NA,2004,6,21,11,4,NA,NA,"","F",138,NA,485931,"Charter","Seward",0,59.3,78.9
"3869",NA,2004,6,21,11,5,NA,NA,"","F",77,NA,485931,"Charter","Seward",0,9,11.9
"3870",NA,2004,6,21,11,6,NA,NA,"","F",84,NA,485931,"Charter","Seward",0,11.9,15.8
"3871",NA,2004,6,21,11,7,NA,NA,"","F",85,NA,485931,"Charter","Seward",0,12.3,16.4
"3872",NA,2004,6,21,11,8,NA,14,"","F",89,NA,485931,"Charter","Seward",0,14.3,19.1
"3873",NA,2004,6,21,11,9,NA,NA,"I","F",132,NA,485931,"Charter","Seward",0,51.4,68.3
"3874",NA,2004,6,21,11,10,NA,NA,"","F",83,NA,485931,"Charter","Seward",0,11.4,15.2
"3875",NA,2004,6,21,11,11,NA,NA,"","M",87,NA,485931,"Charter","Seward",0,13.3,17.7
"3876",NA,2004,6,21,11,12,NA,12,"","F",129,NA,485931,"Charter","Seward",0,47.7,63.4
"3877",NA,2004,6,21,11,13,NA,13,"","F",144,NA,495931,"Charter","Seward",0,68.1,90.6
"3878",NA,2004,6,21,11,14,NA,15,"","M",77,NA,495931,"Charter","Seward",0,9,11.9
"3879",NA,2004,6,21,11,15,NA,NA,"","F",86,NA,495931,"Charter","Seward",0,12.8,17.1
"3880",NA,2004,6,21,11,16,NA,14,"","F",80,NA,495931,"Charter","Seward",0,10.1,13.5
"3881",NA,2004,6,21,11,17,NA,9,"","F",77,NA,495931,"Charter","Seward",0,9,11.9
"3882",NA,2004,6,21,11,18,NA,NA,"","F",91,NA,495931,"Charter","Seward",0,15.4,20.5
"3883",NA,2004,6,21,11,19,NA,NA,"","F",69,NA,495931,"Charter","Seward",0,6.3,8.4
"3884",NA,2004,6,21,11,20,NA,NA,"","M",80,NA,495931,"Charter","Seward",0,10.1,13.5
"3885",NA,2004,6,21,11,21,NA,17,"","M",94,NA,495931,"Charter","Seward",0,17.1,22.7
"3886",NA,2004,6,21,11,22,NA,7,"","F",76,NA,495931,"Charter","Seward",0,8.6,11.4
"3887",NA,2004,6,21,11,23,NA,7,"","M",68,NA,495931,"Charter","Seward",0,6,8
"3888",NA,2004,6,21,11,24,NA,11,"","M",72,NA,495931,"Charter","Seward",0,7.2,9.6
"3889",NA,2004,6,21,11,25,NA,NA,"","F",92,NA,475934,"Charter","Seward",0,16,21.2
"3890",NA,2004,6,21,11,26,NA,NA,"","F",104,NA,475934,"Charter","Seward",0,23.7,31.6
"3891",NA,2004,6,21,11,27,NA,13,"","M",80,NA,475934,"Charter","Seward",0,10.1,13.5
"3892",NA,2004,6,21,11,28,NA,NA,"","F",87,NA,475934,"Charter","Seward",0,13.3,17.7
"3893",NA,2004,6,21,11,29,NA,NA,"","F",124,NA,475934,"Charter","Seward",0,42,55.8
"3894",NA,2004,6,21,11,30,NA,NA,"","F",89,NA,475934,"Charter","Seward",0,14.3,19.1
"3895",NA,2004,6,21,12,1,NA,8,"","F",83,NA,475934,"Charter","Seward",0,11.4,15.2
"3896",NA,2004,6,21,12,2,NA,NA,"","M",88,NA,475934,"Charter","Seward",0,13.8,18.4
"3897",NA,2004,6,21,12,3,NA,16,"","M",89,NA,475934,"Charter","Seward",0,14.3,19.1
"3898",NA,2004,6,21,12,4,NA,NA,"","F",96,NA,475934,"Charter","Seward",0,18.3,24.4
"3899",NA,2004,6,21,12,5,NA,NA,"","F",89,NA,475934,"Charter","Seward",0,14.3,19.1
"3900",NA,2004,6,21,12,6,NA,NA,"","F",89,NA,475934,"Charter","Seward",0,14.3,19.1
"3901",NA,2004,6,21,12,7,NA,NA,"","F",100,NA,475934,"Charter","Seward",0,20.9,27.8
"3902",NA,2004,6,21,12,8,NA,NA,"","M",87,NA,475934,"Charter","Seward",0,13.3,17.7
"3903",NA,2004,6,21,12,9,NA,NA,"","F",100,NA,475934,"Charter","Seward",0,20.9,27.8
"3904",NA,2004,6,21,12,10,NA,NA,"","F",129,NA,475934,"Charter","Seward",0,47.7,63.4
"3905",NA,2004,6,21,12,11,NA,NA,"","F",130,NA,475934,"Charter","Seward",0,48.9,65
"3906",NA,2004,6,21,12,12,NA,NA,"","F",91,NA,475934,"Charter","Seward",0,15.4,20.5
"3907",NA,2004,6,21,12,13,NA,8,"","F",85,NA,475934,"Charter","Seward",0,12.3,16.4
"3908",NA,2004,6,21,12,14,NA,NA,"","M",81,NA,475934,"Charter","Seward",0,10.6,14
"3909",NA,2004,6,21,12,15,NA,NA,"","F",83,NA,475934,"Charter","Seward",0,11.4,15.2
"3910",NA,2004,6,23,13,1,NA,NA,"","F",162,NA,485935,"Charter","Seward",0,99.8,132.7
"3911",NA,2004,6,23,13,2,NA,NA,"","F",72,NA,495938,"Charter","Seward",0,7.2,9.6
"3912",NA,2004,6,23,13,3,NA,NA,"","F",NA,NA,495938,"Charter","Seward",0,NA,NA
"3913",NA,2004,6,23,13,4,NA,NA,"","F",168,NA,475934,"Charter","Seward",0,112.2,149.3
"3914",NA,2004,6,23,13,5,NA,10,"","F",104,NA,475934,"Charter","Seward",0,23.7,31.6
"3915",NA,2004,6,23,13,6,NA,NA,"","F",95,NA,475934,"Charter","Seward",0,17.7,23.5
"3916",NA,2004,6,23,13,7,NA,8,"","F",79,NA,475934,"Charter","Seward",0,9.7,13
"3917",NA,2004,6,23,13,8,NA,NA,"","F",99,NA,475934,"Charter","Seward",0,20.2,26.9
"3918",NA,2004,6,23,13,9,NA,NA,"","F",86,NA,475934,"Charter","Seward",0,12.8,17.1
"3919",NA,2004,6,23,13,10,NA,NA,"","F",159,NA,475934,"Charter","Seward",0,93.9,124.9
"3920",NA,2004,6,23,13,11,NA,NA,"","M",80,NA,475934,"Charter","Seward",0,10.1,13.5
"3921",NA,2004,6,23,13,12,NA,NA,"","F",149,NA,475934,"Charter","Seward",0,76.1,101.2
"3922",NA,2004,6,23,13,13,NA,NA,"","F",85,NA,475934,"Charter","Seward",0,12.3,16.4
"3923",NA,2004,6,23,13,14,NA,11,"","F",101,NA,495934,"Charter","Seward",0,21.6,28.7
"3924",NA,2004,6,23,13,15,NA,NA,"","M",73,NA,495934,"Charter","Seward",0,7.5,10
"3925",NA,2004,6,23,13,16,NA,NA,"","F",70,NA,495934,"Charter","Seward",0,6.6,8.8
"3926",NA,2004,6,23,13,17,NA,8,"","F",84,NA,495934,"Charter","Seward",0,11.9,15.8
"3927",NA,2004,6,23,13,18,NA,9,"","F",87,NA,495934,"Charter","Seward",0,13.3,17.7
"3928",NA,2004,6,23,13,19,NA,NA,"","F",76,NA,495934,"Charter","Seward",0,8.6,11.4
"3929",NA,2004,6,23,13,20,NA,NA,"","F",86,NA,495934,"Charter","Seward",0,12.8,17.1
"3930",NA,2004,6,23,13,21,NA,NA,"","F",80,NA,495934,"Charter","Seward",0,10.1,13.5
"3931",NA,2004,6,23,13,22,NA,10,"","F",80,NA,495934,"Charter","Seward",0,10.1,13.5
"3932",NA,2004,6,23,13,23,NA,5,"","F",64,NA,495934,"Charter","Seward",0,4.9,6.5
"3933",NA,2004,6,23,13,24,NA,9,"","M",69,NA,495934,"Charter","Seward",0,6.3,8.4
"3934",NA,2004,6,23,13,25,NA,10,"","F",89,NA,495934,"Charter","Seward",0,14.3,19.1
"3935",NA,2004,6,23,13,26,NA,NA,"","F",79,NA,485932,"Charter","Seward",0,9.7,13
"3936",NA,2004,6,23,13,27,NA,NA,"","F",69,NA,485932,"Charter","Seward",0,6.3,8.4
"3937",NA,2004,6,23,13,28,NA,NA,"","M",93,NA,485932,"Charter","Seward",0,16.5,22
"3938",NA,2004,6,23,13,29,NA,NA,"","M",72,NA,485932,"Charter","Seward",0,7.2,9.6
"3939",NA,2004,6,23,13,30,NA,NA,"","F",69,NA,485932,"Charter","Seward",0,6.3,8.4
"3940",NA,2004,6,23,14,1,NA,NA,"","M",75,NA,485932,"Charter","Seward",0,8.2,10.9
"3941",NA,2004,6,23,14,2,NA,7,"","F",74,NA,485932,"Charter","Seward",0,7.9,10.5
"3942",NA,2004,6,23,14,3,NA,9,"","F",88,NA,485932,"Charter","Seward",0,13.8,18.4
"3943",NA,2004,6,23,14,4,NA,10,"","F",95,NA,485932,"Charter","Seward",0,17.7,23.5
"3944",NA,2004,6,23,14,5,NA,8,"","F",64,NA,485932,"Charter","Seward",0,4.9,6.5
"3945",NA,2004,6,23,14,6,NA,11,"","F",93,NA,485932,"Charter","Seward",0,16.5,22
"3946",NA,2004,6,24,15,1,NA,NA,"","F",48,NA,495938,"Private","Seward",0,1.9,2.6
"3947",NA,2004,6,24,15,2,NA,11,"","M",85,NA,475934,"Private","Seward",0,12.3,16.4
"3948",NA,2004,6,24,15,3,NA,6,"","M",57,NA,475934,"Private","Seward",0,3.4,4.5
"3949",NA,2004,6,24,15,4,NA,12,"","F",92,NA,475932,"Private","Seward",0,16,21.2
"3950",NA,2004,6,24,15,5,NA,NA,"","F",93,NA,475932,"Private","Seward",0,16.5,22
"3951",NA,2004,6,24,15,6,NA,NA,"","F",92,NA,475932,"Private","Seward",0,16,21.2
"3952",NA,2004,6,24,15,7,NA,11,"","F",94,NA,475932,"Private","Seward",0,17.1,22.7
"3953",NA,2004,6,24,15,8,NA,9,"","F",92,NA,475932,"Private","Seward",0,16,21.2
"3954",NA,2004,6,24,15,9,NA,11,"","F",93,NA,475932,"Private","Seward",0,16.5,22
"3955",NA,2004,6,24,15,10,NA,12,"","F",98,NA,475932,"Private","Seward",0,19.6,26
"3956",NA,2004,6,24,15,11,NA,NA,"","F",87,NA,475932,"Private","Seward",0,13.3,17.7
"3957",NA,2004,6,24,15,12,NA,16,"","F",153,NA,475932,"Private","Seward",0,82.9,110.3
"3958",NA,2004,6,24,15,13,NA,10,"","F",86,NA,475932,"Private","Seward",0,12.8,17.1
"3959",NA,2004,6,24,15,14,NA,9,"","M",83,NA,475932,"Private","Seward",0,11.4,15.2
"3960",NA,2004,6,24,15,15,NA,8,"","F",81,NA,475932,"Private","Seward",0,10.6,14
"3961",NA,2004,6,24,15,16,NA,11,"","F",88,NA,475932,"Private","Seward",0,13.8,18.4
"3962",NA,2004,6,24,15,17,NA,NA,"","F",82,NA,485932,"Charter","Seward",0,11,14.6
"3963",NA,2004,6,24,15,18,NA,10,"","M",70,NA,485932,"Charter","Seward",0,6.6,8.8
"3964",NA,2004,6,24,15,19,NA,13,"","M",75,NA,485932,"Charter","Seward",0,8.2,10.9
"3965",NA,2004,6,24,15,20,NA,12,"","M",82,NA,485932,"Charter","Seward",0,11,14.6
"3966",NA,2004,6,24,15,21,NA,NA,"","M",77,NA,485932,"Charter","Seward",0,9,11.9
"3967",NA,2004,6,24,15,22,NA,8,"","M",71,NA,485932,"Charter","Seward",0,6.9,9.2
"3968",NA,2004,6,24,15,23,NA,NA,"","M",81,NA,485932,"Charter","Seward",0,10.6,14
"3969",NA,2004,6,24,15,24,NA,NA,"","F",82,NA,485932,"Charter","Seward",0,11,14.6
"3970",NA,2004,6,24,15,25,NA,NA,"","M",81,NA,485932,"Charter","Seward",0,10.6,14
"3971",NA,2004,6,24,15,26,NA,NA,"","M",83,NA,485932,"Charter","Seward",0,11.4,15.2
"3972",NA,2004,6,24,15,27,NA,10,"","F",80,NA,485932,"Charter","Seward",0,10.1,13.5
"3973",NA,2004,6,24,15,28,NA,NA,"","M",71,NA,485932,"Charter","Seward",0,6.9,9.2
"3974",NA,2004,6,24,15,29,NA,16,"","M",84,NA,485932,"Charter","Seward",0,11.9,15.8
"3975",NA,2004,6,24,15,30,NA,NA,"","M",82,NA,485932,"Charter","Seward",0,11,14.6
"3976",NA,2004,6,24,16,1,NA,NA,"","M",84,NA,485932,"Charter","Seward",0,11.9,15.8
"3977",NA,2004,6,24,16,2,NA,10,"","",73,NA,485932,"Charter","Seward",0,7.5,10
"3978",NA,2004,6,24,16,3,NA,NA,"","M",77,NA,485932,"Charter","Seward",0,9,11.9
"3979",NA,2004,6,24,16,4,NA,7,"","M",71,NA,485932,"Charter","Seward",0,6.9,9.2
"3980",NA,2004,6,24,16,5,NA,NA,"","M",81,NA,485932,"Charter","Seward",0,10.6,14
"3981",NA,2004,6,24,16,6,NA,13,"","M",81,NA,485932,"Charter","Seward",0,10.6,14
"3982",NA,2004,7,1,17,1,NA,12,"","F",84,NA,495932,"Charter","Seward",0,11.9,15.8
"3983",NA,2004,7,1,17,2,NA,18,"","F",151,NA,495932,"Charter","Seward",0,79.4,105.7
"3984",NA,2004,7,1,17,3,NA,NA,"","F",113,NA,495932,"Charter","Seward",0,31.1,41.3
"3985",NA,2004,7,1,17,4,NA,11,"","F",93,NA,495933,"Charter","Seward",0,16.5,22
"3986",NA,2004,7,1,17,5,NA,17,"","M",99,NA,495933,"Charter","Seward",0,20.2,26.9
"3987",NA,2004,7,1,17,6,NA,NA,"","M",99,NA,495933,"Charter","Seward",0,20.2,26.9
"3988",NA,2004,7,1,17,7,NA,NA,"","M",96,NA,495933,"Charter","Seward",0,18.3,24.4
"3989",NA,2004,7,1,17,8,NA,15,"","M",89,NA,495933,"Charter","Seward",0,14.3,19.1
"3990",NA,2004,7,1,17,9,NA,11,"","M",90,NA,495933,"Charter","Seward",0,14.9,19.8
"3991",NA,2004,7,1,17,10,NA,NA,"","M",87,NA,495933,"Charter","Seward",0,13.3,17.7
"3992",NA,2004,7,1,17,11,NA,NA,"","M",94,NA,495933,"Charter","Seward",0,17.1,22.7
"3993",NA,2004,7,1,17,12,NA,21,"","M",97,NA,495933,"Charter","Seward",0,18.9,25.2
"3994",NA,2004,7,3,18,1,NA,NA,"","F",79,NA,495932,"Private","Seward",0,9.7,13
"3995",NA,2004,7,3,18,2,NA,NA,"","F",89,NA,495932,"Private","Seward",0,14.3,19.1
"3996",NA,2004,7,3,18,3,NA,8,"","M",80,NA,495932,"Private","Seward",0,10.1,13.5
"3997",NA,2004,7,3,18,4,NA,10,"","F",84,NA,495932,"Private","Seward",0,11.9,15.8
"3998",NA,2004,7,3,18,5,NA,8,"","F",87,NA,495932,"Private","Seward",0,13.3,17.7
"3999",NA,2004,7,3,18,6,NA,7,"","F",73,NA,495932,"Private","Seward",0,7.5,10
"4000",NA,2004,7,3,18,7,NA,NA,"","M",65,NA,485935,"Private","Seward",0,5.2,6.9
"4001",NA,2004,7,3,18,8,NA,18,"","M",82,NA,485935,"Private","Seward",0,11,14.6
"4002",NA,2004,7,3,18,9,NA,8,"","M",70,NA,485935,"Private","Seward",0,6.6,8.8
"4003",NA,2004,7,3,18,10,NA,8,"","M",69,NA,485935,"Private","Seward",0,6.3,8.4
"4004",NA,2004,7,3,18,11,NA,NA,"","F",92,NA,475934,"Charter","Seward",0,16,21.2
"4005",NA,2004,7,3,18,12,NA,14,"","F",116,NA,475934,"Charter","Seward",0,33.8,45
"4006",NA,2004,7,3,18,13,NA,12,"","M",89,NA,475934,"Charter","Seward",0,14.3,19.1
"4007",NA,2004,7,3,18,14,NA,9,"","F",102,NA,475934,"Charter","Seward",0,22.3,29.6
"4008",NA,2004,7,3,18,15,NA,NA,"","F",129,NA,475934,"Charter","Seward",0,47.7,63.4
"4009",NA,2004,7,3,18,16,NA,12,"","M",81,NA,475934,"Charter","Seward",0,10.6,14
"4010",NA,2004,7,3,18,17,NA,16,"","M",85,NA,475934,"Charter","Seward",0,12.3,16.4
"4011",NA,2004,7,3,18,18,NA,NA,"","F",118,NA,475934,"Charter","Seward",0,35.7,47.5
"4012",NA,2004,7,4,19,1,NA,8,"","M",64,NA,495938,"Private","Seward",0,4.9,6.5
"4013",NA,2004,7,4,19,2,NA,18,"","M",88,NA,485932,"Private","Seward",0,13.8,18.4
"4014",NA,2004,7,4,19,3,NA,13,"","M",84,NA,495938,"Private","Seward",0,11.9,15.8
"4015",NA,2004,7,4,19,4,NA,13,"","M",81,NA,485932,"Private","Seward",0,10.6,14
"4016",NA,2004,7,4,19,5,NA,NA,"","M",76,NA,485932,"Private","Seward",0,8.6,11.4
"4017",NA,2004,7,4,19,6,NA,NA,"","M",71,NA,495938,"Private","Seward",0,6.9,9.2
"4018",NA,2004,7,4,19,7,NA,18,"","M",77,NA,495938,"Private","Seward",0,9,11.9
"4019",NA,2004,7,4,19,8,NA,NA,"","M",70,NA,495938,"Private","Seward",0,6.6,8.8
"4020",NA,2004,7,4,19,9,NA,NA,"","M",105,NA,485934,"Charter","Seward",0,24.5,32.6
"4021",NA,2004,7,4,19,10,NA,NA,"","F",93,NA,485934,"Charter","Seward",0,16.5,22
"4022",NA,2004,7,4,19,11,NA,NA,"","F",97,NA,485934,"Charter","Seward",0,18.9,25.2
"4023",NA,2004,7,4,19,12,NA,14,"","M",92,NA,485934,"Charter","Seward",0,16,21.2
"4024",NA,2004,7,4,19,13,NA,NA,"","F",82,NA,485934,"Charter","Seward",0,11,14.6
"4025",NA,2004,7,4,19,14,NA,10,"","F",88,NA,495934,"Charter","Seward",0,13.8,18.4
"4026",NA,2004,7,4,19,15,NA,NA,"I","M",92,NA,495934,"Charter","Seward",0,16,21.2
"4027",NA,2004,7,4,19,16,NA,15,"","F",106,NA,495934,"Charter","Seward",0,25.2,33.6
"4028",NA,2004,7,4,19,17,NA,NA,"","F",98,NA,495934,"Charter","Seward",0,19.6,26
"4029",NA,2004,7,4,19,18,NA,13,"","F",122,NA,495934,"Charter","Seward",0,39.8,52.9
"4030",NA,2004,7,4,19,19,NA,NA,"","F",89,NA,495934,"Charter","Seward",0,14.3,19.1
"4031",NA,2004,7,4,19,20,NA,NA,"I","F",86,NA,495934,"Charter","Seward",0,12.8,17.1
"4032",NA,2004,7,4,19,21,NA,14,"","F",144,NA,485935,"Charter","Seward",0,68.1,90.6
"4033",NA,2004,7,4,19,22,NA,13,"","F",130,NA,485935,"Charter","Seward",0,48.9,65
"4034",NA,2004,7,4,19,23,NA,11,"","F",96,NA,485935,"Charter","Seward",0,18.3,24.4
"4035",NA,2004,7,4,19,24,NA,NA,"","F",146,NA,485935,"Charter","Seward",0,71.2,94.7
"4036",NA,2004,7,4,19,25,NA,16,"","F",120,NA,485935,"Charter","Seward",0,37.7,50.2
"4037",NA,2004,7,4,19,26,NA,NA,"","F",125,NA,485935,"Charter","Seward",0,43.1,57.3
"4038",NA,2004,7,4,19,27,NA,NA,"","F",161,NA,485935,"Charter","Seward",0,97.8,130.1
"4039",NA,2004,7,4,19,28,NA,NA,"I","F",98,NA,485935,"Charter","Seward",0,19.6,26
"4040",NA,2004,7,4,19,29,NA,12,"","F",118,NA,485935,"Charter","Seward",0,35.7,47.5
"4041",NA,2004,7,4,19,30,NA,NA,"","M",74,NA,485935,"Charter","Seward",0,7.9,10.5
"4042",NA,2004,7,4,20,1,NA,15,"","M",80,NA,485935,"Charter","Seward",0,10.1,13.5
"4043",NA,2004,7,5,21,1,NA,9,"","F",99,NA,495932,"Private","Seward",0,20.2,26.9
"4044",NA,2004,7,5,21,2,NA,9,"","F",88,NA,495938,"Private","Seward",0,13.8,18.4
"4045",NA,2004,7,5,21,3,NA,NA,"","M",69,NA,495938,"Private","Seward",0,6.3,8.4
"4046",NA,2004,7,5,21,4,NA,7,"","M",71,NA,495938,"Private","Seward",0,6.9,9.2
"4047",NA,2004,7,5,21,5,NA,NA,"","M",63,NA,495938,"Private","Seward",0,4.7,6.2
"4048",NA,2004,7,5,21,6,NA,NA,"I","M",65,NA,495938,"Private","Seward",0,5.2,6.9
"4049",NA,2004,7,5,21,7,NA,16,"","F",147,NA,495938,"Private","Seward",0,72.8,96.9
"4050",NA,2004,7,5,21,8,NA,12,"","F",98,NA,495932,"Charter","Seward",0,19.6,26
"4051",NA,2004,7,5,21,9,NA,NA,"","M",NA,NA,495932,"Charter","Seward",0,NA,NA
"4052",NA,2004,7,5,21,10,NA,NA,"","F",97,NA,495932,"Charter","Seward",0,18.9,25.2
"4053",NA,2004,7,5,21,11,NA,NA,"","F",84,NA,495932,"Charter","Seward",0,11.9,15.8
