PORT,PAGE,LINE,YEAR,AGE,AGE2,AGEERR,SEX,LENGTH,NETWT,RNDWT,AGECONF,USER,BOATNAME,STATAREA,CAS,GAF,MONTH,DAY,SUB
Seward,19,48,2022,,,,M,65,5.022871535,6.695586986,,Charter,PERSEVERANCE,485932,1,0,6,16,
Seward,19,49,2022,,,,M,60,3.909729203,5.211746266,,Charter,PERSEVERANCE,485932,1,0,6,16,
Seward,19,50,2022,,,,M,69,6.055233829,8.071746318,,Charter,PERSEVERANCE,485932,1,0,6,16,
Seward,19,51,2022,,,,M,62,4.332307282,5.775051193,,Charter,PERSEVERANCE,485932,1,0,6,16,
Seward,19,52,2022,,,,M,61,4.117329729,5.488481869,,Charter,PERSEVERANCE,485932,1,0,6,16,
Seward,19,53,2022,10,,,M,78,8.887699676,11.84747925,,Charter,PERSEVERANCE,485932,1,0,6,16,
Seward,19,54,2022,,,,F,81,10.00210418,13.33300246,,Charter,POLARIS,475934,0,0,6,16,
Seward,19,55,2022,,,,F,93,15.41291891,20.54572539,,Charter,POLARIS,475934,0,0,6,16,
Seward,19,56,2022,,,,F,96,17.02324007,22.69231532,,Charter,POLARIS,475934,0,0,6,16,
Seward,19,57,2022,,,,F,99,18.74439483,24.98664861,,Charter,POLARIS,475934,0,0,6,16,
Seward,19,58,2022,,,,M,65,5.022871535,6.695586986,,Charter,POLARIS,475934,0,0,6,16,
Seward,19,59,2022,,,,M,93,15.41291891,20.54572539,,Charter,POLARIS,475934,0,0,6,16,
Seward,19,60,2022,,,,M,66,5.268728051,7.023318578,,Charter,POLARIS,475934,0,0,6,16,
Seward,19,61,2022,,,,M,90,13.90952563,18.54167245,,Charter,POLARIS,475934,0,0,6,16,
Seward,19,62,2022,,,,M,74,7.537521211,10.04766468,,Charter,POLARIS,475934,0,0,6,16,
Seward,19,63,2022,,,,F,76,8.193695274,10.92235767,,Charter,RELENTLESS,485935,0,0,6,16,
Seward,19,64,2022,,,,F,109,25.33250885,33.76873475,,Charter,RELENTLESS,485935,0,0,6,16,
Seward,19,65,2022,,,,F,66,5.268728051,7.023318578,,Charter,RELENTLESS,485935,0,0,6,16,
Seward,19,66,2022,,,,M,64,4.784940955,6.378420822,,Charter,RELENTLESS,485935,0,0,6,16,
Seward,19,67,2022,,,,M,55,2.977614582,3.969219062,,Charter,RELENTLESS,485935,0,0,6,16,
Seward,19,68,2022,5,,,F,55,2.977614582,3.969219062,,Charter,GLACIER BREEZE,495938,0,0,6,16,
Seward,19,69,2022,,,,F,51,2.350866221,3.133751115,,Charter,GLACIER BREEZE,495938,0,0,6,16,
Seward,19,70,2022,,,,F,55,2.977614582,3.969219062,,Charter,GLACIER BREEZE,495938,0,0,6,16,
Seward,19,71,2022,,,,M,58,3.51611349,4.687048744,,Charter,GLACIER BREEZE,495938,0,0,6,16,
Seward,19,72,2022,,,,M,68,5.784770866,7.711213845,,Charter,GLACIER BREEZE,495938,0,0,6,16,
Seward,19,73,2022,,,,M,56,3.150371639,4.199507631,,Charter,GLACIER BREEZE,495938,0,0,6,16,
Seward,19,74,2022,,,,M,54,2.811420018,3.747678425,,Charter,GLACIER BREEZE,495938,0,0,6,16,
Seward,19,75,2022,,,,F,67,5.522648429,7.361799458,,Charter,BLACKJACK,485932,0,0,6,16,
Seward,19,76,2022,,,,F,65,5.022871535,6.695586986,,Charter,BLACKJACK,485932,0,0,6,16,
Seward,19,77,2022,,,,F,102,20.58030478,27.43395285,,Charter,BLACKJACK,485932,0,0,6,16,
Seward,19,78,2022,,,,F,97,17.58445015,23.44041943,,Charter,BLACKJACK,485932,0,0,6,16,
Seward,19,79,2022,,,,M,69,6.055233829,8.071746318,,Charter,BLACKJACK,485932,0,0,6,16,
Seward,19,80,2022,,,,M,67,5.522648429,7.361799458,,Charter,BLACKJACK,485932,0,0,6,16,
Seward,19,81,2022,,,,M,79,9.249240246,12.32941997,,Charter,BLACKJACK,485932,0,0,6,16,
Seward,19,82,2022,,,,M,79,9.249240246,12.32941997,,Charter,BLACKJACK,485932,0,0,6,16,
Seward,19,83,2022,16,,,M,83,10.7956226,14.39077819,,Charter,BLACKJACK,485932,0,0,6,16,
Seward,19,84,2022,,,,M,66,5.268728051,7.023318578,,Charter,BLACKJACK,485932,0,0,6,16,
Seward,19,85,2022,,,,U,,,,,Charter,BLACKJACK,485932,0,0,6,16,
Seward,19,86,2022,,,,F,91,14.39901627,19.19417315,,Private,P2,485935,0,0,6,16,
Seward,19,87,2022,,,,F,152,71.73047303,95.61813761,,Private,P3,495932,0,0,6,16,
Seward,19,88,2022,,,,F,140,55.45159162,73.9180671,,Private,P4,485932,0,0,6,16,
Seward,19,89,2022,4,,,F,57,3.329826174,4.438724072,,Private,P4,485932,0,0,6,16,
Seward,19,90,2022,,,,F,62,4.332307282,5.775051193,,Private,P4,485932,0,0,6,16,
Seward,19,91,2022,6,6,,F,66,5.268728051,7.023318578,,Private,P4,485932,0,0,6,16,
Seward,19,92,2022,,,,F,61,4.117329729,5.488481869,,Private,P4,485932,0,0,6,16,
Seward,19,93,2022,,,,F,63,4.554798661,6.071636597,,Private,P4,485932,0,0,6,16,
Seward,19,94,2022,,,,F,59,3.709369195,4.944662417,,Private,P4,485932,0,0,6,16,
Seward,19,95,2022,,,,M,67,5.522648429,7.361799458,,Private,P4,485932,0,0,6,16,
Seward,19,96,2022,,,,M,59,3.709369195,4.944662417,,Private,P4,485932,0,0,6,16,
Seward,19,97,2022,,,,M,64,4.784940955,6.378420822,,Private,P4,485932,0,0,6,16,
Seward,19,98,2022,,,,M,63,4.554798661,6.071636597,,Private,P4,485932,0,0,6,16,
Seward,19,99,2022,,,,M,58,3.51611349,4.687048744,,Private,P4,485932,0,0,6,16,
Seward,19,100,2022,,,,M,66,5.268728051,7.023318578,,Private,P4,485932,0,0,6,16,
Seward,20,1,2022,,,,F,63,4.554798661,6.071636597,,Private,P1,495938,0,0,6,22,
Seward,20,2,2022,,,,F,74,7.537521211,10.04766468,,Private,P2,495932,0,0,6,22,
Seward,20,3,2022,6,6,,F,70,6.334176049,8.443581807,,Private,P2,495932,0,0,6,22,
Seward,20,4,2022,,,,M,61,4.117329729,5.488481869,,Private,P3,485935,0,0,6,22,
Seward,20,5,2022,,,,M,79,9.249240246,12.32941997,,Private,P3,485935,0,0,6,22,
Seward,20,6,2022,,,,M,56,3.150371639,4.199507631,,Private,P3,485935,0,0,6,22,
Seward,20,7,2022,,,,M,68,5.784770866,7.711213845,,Private,P3,485935,0,0,6,22,
Seward,20,8,2022,7,,,M,58,3.51611349,4.687048744,,Private,P3,485935,0,0,6,22,
Seward,20,9,2022,,,,F,128,41.88904599,55.83892584,,Private,P4,475934,0,0,6,22,
Seward,20,10,2022,,,,F,102,20.58030478,27.43395285,,Private,P4,475934,0,0,6,22,
Seward,20,11,2022,,,,F,116,30.78128676,41.03206335,,Private,P4,475934,0,0,6,22,
Seward,20,12,2022,,,,F,90,13.90952563,18.54167245,,Private,P4,475934,0,0,6,22,
Seward,20,13,2022,7,,,F,76,8.193695274,10.92235767,,Private,P4,475934,0,0,6,22,
Seward,20,14,2022,,,,M,72,6.918054489,9.221903303,,Private,P4,475934,0,0,6,22,
Seward,20,15,2022,10,,,M,70,6.334176049,8.443581807,,Private,P4,475934,0,0,6,22,
Seward,20,16,2022,,,,M,67,5.522648429,7.361799458,,Private,P4,475934,0,0,6,22,
Seward,20,17,2022,,,,M,74,7.537521211,10.04766468,,Private,P4,475934,0,0,6,22,
Seward,20,18,2022,,,,M,68,5.784770866,7.711213845,,Private,P4,475934,0,0,6,22,
Seward,20,19,2022,,,,M,69,6.055233829,8.071746318,,Private,P4,475934,0,0,6,22,
Seward,20,20,2022,,,,M,65,5.022871535,6.695586986,,Private,P4,475934,0,0,6,22,
Seward,21,1,2022,,,,F,70,6.334176049,8.443581807,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,2,2022,,,,F,67,5.522648429,7.361799458,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,3,2022,,,,F,60,3.909729203,5.211746266,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,4,2022,,,,F,84,11.20798213,14.9404616,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,5,2022,,,,F,64,4.784940955,6.378420822,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,6,2022,,,,F,70,6.334176049,8.443581807,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,7,2022,,,,F,67,5.522648429,7.361799458,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,8,2022,9,,,F,66,5.268728051,7.023318578,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,9,2022,,,,F,64,4.784940955,6.378420822,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,10,2022,,,,F,121,35.12784224,46.82610766,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,11,2022,6,,,F,69,6.055233829,8.071746318,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,12,2022,,,,F,68,5.784770866,7.711213845,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,13,2022,,,,F,70,6.334176049,8.443581807,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,14,2022,,,,F,70,6.334176049,8.443581807,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,15,2022,7,,,F,68,5.784770866,7.711213845,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,16,2022,,,,F,56,3.150371639,4.199507631,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,17,2022,,,,M,69,6.055233829,8.071746318,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,18,2022,,,,M,63,4.554798661,6.071636597,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,19,2022,,,,M,69,6.055233829,8.071746318,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,20,2022,,,,M,74,7.537521211,10.04766468,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,21,2022,,,,M,76,8.193695274,10.92235767,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,22,2022,9,,,M,69,6.055233829,8.071746318,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,23,2022,,,,M,72,6.918054489,9.221903303,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,24,2022,,,,M,71,6.621736519,8.826905594,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,25,2022,,,,M,75,7.860949729,10.47880128,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,26,2022,,,,M,62,4.332307282,5.775051193,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,27,2022,,,,M,70,6.334176049,8.443581807,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,28,2022,,,,M,61,4.117329729,5.488481869,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,29,2022,,,,M,68,5.784770866,7.711213845,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,30,2022,,,,M,54,2.811420018,3.747678425,,Charter,SERVANT,475933,1,0,6,23,
Seward,21,31,2022,12,12,,F,119,33.34227688,44.44591378,,Charter,POLARIS,475934,1,0,6,23,
Seward,21,32,2022,,,,F,90,13.90952563,18.54167245,,Charter,POLARIS,475934,1,0,6,23,
Seward,21,33,2022,,,,F,68,5.784770866,7.711213845,,Charter,POLARIS,475934,1,0,6,23,
Seward,21,34,2022,,,,F,62,4.332307282,5.775051193,,Charter,POLARIS,475934,1,0,6,23,
Seward,21,35,2022,,,,F,80,9.620661265,12.82453153,,Charter,POLARIS,475934,1,0,6,23,
Seward,21,36,2022,,,,M,66,5.268728051,7.023318578,,Charter,POLARIS,475934,1,0,6,23,
Seward,21,37,2022,,,,M,58,3.51611349,4.687048744,,Charter,POLARIS,475934,1,0,6,23,
Seward,21,38,2022,13,13,,M,76,8.193695274,10.92235767,,Charter,POLARIS,475934,1,0,6,23,
Seward,21,39,2022,,,,M,94,15.93761921,21.24516126,,Charter,POLARIS,475934,1,0,6,23,
Seward,21,40,2022,,,,M,79,9.249240246,12.32941997,,Charter,POLARIS,475934,1,0,6,23,
Seward,21,41,2022,,,,M,88,12.96474647,17.28226317,,Charter,POLARIS,475934,1,0,6,23,
Seward,21,42,2022,,,,F,69,6.055233829,8.071746318,,Charter,ALASKAN SUMMER,495935,0,0,6,23,
Seward,21,43,2022,,,,F,77,8.535898344,11.37852112,,Charter,ALASKAN SUMMER,495935,0,0,6,23,
Seward,21,44,2022,,,,M,66,5.268728051,7.023318578,,Charter,ALASKAN SUMMER,495935,0,0,6,23,
Seward,21,45,2022,,,,M,74,7.537521211,10.04766468,,Charter,ALASKAN SUMMER,495935,0,0,6,23,
Seward,21,46,2022,,,,M,65,5.022871535,6.695586986,,Charter,ALASKAN SUMMER,495935,0,0,6,23,
Seward,21,47,2022,,,,M,74,7.537521211,10.04766468,,Charter,ALASKAN SUMMER,495935,0,0,6,23,
Seward,21,48,2022,,,,F,70,6.334176049,8.443581807,,Charter,C-HAWK,485932,0,0,6,23,
Seward,21,49,2022,,,,F,94,15.93761921,21.24516126,,Charter,C-HAWK,485932,0,0,6,23,
Seward,21,50,2022,5,,,F,67,5.522648429,7.361799458,,Charter,C-HAWK,485932,0,0,6,23,
Seward,21,51,2022,,,,F,54,2.811420018,3.747678425,,Charter,C-HAWK,485932,0,0,6,23,
Seward,21,52,2022,,,,M,64,4.784940955,6.378420822,,Charter,C-HAWK,485932,0,0,6,23,
Seward,21,53,2022,,,,M,61,4.117329729,5.488481869,,Charter,C-HAWK,485932,0,0,6,23,
Seward,21,54,2022,,,,M,74,7.537521211,10.04766468,,Charter,C-HAWK,485932,0,0,6,23,
Seward,21,55,2022,,,,M,64,4.784940955,6.378420822,,Charter,C-HAWK,485932,0,0,6,23,
Seward,21,56,2022,,,,M,78,8.887699676,11.84747925,,Charter,C-HAWK,485932,0,0,6,23,
Seward,21,57,2022,,,,M,78,8.887699676,11.84747925,,Charter,C-HAWK,485932,0,0,6,23,
Seward,21,58,2022,,,,M,71,6.621736519,8.826905594,,Charter,C-HAWK,485932,0,0,6,23,
Seward,21,59,2022,6,,,M,67,5.522648429,7.361799458,,Charter,C-HAWK,485932,0,0,6,23,
Seward,21,60,2022,,,,F,65,5.022871535,6.695586986,,Charter,REVELATION,485932,0,0,6,23,
Seward,21,61,2022,,,,F,64,4.784940955,6.378420822,,Charter,REVELATION,485932,0,0,6,23,
Seward,21,62,2022,,,,F,91,14.39901627,19.19417315,,Charter,REVELATION,485932,0,0,6,23,
Seward,21,63,2022,,,,F,65,5.022871535,6.695586986,,Charter,REVELATION,485932,0,0,6,23,
Seward,21,64,2022,,,,F,120,34.22713633,45.62544889,,Charter,REVELATION,485932,0,0,6,23,
Seward,21,65,2022,,,,M,67,5.522648429,7.361799458,,Charter,REVELATION,485932,0,0,6,23,
Seward,21,66,2022,,,,M,68,5.784770866,7.711213845,,Charter,REVELATION,485932,0,0,6,23,
Seward,21,67,2022,,,,M,73,7.223269467,9.628760898,,Charter,REVELATION,485932,0,0,6,23,
Seward,21,68,2022,,,,M,61,4.117329729,5.488481869,,Charter,REVELATION,485932,0,0,6,23,
Seward,21,69,2022,,,,F,79,9.249240246,12.32941997,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,70,2022,,,,F,71,6.621736519,8.826905594,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,71,2022,,,,F,55,2.977614582,3.969219062,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,72,2022,,,,F,88,12.96474647,17.28226317,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,73,2022,9,,,F,83,10.7956226,14.39077819,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,74,2022,,,,F,84,11.20798213,14.9404616,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,75,2022,,,,F,65,5.022871535,6.695586986,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,76,2022,,,,F,75,7.860949729,10.47880128,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,77,2022,,,,F,68,5.784770866,7.711213845,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,78,2022,,,,F,70,6.334176049,8.443581807,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,79,2022,6,,,F,66,5.268728051,7.023318578,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,80,2022,,,,F,120,34.22713633,45.62544889,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,81,2022,,,,F,112,27.57945473,36.76395799,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,82,2022,,,,M,88,12.96474647,17.28226317,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,83,2022,,,,M,73,7.223269467,9.628760898,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,84,2022,,,,M,73,7.223269467,9.628760898,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,85,2022,10,,,M,72,6.918054489,9.221903303,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,86,2022,9,,,M,69,6.055233829,8.071746318,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,87,2022,,,,M,74,7.537521211,10.04766468,,Charter,PURSUIT,475932,0,0,6,23,
Seward,21,88,2022,,,,F,77,8.535898344,11.37852112,,Private,P1,485935,0,0,6,23,
Seward,21,89,2022,,,,F,110,26.06707906,34.74793135,,Private,P1,485935,0,0,6,23,
Seward,21,90,2022,,,,F,74,7.537521211,10.04766468,,Private,P1,485935,0,0,6,23,
Seward,22,1,2022,,,,F,67,5.522648429,7.361799458,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,2,2022,,,,F,69,6.055233829,8.071746318,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,3,2022,,,,F,88,12.96474647,17.28226317,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,4,2022,,,,F,68,5.784770866,7.711213845,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,5,2022,,,,F,56,3.150371639,4.199507631,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,6,2022,10,,,F,77,8.535898344,11.37852112,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,7,2022,7,,,F,57,3.329826174,4.438724072,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,8,2022,,,,F,76,8.193695274,10.92235767,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,9,2022,,,,F,77,8.535898344,11.37852112,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,10,2022,,,,F,71,6.621736519,8.826905594,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,11,2022,,,,F,66,5.268728051,7.023318578,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,12,2022,,,,F,70,6.334176049,8.443581807,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,13,2022,,,,F,85,11.63093161,15.50426161,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,14,2022,,,,F,74,7.537521211,10.04766468,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,15,2022,5,,,F,48,1.944546521,2.592118927,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,16,2022,,,,F,79,9.249240246,12.32941997,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,17,2022,,,,F,62,4.332307282,5.775051193,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,18,2022,,,,F,58,3.51611349,4.687048744,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,19,2022,,,,M,65,5.022871535,6.695586986,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,20,2022,,,,M,72,6.918054489,9.221903303,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,21,2022,,,,M,65,5.022871535,6.695586986,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,22,2022,,,,M,64,4.784940955,6.378420822,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,23,2022,7,7,,M,63,4.554798661,6.071636597,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,24,2022,,,,M,62,4.332307282,5.775051193,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,25,2022,8,8,,M,57,3.329826174,4.438724072,,Charter,RAINISONG,495931,1,0,6,26,
Seward,22,26,2022,,,,F,79,9.249240246,12.32941997,,Charter,POLARIS,475934,1,0,6,26,
Seward,22,27,2022,,,,F,124,37.92653256,50.55681716,,Charter,POLARIS,475934,1,0,6,26,
Seward,22,28,2022,,,,F,108,24.61215374,32.80848715,,Charter,POLARIS,475934,1,0,6,26,
Seward,22,29,2022,,,,F,86,12.0646136,16.08236826,,Charter,POLARIS,475934,1,0,6,26,
Seward,22,30,2022,,,,F,84,11.20798213,14.9404616,,Charter,POLARIS,475934,1,0,6,26,
Seward,22,31,2022,7,,,F,82,10.39371065,13.85502163,,Charter,POLARIS,475934,1,0,6,26,
Seward,22,32,2022,,,,F,62,4.332307282,5.775051193,,Charter,POLARIS,475934,1,0,6,26,
Seward,22,33,2022,,,,F,81,10.00210418,13.33300246,,Charter,POLARIS,475934,1,0,6,26,
Seward,22,34,2022,,,,F,77,8.535898344,11.37852112,,Charter,C-HAWK,485932,0,0,6,26,
Seward,22,35,2022,9,,,F,75,7.860949729,10.47880128,,Charter,C-HAWK,485932,0,0,6,26,
Seward,22,36,2022,,,,F,81,10.00210418,13.33300246,,Charter,C-HAWK,485932,0,0,6,26,
Seward,22,37,2022,,,,F,59,3.709369195,4.944662417,,Charter,C-HAWK,485932,0,0,6,26,
Seward,22,38,2022,,,,F,70,6.334176049,8.443581807,,Charter,C-HAWK,485932,0,0,6,26,
Seward,22,39,2022,,,,M,77,8.535898344,11.37852112,,Charter,C-HAWK,485932,0,0,6,26,
Seward,22,40,2022,,,,M,64,4.784940955,6.378420822,,Charter,C-HAWK,485932,0,0,6,26,
Seward,22,41,2022,,,,M,71,6.621736519,8.826905594,,Charter,C-HAWK,485932,0,0,6,26,
Seward,22,42,2022,,,,M,61,4.117329729,5.488481869,,Charter,C-HAWK,485932,0,0,6,26,
Seward,22,43,2022,,,,F,80,9.620661265,12.82453153,,Charter,RELENTLESS,485932,0,0,6,26,
Seward,22,44,2022,,,,F,81,10.00210418,13.33300246,,Charter,RELENTLESS,485932,0,0,6,26,
Seward,22,45,2022,,,,F,84,11.20798213,14.9404616,,Charter,RELENTLESS,485932,0,0,6,26,
Seward,22,46,2022,,,,F,84,11.20798213,14.9404616,,Charter,RELENTLESS,485932,0,0,6,26,
Seward,22,47,2022,,,,M,68,5.784770866,7.711213845,,Charter,RELENTLESS,485932,0,0,6,26,
Seward,22,48,2022,7,,,M,66,5.268728051,7.023318578,,Charter,RELENTLESS,485932,0,0,6,26,
Seward,22,49,2022,,,,M,69,6.055233829,8.071746318,,Charter,RELENTLESS,485932,0,0,6,26,
Seward,22,50,2022,,,,M,73,7.223269467,9.628760898,,Charter,RELENTLESS,485932,0,0,6,26,
Seward,22,51,2022,,,,M,81,10.00210418,13.33300246,,Charter,RELENTLESS,485932,0,0,6,26,
Seward,22,52,2022,,,I,M,68,5.784770866,7.711213845,,Charter,RELENTLESS,485932,0,0,6,26,
Seward,22,53,2022,,,,M,66,5.268728051,7.023318578,,Charter,RELENTLESS,485932,0,0,6,26,
Seward,22,54,2022,,,,U,67,5.522648429,7.361799458,,Charter,RELENTLESS,485932,0,0,6,26,
Seward,22,55,2022,,,,F,57,3.329826174,4.438724072,,Charter,GLACIER BREEZE,485933,0,0,6,26,
Seward,22,56,2022,,,,M,57,3.329826174,4.438724072,,Charter,GLACIER BREEZE,485933,0,0,6,26,
Seward,22,57,2022,,,,M,65,5.022871535,6.695586986,,Charter,GLACIER BREEZE,485933,0,0,6,26,
Seward,22,58,2022,,,,M,63,4.554798661,6.071636597,,Charter,GLACIER BREEZE,485933,0,0,6,26,
Seward,22,59,2022,,,,F,83,10.7956226,14.39077819,,Private,P1,495938,0,0,6,26,
Seward,22,60,2022,10,,,F,100,19.34342013,25.78516117,,Private,P1,495938,0,0,6,26,
Seward,22,61,2022,,,,F,68,5.784770866,7.711213845,,Private,P2,495938,0,0,6,26,
Seward,22,62,2022,,,,F,57,3.329826174,4.438724072,,Private,P2,495938,0,0,6,26,
Seward,22,63,2022,,,,M,60,3.909729203,5.211746266,,Private,P2,495938,0,0,6,26,
Seward,22,64,2022,,,,M,73,7.223269467,9.628760898,,Private,P2,495938,0,0,6,26,
Seward,22,65,2022,,,,F,64,4.784940955,6.378420822,,Private,P3,485931,0,0,6,26,
Seward,22,66,2022,,,,F,71,6.621736519,8.826905594,,Private,P3,485931,0,0,6,26,
Seward,22,67,2022,,,,F,66,5.268728051,7.023318578,,Private,P3,485931,0,0,6,26,
Seward,22,68,2022,,,,M,62,4.332307282,5.775051193,,Private,P3,485931,0,0,6,26,
Seward,23,1,2022,,,,F,55,2.977614582,3.969219062,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,2,2022,,,,F,55,2.977614582,3.969219062,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,3,2022,,,,F,50,2.209578208,2.945411403,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,4,2022,,,,F,55,2.977614582,3.969219062,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,5,2022,5,,,F,59,3.709369195,4.944662417,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,6,2022,,,,F,64,4.784940955,6.378420822,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,7,2022,,,,M,56,3.150371639,4.199507631,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,8,2022,,,,M,50,2.209578208,2.945411403,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,9,2022,5,,,M,64,4.784940955,6.378420822,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,10,2022,,,,M,59,3.709369195,4.944662417,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,11,2022,,,,M,61,4.117329729,5.488481869,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,12,2022,,,,M,50,2.209578208,2.945411403,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,13,2022,,,,M,55,2.977614582,3.969219062,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,14,2022,,,,M,49,2.07418264,2.764926435,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,15,2022,,,,M,56,3.150371639,4.199507631,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,16,2022,,,,M,47,1.82053721,2.426812066,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,17,2022,5,5,,M,53,2.651653278,3.534706204,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,18,2022,8,8,,M,65,5.022871535,6.695586986,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,19,2022,,,,M,48,1.944546521,2.592118927,,Charter,TIA ROSE,505932,1,0,6,27,
Seward,23,20,2022,,,,F,55,2.977614582,3.969219062,,Charter,ALASKAN SUMMER,495935,0,0,6,27,
Seward,23,21,2022,,,,M,70,6.334176049,8.443581807,,Charter,ALASKAN SUMMER,495935,0,0,6,27,
Seward,23,22,2022,,,,M,64,4.784940955,6.378420822,,Charter,ALASKAN SUMMER,495935,0,0,6,27,
Seward,23,23,2022,5,,,M,62,4.332307282,5.775051193,,Charter,ALASKAN SUMMER,495935,0,0,6,27,
Seward,23,24,2022,,,,M,62,4.332307282,5.775051193,,Charter,ALASKAN SUMMER,495935,0,0,6,27,
Seward,23,25,2022,6,,,M,64,4.784940955,6.378420822,,Charter,ALASKAN SUMMER,495935,0,0,6,27,
Seward,23,26,2022,,,,M,66,5.268728051,7.023318578,,Charter,ALASKAN SUMMER,495935,0,0,6,27,
Seward,23,27,2022,,,,M,65,5.022871535,6.695586986,,Charter,ALASKAN SUMMER,495935,0,0,6,27,
Seward,23,28,2022,6,,,F,64,4.784940955,6.378420822,,Charter,C-HAWK,495934,0,0,6,27,
