"","PORT","PAGE","LINE","SEX","LENGTH","NETWT","RNDWT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","CAS","GAF","TOSSED","YEAR","MONTH","DAY","SUB"
"1745","Seward",2,41,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Charter","NAUTI GIRL",485931,NA,0,"",2014,5,17,NA
"1746","Seward",2,42,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Charter","NAUTI GIRL",485931,NA,0,"",2014,5,17,NA
"1747","Seward",2,43,"M",55,3.01261728261902,4.00681145593239,NA,NA,NA,"","Charter","NAUTI GIRL",485931,NA,0,"",2014,5,17,NA
"1748","Seward",2,44,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","NAUTI GIRL",485931,NA,0,"",2014,5,17,NA
"1749","Seward",2,45,"M",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Charter","NAUTI GIRL",485931,NA,0,"",2014,5,17,NA
"1750","Seward",2,46,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","NAUTI GIRL",485931,NA,0,"",2014,5,17,NA
"1751","Seward",2,47,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","INTERCEPTOR",485935,NA,0,"",2014,5,17,NA
"1752","Seward",2,48,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Charter","INTERCEPTOR",485935,NA,0,"",2014,5,17,NA
"1753","Seward",2,49,"F",138,59.3440373308037,78.9281698641884,NA,NA,NA,"","Charter","INTERCEPTOR",485935,NA,0,"",2014,5,17,NA
"1754","Seward",2,50,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Charter","INTERCEPTOR",485935,NA,0,"",2014,5,17,NA
"1755","Seward",2,51,"F",127,45.3411890544574,60.304240029805,NA,NA,NA,"","Charter","INTERCEPTOR",485935,NA,0,"",2014,5,17,NA
"1756","Seward",2,52,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","INTERCEPTOR",485935,NA,0,"",2014,5,17,NA
"1757","Seward",2,53,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","INTERCEPTOR",485935,NA,0,"",2014,5,17,NA
"1758","Seward",2,54,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","INTERCEPTOR",485935,NA,0,"",2014,5,17,NA
"1759","Seward",2,55,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","INTERCEPTOR",485935,NA,0,"",2014,5,17,NA
"1760","Seward",2,56,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Charter","ALASKAN SUMMER",495939,NA,0,"",2014,5,17,NA
"1761","Seward",2,57,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Charter","ALASKAN SUMMER",495939,NA,0,"",2014,5,17,NA
"1762","Seward",2,58,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","ALASKAN SUMMER",495939,NA,0,"",2014,5,17,NA
"1763","Seward",2,59,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","ALASKAN SUMMER",495939,NA,0,"",2014,5,17,NA
"1764","Seward",2,60,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","ALASKAN SUMMER",495939,NA,0,"",2014,5,17,NA
"1765","Seward",2,61,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","ALASKAN SUMMER",495939,NA,0,"",2014,5,17,NA
"1766","Seward",2,62,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Charter","ALASKAN SUMMER",495939,NA,0,"",2014,5,17,NA
"1767","Seward",2,63,"M",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Charter","ALASKAN SUMMER",495939,NA,0,"",2014,5,17,NA
"1768","Seward",2,64,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","ALASKAN SUMMER",495939,NA,0,"",2014,5,17,NA
"1769","Seward",3,1,"F",128,46.5081592524384,61.856322196026,NA,NA,NA,"","Private","P1",475934,NA,0,"",2014,5,22,NA
"1770","Seward",3,2,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P1",475934,NA,0,"",2014,5,22,NA
"1771","Seward",3,3,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",475934,NA,0,"",2014,5,22,NA
"1772","Seward",3,4,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Private","P1",475934,NA,0,"",2014,5,22,NA
"1773","Seward",3,5,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P1",475934,NA,0,"",2014,5,22,NA
"1774","Seward",3,6,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P1",475934,NA,0,"",2014,5,22,NA
"1775","Seward",3,7,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P1",475934,NA,0,"",2014,5,22,NA
"1776","Seward",3,8,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",475934,NA,0,"",2014,5,22,NA
"1777","Seward",3,9,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P1",475934,NA,0,"",2014,5,22,NA
"1778","Seward",3,10,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P1",475934,NA,0,"",2014,5,22,NA
"1779","Seward",3,11,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P1",475934,NA,0,"",2014,5,22,NA
"1780","Seward",3,12,"M",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P1",475934,NA,0,"",2014,5,22,NA
"1781","Seward",3,13,"M",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1782","Seward",3,14,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1783","Seward",3,15,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1784","Seward",3,16,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1785","Seward",3,17,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1786","Seward",3,18,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1787","Seward",3,19,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1788","Seward",3,20,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1789","Seward",3,21,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1790","Seward",3,22,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1791","Seward",3,23,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1792","Seward",3,24,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1793","Seward",3,25,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1794","Seward",3,26,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1795","Seward",3,27,"M",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1796","Seward",3,28,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1797","Seward",3,29,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1798","Seward",3,30,"M",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1799","Seward",3,31,"M",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1800","Seward",3,32,"M",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1801","Seward",3,33,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1802","Seward",3,34,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1803","Seward",3,35,"M",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P2",485931,NA,0,"",2014,5,22,NA
"1804","Seward",3,36,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1805","Seward",3,37,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1806","Seward",3,38,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1807","Seward",3,39,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1808","Seward",3,40,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1809","Seward",3,41,"F",95,17.7008177429845,23.542266626813,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1810","Seward",3,42,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1811","Seward",3,43,"M",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1812","Seward",3,44,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1813","Seward",3,45,"M",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1814","Seward",3,46,"M",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1815","Seward",3,47,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1816","Seward",3,48,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P3",475934,NA,0,"",2014,5,22,NA
"1817","Seward",4,1,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P1",495938,NA,0,"",2014,5,24,NA
"1818","Seward",4,2,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",495938,NA,0,"",2014,5,24,NA
"1819","Seward",4,3,"M",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Private","P1",495938,NA,0,"",2014,5,24,NA
"1820","Seward",4,4,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P1",495938,NA,0,"",2014,5,24,NA
"1821","Seward",4,5,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P1",495938,NA,0,"",2014,5,24,NA
"1822","Seward",4,6,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P1",495938,NA,0,"",2014,5,24,NA
"1823","Seward",4,7,"M",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P1",495938,NA,0,"",2014,5,24,NA
"1824","Seward",5,1,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P1",485932,NA,0,"",2014,5,25,NA
"1825","Seward",5,2,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",485932,NA,0,"",2014,5,25,NA
"1826","Seward",5,3,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",485932,NA,0,"",2014,5,25,NA
"1827","Seward",5,4,"M",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","Private","P1",485932,NA,0,"",2014,5,25,NA
"1828","Seward",5,5,"M",54,2.83873355325578,3.77554433719397,NA,NA,NA,"","Private","P2",495938,NA,0,"",2014,5,25,NA
"1829","Seward",5,6,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P2",495938,NA,0,"",2014,5,25,NA
"1830","Seward",5,7,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P4",485933,NA,0,"",2014,5,25,NA
"1831","Seward",5,8,"M",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P4",485933,NA,0,"",2014,5,25,NA
"1832","Seward",5,9,"M",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P4",485933,NA,0,"",2014,5,25,NA
"1833","Seward",5,10,"M",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P4",485933,NA,0,"",2014,5,25,NA
"1834","Seward",5,11,"M",58,3.57829011234887,4.75916204077032,NA,NA,NA,"","Private","P5",495938,NA,0,"",2014,5,25,NA
"1835","Seward",5,12,"M",60,3.99373183786951,5.31170373755076,NA,NA,NA,"","Private","P5",495938,NA,0,"",2014,5,25,NA
"1836","Seward",5,13,"M",54,2.83873355325578,3.77554433719397,NA,NA,NA,"","Private","P5",495938,NA,0,"",2014,5,25,NA
"1837","Seward",5,14,"M",59,3.78206829564632,5.03018908559809,NA,NA,NA,"","Private","P5",495938,NA,0,"",2014,5,25,NA
"1838","Seward",5,15,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P6",495938,NA,0,"",2014,5,25,NA
"1839","Seward",5,16,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P7",485935,NA,0,"",2014,5,25,NA
"1840","Seward",5,17,"F",118,35.7327592174688,47.5249311655541,NA,NA,NA,"","Private","P7",485935,NA,0,"",2014,5,25,NA
"1841","Seward",5,18,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P7",485935,NA,0,"",2014,5,25,NA
"1842","Seward",5,19,"M",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P7",485935,NA,0,"",2014,5,25,NA
"1843","Seward",5,20,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P8",495932,NA,0,"",2014,5,25,NA
"1844","Seward",5,21,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Private","P8",495932,NA,0,"",2014,5,25,NA
"1845","Seward",5,22,"M",60,3.99373183786951,5.31170373755076,NA,NA,NA,"","Private","P8",495932,NA,0,"",2014,5,25,NA
"1846","Seward",5,23,"M",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Private","P8",495932,NA,0,"",2014,5,25,NA
"1847","Seward",5,24,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P8",495932,NA,0,"",2014,5,25,NA
"1848","Seward",5,25,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P8",495932,NA,0,"",2014,5,25,NA
"1849","Seward",5,26,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P8",495932,NA,0,"",2014,5,25,NA
"1850","Seward",5,27,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P8",495932,NA,0,"",2014,5,25,NA
"1851","Seward",5,28,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P9",495938,NA,0,"",2014,5,25,NA
"1852","Seward",5,29,"M",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P9",495938,NA,0,"",2014,5,25,NA
"1853","Seward",5,30,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,5,25,NA
"1854","Seward",5,31,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,5,25,NA
"1855","Seward",5,32,"M",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,5,25,NA
"1856","Seward",5,33,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,5,25,NA
"1857","Seward",5,34,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,5,25,NA
"1858","Seward",5,35,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P11",495932,NA,0,"",2014,5,25,NA
"1859","Seward",5,36,"M",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Private","P12",495932,NA,0,"",2014,5,25,NA
"1860","Seward",5,37,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Private","P13",495938,NA,0,"",2014,5,25,NA
"1861","Seward",5,38,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P13",495938,NA,0,"",2014,5,25,NA
"1862","Seward",5,39,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P13",495938,NA,0,"",2014,5,25,NA
"1863","Seward",5,40,"M",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Private","P13",495938,NA,0,"",2014,5,25,NA
"1864","Seward",6,1,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1865","Seward",6,2,"F",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1866","Seward",6,3,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1867","Seward",6,4,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1868","Seward",6,5,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1869","Seward",6,6,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1870","Seward",6,7,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1871","Seward",6,8,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1872","Seward",6,9,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1873","Seward",6,10,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1874","Seward",6,11,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1875","Seward",6,12,"M",59,3.78206829564632,5.03018908559809,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1876","Seward",6,13,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1877","Seward",6,14,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1878","Seward",6,15,"M",57,3.38223190223092,4.49840263835221,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1879","Seward",6,16,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1880","Seward",6,17,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1881","Seward",6,18,"M",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1882","Seward",6,19,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1883","Seward",6,20,"M",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1884","Seward",6,21,"M",58,3.57829011234887,4.75916204077032,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1885","Seward",6,22,"M",57,3.38223190223092,4.49840263835221,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1886","Seward",6,23,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1887","Seward",6,24,"M",57,3.38223190223092,4.49840263835221,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1888","Seward",6,25,"M",58,3.57829011234887,4.75916204077032,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1889","Seward",6,26,"M",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Charter","JACKPOT",485932,NA,0,"",2014,5,27,NA
"1890","Seward",6,27,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1891","Seward",6,28,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1892","Seward",6,29,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1893","Seward",6,30,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1894","Seward",6,31,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1895","Seward",6,32,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1896","Seward",6,33,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1897","Seward",6,34,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1898","Seward",6,35,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1899","Seward",6,36,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1900","Seward",6,37,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1901","Seward",6,38,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1902","Seward",6,39,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1903","Seward",6,40,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1904","Seward",6,41,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1905","Seward",6,42,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1906","Seward",6,43,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1907","Seward",6,44,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1908","Seward",6,45,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1909","Seward",6,46,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1910","Seward",6,47,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1911","Seward",6,48,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1912","Seward",6,49,"M",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1913","Seward",6,50,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1914","Seward",6,51,"M",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1915","Seward",6,52,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1916","Seward",6,53,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","ARCTIC WARRIOR",485932,NA,0,"",2014,5,27,NA
"1917","Seward",6,54,"F",127,45.3411890544574,60.304240029805,NA,NA,NA,"","Charter","HUNTRESS",485935,NA,0,"",2014,5,27,NA
"1918","Seward",6,55,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Charter","HUNTRESS",485935,NA,0,"",2014,5,27,NA
"1919","Seward",6,56,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","HUNTRESS",485935,NA,0,"",2014,5,27,NA
"1920","Seward",6,57,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","HUNTRESS",485935,NA,0,"",2014,5,27,NA
"1921","Seward",6,58,"F",130,48.9041044906044,65.0429535957251,NA,NA,NA,"","Charter","HUNTRESS",485935,NA,0,"",2014,5,27,NA
"1922","Seward",6,59,"M",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Charter","HUNTRESS",485935,NA,0,"",2014,5,27,NA
"1923","Seward",6,60,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","HUNTRESS",485935,NA,0,"",2014,5,27,NA
"1924","Seward",6,61,"M",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Charter","HUNTRESS",485935,NA,0,"",2014,5,27,NA
"1925","Seward",7,1,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P1",495932,NA,0,"",2014,5,28,NA
"1926","Seward",7,2,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",495932,NA,0,"",2014,5,28,NA
"1927","Seward",7,3,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P1",495932,NA,0,"",2014,5,28,NA
"1928","Seward",7,4,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P1",495932,NA,0,"",2014,5,28,NA
"1929","Seward",7,5,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P1",495932,NA,0,"",2014,5,28,NA
"1930","Seward",7,6,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P1",495932,NA,0,"",2014,5,28,NA
"1931","Seward",7,7,"M",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P1",495932,NA,0,"",2014,5,28,NA
"1932","Seward",7,8,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P1",495932,NA,0,"",2014,5,28,NA
