"","page","line","port","year","age","AgeErr","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","GAF","MONTH","DAY","SUB"
"2935",43,11,"Homer",2016,NA,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"HomCPort","OBSESSION",515907,0,0,8,22,NA
"2936",43,12,"Homer",2016,NA,"","M",63,4.67769853713618,6.22138636531405,NA,NA,"HomCPort","OBSESSION",515907,0,0,8,22,NA
"2937",43,13,"Homer",2016,NA,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCPort","OBSESSION",515907,0,0,8,22,NA
"2938",43,14,"Homer",2016,NA,"","M",62,4.44137990441386,5.90708019363236,NA,NA,"HomCPort","OBSESSION",515907,0,0,8,22,NA
"2939",43,15,"Homer",2016,NA,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"HomCPort","OBSESSION",515907,0,0,8,22,NA
"2940",43,16,"Homer",2016,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"HomCPort","OBSESSION",515907,0,0,8,22,NA
"2941",43,17,"Homer",2016,NA,"","M",71,6.89042324147201,9.16433260189999,NA,NA,"HomCPort","OBSESSION",515907,0,0,8,22,NA
"2942",43,18,"Homer",2016,NA,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"HomCPort","OBSESSION",515907,0,0,8,22,NA
"2943",43,19,"Homer",2016,NA,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCPort","OBSESSION",515907,0,0,8,22,NA
"2944",43,20,"Homer",2016,NA,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCPort","OBSESSION",515907,0,0,8,22,NA
"2945",43,21,"Homer",2016,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"HomCPort","OBSESSION",515907,0,0,8,22,NA
"2946",43,22,"Homer",2016,NA,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"HomCPort","OBSESSION",515907,0,0,8,22,NA
"2947",43,23,"Homer",2016,NA,"","F",184,150.722675864509,200.462683330849,NA,NA,"HomCPort","JULIA LYNN",515907,0,0,8,22,NA
"2948",43,24,"Homer",2016,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"HomCPort","JULIA LYNN",515907,0,0,8,22,NA
"2949",43,25,"Homer",2016,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"HomCPort","JULIA LYNN",515907,0,0,8,22,NA
"2950",43,26,"Homer",2016,NA,"","F",120,37.7325439379309,50.1846650698821,NA,NA,"HomCPort","JULIA LYNN",515907,0,0,8,22,NA
"2951",43,27,"Homer",2016,NA,"","F",121,38.7608639935307,51.5523411444084,NA,NA,"HomCPort","JULIA LYNN",515907,0,0,8,22,NA
"2952",43,28,"Homer",2016,NA,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCPort","BEAU SOLEIL",515935,0,0,8,22,NA
"2953",43,29,"Homer",2016,NA,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"HomCPort","BEAU SOLEIL",515935,0,0,8,22,NA
"2954",43,30,"Homer",2016,NA,"","F",69,6.2811606783156,8.35400723073185,NA,NA,"HomCPort","BEAU SOLEIL",515935,0,0,8,22,NA
"2955",43,31,"Homer",2016,NA,"","F",69,6.2811606783156,8.35400723073185,NA,NA,"HomCPort","BEAU SOLEIL",515935,0,0,8,22,NA
"2956",43,32,"Homer",2016,NA,"","F",65,5.17616515408831,6.8843520074242,NA,NA,"HomCPort","BEAU SOLEIL",515935,0,0,8,22,NA
"2957",43,33,"Homer",2016,NA,"","F",63,4.67769853713618,6.22138636531405,NA,NA,"HomCPort","BEAU SOLEIL",515935,0,0,8,22,NA
"2958",43,34,"Homer",2016,NA,"","F",117,34.7609023202377,46.2323516627348,NA,NA,"HomCPort","BEAU SOLEIL",515935,0,0,8,22,NA
"2959",43,35,"Homer",2016,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"HomCPort","BEAU SOLEIL",515935,0,0,8,22,NA
"2960",43,36,"Homer",2016,NA,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"HomCPort","BEAU SOLEIL",515935,0,0,8,22,NA
"2961",43,37,"Homer",2016,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"HomCPort","BEAU SOLEIL",515935,0,0,8,22,NA
"2962",43,38,"Homer",2016,NA,"","F",101,21.5858969931053,28.7094613237299,NA,NA,"HomCPort","BEAU SOLEIL",515935,0,0,8,22,NA
"2963",43,39,"Homer",2016,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"HomCPort","BEAU SOLEIL",515935,0,0,8,22,NA
"2964",43,40,"Homer",2016,NA,"","M",81,10.5599122758681,14.0447901313923,NA,NA,"HomCPort","MAX WILLIAM",525931,0,0,8,22,NA
"2965",43,41,"Homer",2016,NA,"","M",71,6.89042324147201,9.16433260189999,NA,NA,"HomCPort","MAX WILLIAM",525931,0,0,8,22,NA
"2966",43,42,"Homer",2016,NA,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCPort","MAX WILLIAM",525931,0,0,8,22,NA
"2967",43,43,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCPort","MAX WILLIAM",525931,0,0,8,22,NA
"2968",43,44,"Homer",2016,NA,"","M",60,3.99373183786951,5.31170373755076,NA,NA,"HomCPort","MAX WILLIAM",525931,0,0,8,22,NA
"2969",43,45,"Homer",2016,NA,"","M",63,4.67769853713618,6.22138636531405,NA,NA,"HomCPort","MAX WILLIAM",525931,0,0,8,22,NA
"2970",43,46,"Homer",2016,NA,"","M",73,7.53936755018688,10.0274350960078,NA,NA,"HomCPort","MAX WILLIAM",525931,0,0,8,22,NA
"2971",43,47,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCPort","MAX WILLIAM",525931,0,0,8,22,NA
"2972",43,48,"Homer",2016,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"HomCPort","MAX WILLIAM",525931,0,0,8,22,NA
"2973",43,49,"Homer",2016,NA,"","F",98,19.5767833424166,26.0373198478463,NA,NA,"HomCPort","MAX WILLIAM",525931,0,0,8,22,NA
"2974",43,50,"Homer",2016,NA,"","F",77,8.96187328124,11.9193821057382,NA,NA,"HomCPort","MAX WILLIAM",525931,0,0,8,22,NA
"2975",43,51,"Homer",2016,NA,"","F",70,6.58091829516383,8.7526878929321,NA,NA,"HomCPort","MAX WILLIAM",525931,0,0,8,22,NA
"2976",44,1,"Homer",2016,NA,"","U",73,7.53936755018688,10.0274350960078,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2977",44,2,"Homer",2016,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2978",44,3,"Homer",2016,4,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2979",44,4,"Homer",2016,5,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2980",44,5,"Homer",2016,NA,"","F",59,3.78206829564632,5.03018908559809,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2981",44,6,"Homer",2016,NA,"","F",66,5.43865111903038,7.23346099561835,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2982",44,7,"Homer",2016,NA,"","F",62,4.44137990441386,5.90708019363236,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2983",44,8,"Homer",2016,NA,"","F",59,3.78206829564632,5.03018908559809,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2984",44,9,"Homer",2016,NA,"","F",101,21.5858969931053,28.7094613237299,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2985",44,10,"Homer",2016,NA,"","F",97,18.9369166767327,25.1862907107824,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2986",44,11,"Homer",2016,NA,"","F",108,26.8201879531908,35.6711212410232,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2987",44,12,"Homer",2016,NA,"","F",122,39.8083979910079,52.9455719559642,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2988",44,13,"Homer",2016,NA,"","F",123,40.8753430279002,54.364619646268,NA,NA,"Private","P6",525931,0,0,8,24,NA
"2989",44,14,"Homer",2016,NA,"","F",61,4.21344679894347,5.60392685800819,NA,NA,"Private","P1",515907,0,0,8,24,NA
"2990",44,15,"Homer",2016,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"Private","P2",515932,0,0,8,24,NA
"2991",44,16,"Homer",2016,NA,"","M",49,2.072068690791,2.75587231595596,NA,NA,"Private","P2",515932,0,0,8,24,NA
"2992",44,17,"Homer",2016,NA,"","M",52,2.51200027504725,3.34098577254875,NA,NA,"Private","P2",515932,0,0,8,24,NA
"2993",44,18,"Homer",2016,12,"","F",61,4.21344679894347,5.60392685800819,NA,NA,"Private","P2",515932,0,0,8,24,NA
"2994",44,19,"Homer",2016,NA,"","F",120,37.7325439379309,50.1846650698821,NA,NA,"Private","P2",515932,0,0,8,24,NA
"2995",44,20,"Homer",2016,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"Private","P3",525931,0,0,8,24,NA
"2996",44,21,"Homer",2016,NA,"","M",62,4.44137990441386,5.90708019363236,NA,NA,"Private","P3",525931,0,0,8,24,NA
"2997",44,22,"Homer",2016,NA,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P4",515936,0,0,8,24,NA
"2998",44,23,"Homer",2016,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P4",515936,0,0,8,24,NA
"2999",44,24,"Homer",2016,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"Private","P5",525931,0,0,8,24,NA
"3000",44,25,"Homer",2016,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Private","P5",525931,0,0,8,24,NA
"3001",44,26,"Homer",2016,NA,"","F",68,5.99097802244174,7.96806136347005,NA,NA,"Private","P5",525931,0,0,8,24,NA
"3002",44,27,"Homer",2016,9,"","F",66,5.43865111903038,7.23346099561835,NA,NA,"Private","P5",525931,0,0,8,24,NA
"3003",45,1,"Homer",2016,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"Private","P1",515908,0,0,8,28,NA
"3004",45,2,"Homer",2016,NA,"","F",115,32.8722818526814,43.720467339103,NA,NA,"Private","P1",515908,0,0,8,28,NA
"3005",45,3,"Homer",2016,NA,"","F",68,5.99097802244174,7.96806136347005,NA,NA,"Private","P1",515908,0,0,8,28,NA
"3006",45,4,"Homer",2016,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"Private","P2",515933,0,0,8,28,NA
"3007",45,5,"Homer",2016,NA,"","F",62,4.44137990441386,5.90708019363236,NA,NA,"Private","P2",515933,0,0,8,28,NA
"3008",45,6,"Homer",2016,12,"","F",78,9.34448480063655,12.4282592963242,NA,NA,"Private","P2",515933,0,0,8,28,NA
"3009",45,7,"Homer",2016,5,"","F",70,6.58091829516383,8.7526878929321,NA,NA,"Private","P2",515933,0,0,8,28,NA
"3010",45,8,"Homer",2016,NA,"","F",61,4.21344679894347,5.60392685800819,NA,NA,"Private","P3",515907,0,0,8,28,NA
"3011",45,9,"Homer",2016,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P3",515907,0,0,8,28,NA
"3012",45,10,"Homer",2016,NA,"","F",65,5.17616515408831,6.8843520074242,NA,NA,"Private","P3",515907,0,0,8,28,NA
"3013",45,11,"Homer",2016,NA,"","M",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P4",525902,0,0,8,28,NA
"3014",45,12,"Homer",2016,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"Private","P4",525902,0,0,8,28,NA
"3015",45,13,"Homer",2016,NA,"","F",72,7.20984847775072,9.58917139686394,NA,NA,"Private","P4",525902,0,0,8,28,NA
"3016",45,14,"Homer",2016,NA,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P5",515931,0,0,8,28,NA
"3017",45,15,"Homer",2016,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"Private","P5",515931,0,0,8,28,NA
"3018",45,16,"Homer",2016,NA,"","F",61,4.21344679894347,5.60392685800819,NA,NA,"Private","P5",515931,0,0,8,28,NA
"3019",45,17,"Homer",2016,NA,"","F",57,3.38223190223092,4.49840263835221,NA,NA,"Private","P5",515931,0,0,8,28,NA
"3020",45,18,"Homer",2016,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Private","P5",515931,0,0,8,28,NA
"3021",45,19,"Homer",2016,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P5",515931,0,0,8,28,NA
"3022",45,20,"Homer",2016,NA,"","M",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P6",525902,0,0,8,28,NA
"3023",45,21,"Homer",2016,12,"","F",78,9.34448480063655,12.4282592963242,NA,NA,"Private","P6",525902,0,0,8,28,NA
"3024",45,22,"Homer",2016,NA,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"Private","P7",525931,0,0,8,28,NA
"3025",45,23,"Homer",2016,8,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P7",525931,0,0,8,28,NA
"3026",45,24,"Homer",2016,NA,"","F",65,5.17616515408831,6.8843520074242,NA,NA,"Private","P7",525931,0,0,8,28,NA
"3027",45,25,"Homer",2016,NA,"","F",67,5.71019855759206,7.59462183537565,NA,NA,"Private","P7",525931,0,0,8,28,NA
"3028",45,26,"Homer",2016,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P7",525931,0,0,8,28,NA
"3029",45,27,"Homer",2016,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Private","P7",525931,0,0,8,28,NA
"3030",45,28,"Homer",2016,6,"","F",61,4.21344679894347,5.60392685800819,NA,NA,"Private","P7",525931,0,0,8,28,NA
"3031",45,29,"Homer",2016,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"HomCPort","BADGER",525931,0,0,8,28,NA
"3032",45,30,"Homer",2016,NA,"","M",63,4.67769853713618,6.22138636531405,NA,NA,"HomCPort","BADGER",525931,0,0,8,28,NA
"3033",45,31,"Homer",2016,NA,"","M",77,8.96187328124,11.9193821057382,NA,NA,"HomCPort","BADGER",525931,0,0,8,28,NA
"3034",45,32,"Homer",2016,NA,"","F",89,14.3282275744224,19.0566875917582,NA,NA,"HomCPort","BADGER",525931,0,0,8,28,NA
"3035",45,33,"Homer",2016,NA,"","F",67,5.71019855759206,7.59462183537565,NA,NA,"HomCPort","BADGER",525931,0,0,8,28,NA
"3036",45,34,"Homer",2016,NA,"","F",59,3.78206829564632,5.03018908559809,NA,NA,"HomCPort","BADGER",525931,0,0,8,28,NA
"3037",45,35,"Homer",2016,NA,"","F",133,52.6560364976213,70.0330611126433,NA,NA,"HomCPort","BADGER",525931,0,0,8,28,NA
"3038",45,36,"Homer",2016,NA,"","F",132,51.384056477203,68.3413148204961,NA,NA,"HomCPort","BADGER",525931,0,0,8,28,NA
"3039",45,37,"Homer",2016,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"HomCPort","BEAR FORCE I",515903,0,0,8,28,NA
"3040",45,38,"Homer",2016,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"HomCPort","BEAR FORCE I",515903,0,0,8,28,NA
"3041",45,39,"Homer",2016,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"HomCPort","BEAR FORCE I",515903,0,0,8,28,NA
"3042",45,40,"Homer",2016,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"HomCPort","BEAR FORCE I",515903,0,0,8,28,NA
"3043",46,1,"Homer",2016,NA,"","M",59,3.78206829564632,5.03018908559809,NA,NA,"Private","P1",515937,0,0,8,29,NA
"3044",46,2,"Homer",2016,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P1",515937,0,0,8,29,NA
"3045",46,3,"Homer",2016,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P1",515937,0,0,8,29,NA
"3046",46,4,"Homer",2016,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P1",515937,0,0,8,29,NA
"3047",46,5,"Homer",2016,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Private","P1",515937,0,0,8,29,NA
"3048",46,6,"Homer",2016,NA,"","F",111,29.3099650456363,38.9825499559431,NA,NA,"Private","P1",515937,0,0,8,29,NA
"3049",46,7,"Homer",2016,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"Private","P3",525901,0,0,8,29,NA
"3050",46,8,"Homer",2016,NA,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"Private","P3",525901,0,0,8,29,NA
"3051",46,9,"Homer",2016,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"Private","P3",525901,0,0,8,29,NA
"3052",46,10,"Homer",2016,NA,"","F",107,26.0238944567846,34.6120428369748,NA,NA,"Private","P3",525901,0,0,8,29,NA
"3053",46,11,"Homer",2016,NA,"","F",64,4.92257072920152,6.54706885743389,NA,NA,"Private","P3",525901,0,0,8,29,NA
"3054",46,12,"Homer",2016,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Private","P3",525901,0,0,8,29,NA
"3055",46,13,"Homer",2016,9,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P4",515936,0,0,8,29,NA
"3056",46,14,"Homer",2016,NA,"","F",101,21.5858969931053,28.7094613237299,NA,NA,"Private","P4",515936,0,0,8,29,NA
"3057",46,15,"Homer",2016,NA,"","F",110,28.4630312197507,37.8561194015034,NA,NA,"Private","P4",515936,0,0,8,29,NA
"3058",46,16,"Homer",2016,NA,"","M",73,7.53936755018688,10.0274350960078,NA,NA,"HomCPort","SEA WOLF",515936,0,0,8,29,NA
"3059",46,17,"Homer",2016,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCPort","SEA WOLF",515936,0,0,8,29,NA
"3060",46,18,"Homer",2016,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"HomCPort","SEA WOLF",515936,0,0,8,29,NA
"3061",46,19,"Homer",2016,13,"","M",77,8.96187328124,11.9193821057382,NA,NA,"HomCPort","SEA WOLF",515936,0,0,8,29,NA
"3062",46,20,"Homer",2016,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"HomCPort","SEA WOLF",515936,0,0,8,29,NA
"3063",46,21,"Homer",2016,NA,"","F",77,8.96187328124,11.9193821057382,NA,NA,"HomCPort","SEA WOLF",515936,0,0,8,29,NA
"3064",46,22,"Homer",2016,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"HomCPort","SEA WOLF",515936,0,0,8,29,NA
"3065",46,23,"Homer",2016,NA,"","F",55,3.01261728261902,4.00681145593239,NA,NA,"HomCPort","SEA WOLF",515936,0,0,8,29,NA
"3066",46,24,"Homer",2016,NA,"","F",69,6.2811606783156,8.35400723073185,NA,NA,"HomCPort","SEA WOLF",515936,0,0,8,29,NA
"3067",46,25,"Homer",2016,NA,"","F",64,4.92257072920152,6.54706885743389,NA,NA,"HomCPort","SEA WOLF",515936,0,0,8,29,NA
"3068",46,26,"Homer",2016,NA,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCPort","JULIA LYNN",525931,0,0,8,29,NA
"3069",46,27,"Homer",2016,NA,"","F",110,28.4630312197507,37.8561194015034,NA,NA,"HomCPort","JULIA LYNN",525931,0,0,8,29,NA
"3070",46,28,"Homer",2016,NA,"","F",68,5.99097802244174,7.96806136347005,NA,NA,"HomCPort","JULIA LYNN",525931,0,0,8,29,NA
"3071",46,29,"Homer",2016,NA,"","F",54,2.83873355325578,3.77554433719397,NA,NA,"HomCPort","JULIA LYNN",525931,0,0,8,29,NA
"3072",46,30,"Homer",2016,NA,"","F",64,4.92257072920152,6.54706885743389,NA,NA,"HomCPort","JULIA LYNN",525931,0,0,8,29,NA
"3073",46,31,"Homer",2016,NA,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"HomCPort","JULIA LYNN",525931,0,0,8,29,NA
"3074",46,32,"Homer",2016,NA,"","F",93,16.5216570328072,21.9739709560743,NA,NA,"HomCPort","JULIA LYNN",525931,0,0,8,29,NA
"3075",46,33,"Homer",2016,NA,"","F",53,2.67191517638158,3.55367420872597,NA,NA,"HomCPort","JULIA LYNN",525931,0,0,8,29,NA
"3076",46,34,"Homer",2016,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"HomCPort","JULIA LYNN",525931,0,0,8,29,NA
"3077",46,35,"Homer",2016,NA,"","F",113,31.0558203756211,41.3045552026575,NA,NA,"HomCPort","JULIA LYNN",525931,0,0,8,29,NA
"3078",46,36,"Homer",2016,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3079",46,37,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3080",46,38,"Homer",2016,14,"","M",71,6.89042324147201,9.16433260189999,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3081",46,39,"Homer",2016,NA,"","M",60,3.99373183786951,5.31170373755076,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3082",46,40,"Homer",2016,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3083",46,41,"Homer",2016,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3084",46,42,"Homer",2016,NA,"","M",62,4.44137990441386,5.90708019363236,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3085",46,43,"Homer",2016,NA,"","M",62,4.44137990441386,5.90708019363236,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3086",46,44,"Homer",2016,12,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3087",46,45,"Homer",2016,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3088",46,46,"Homer",2016,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3089",46,47,"Homer",2016,11,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3090",46,48,"Homer",2016,11,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3091",46,49,"Homer",2016,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3092",46,50,"Homer",2016,NA,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3093",46,51,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3094",46,52,"Homer",2016,9,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3095",46,53,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3096",46,54,"Homer",2016,NA,"","M",58,3.57829011234887,4.75916204077032,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3097",46,55,"Homer",2016,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3098",46,56,"Homer",2016,NA,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3099",46,57,"Homer",2016,9,"","M",63,4.67769853713618,6.22138636531405,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3100",46,58,"Homer",2016,NA,"","M",60,3.99373183786951,5.31170373755076,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3101",46,59,"Homer",2016,11,"","M",63,4.67769853713618,6.22138636531405,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3102",46,60,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3103",46,61,"Homer",2016,NA,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3104",46,62,"Homer",2016,11,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3105",46,63,"Homer",2016,NA,"","M",61,4.21344679894347,5.60392685800819,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3106",46,64,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3107",46,65,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3108",46,66,"Homer",2016,NA,"","M",60,3.99373183786951,5.31170373755076,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3109",46,67,"Homer",2016,NA,"","F",72,7.20984847775072,9.58917139686394,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3110",46,68,"Homer",2016,NA,"","F",67,5.71019855759206,7.59462183537565,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3111",46,69,"Homer",2016,10,"","F",70,6.58091829516383,8.7526878929321,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3112",46,70,"Homer",2016,NA,"","F",55,3.01261728261902,4.00681145593239,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3113",46,71,"Homer",2016,5,"","F",62,4.44137990441386,5.90708019363236,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3114",46,72,"Homer",2016,NA,"","F",59,3.78206829564632,5.03018908559809,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3115",46,73,"Homer",2016,NA,"","F",63,4.67769853713618,6.22138636531405,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3116",46,74,"Homer",2016,NA,"","F",55,3.01261728261902,4.00681145593239,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3117",46,75,"Homer",2016,NA,"","F",58,3.57829011234887,4.75916204077032,NA,NA,"HomCSea","JACKPOT",525902,1,0,8,29,NA
"3118",47,1,"Homer",2016,NA,"","U",65,5.17616515408831,6.8843520074242,NA,NA,"HomCPort","MISTY",515907,0,0,8,30,NA
"3119",47,2,"Homer",2016,NA,"","U",66,5.43865111903038,7.23346099561835,NA,NA,"HomCPort","MISTY",515907,0,0,8,30,NA
"3120",47,3,"Homer",2016,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"HomCPort","MISTY",515907,0,0,8,30,NA
"3121",47,4,"Homer",2016,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"HomCPort","MISTY",515907,0,0,8,30,NA
"3122",47,5,"Homer",2016,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"HomCPort","MISTY",515907,0,0,8,30,NA
"3123",47,6,"Homer",2016,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"HomCPort","MISTY",515907,0,0,8,30,NA
"3124",47,7,"Homer",2016,NA,"","F",93,16.5216570328072,21.9739709560743,NA,NA,"HomCPort","MISTY",515907,0,0,8,30,NA
"3125",47,8,"Homer",2016,NA,"","F",70,6.58091829516383,8.7526878929321,NA,NA,"HomCPort","MISTY",515907,0,0,8,30,NA
