"","YEAR","LENGTH","user","swhs","U45","O68","O45U68","Rinches","netwt"
"3101",2014,97.5,"Charter","A",1,NA,NA,38,19.2550124649381
"3102",2014,89,"Charter","A",1,NA,NA,35,14.3282275744224
"3103",2014,94,"Charter","A",1,NA,NA,37,17.1042129489918
"3104",2014,74,"Charter","A",1,NA,NA,29,7.87915458445051
"3105",2014,83.5,"Charter","A",1,NA,NA,33,11.6528734435183
"3106",2014,91.5,"Charter","A",1,NA,NA,36,15.6737600557299
"3107",2014,78,"Charter","A",1,NA,NA,31,9.34448480063655
"3108",2014,73,"Charter","A",1,NA,NA,29,7.53936755018688
"3109",2014,67.5,"Charter","A",1,NA,NA,27,5.84942360319903
"3110",2014,75.5,"Charter","A",1,NA,NA,30,8.40846987391971
"3111",2014,91,"Charter","A",1,NA,NA,36,15.3979519606891
"3112",2014,81.5,"Charter","A",1,NA,NA,32,10.7725743842323
"3113",2014,84,"Charter","A",1,NA,NA,33,11.8804731210747
"3114",2014,68,"Charter","A",1,NA,NA,27,5.99097802244174
"3115",2014,66,"Charter","A",1,NA,NA,26,5.43865111903038
"3116",2014,68,"Charter","A",1,NA,NA,27,5.99097802244174
"3117",2014,71.5,"Charter","A",1,NA,NA,28,7.04888499038183
"3118",2014,69,"Charter","A",1,NA,NA,27,6.2811606783156
"3119",2014,79,"Charter","A",1,NA,NA,31,9.7382433958611
"3120",2014,68,"Charter","A",1,NA,NA,27,5.99097802244174
"3121",2014,62.5,"Charter","A",1,NA,NA,25,4.55848054298624
"3122",2014,97,"Charter","A",1,NA,NA,38,18.9369166767327
"3123",2014,92,"Charter","A",1,NA,NA,36,15.9529649068762
"3124",2014,88.5,"Charter","A",1,NA,NA,35,14.0690588511069
"3125",2014,94,"Charter","A",1,NA,NA,37,17.1042129489918
"3126",2014,92.5,"Charter","A",1,NA,NA,36,16.2355895454433
"3127",2014,88,"Charter","A",1,NA,NA,35,13.8131493343522
"3128",2014,88.5,"Charter","A",1,NA,NA,35,14.0690588511069
"3129",2014,106,"Charter","A",1,NA,NA,42,25.2440977221506
"3130",2014,68,"Charter","A",1,NA,NA,27,5.99097802244174
"3131",2014,87,"Charter","A",1,NA,NA,34,13.3110166823064
"3132",2014,62,"Charter","A",1,NA,NA,24,4.44137990441386
"3133",2014,84,"Charter","A",1,NA,NA,33,11.8804731210747
"3134",2014,81.5,"Charter","A",1,NA,NA,32,10.7725743842323
"3135",2014,92,"Charter","A",1,NA,NA,36,15.9529649068762
"3136",2014,96,"Charter","A",1,NA,NA,38,18.3116569755219
"3137",2014,92.5,"Charter","A",1,NA,NA,36,16.2355895454433
"3138",2014,93,"Charter","A",1,NA,NA,37,16.5216570328072
"3139",2014,108,"Charter","A",1,NA,NA,43,26.8201879531908
"3140",2014,86,"Charter","A",1,NA,NA,34,12.8216474535934
"3141",2014,88.5,"Charter","A",1,NA,NA,35,14.0690588511069
"3142",2014,89,"Charter","A",1,NA,NA,35,14.3282275744224
"3143",2014,87,"Charter","A",1,NA,NA,34,13.3110166823064
"3144",2014,78.5,"Charter","A",1,NA,NA,31,9.53995963395614
"3145",2014,68,"Charter","A",1,NA,NA,27,5.99097802244174
"3146",2014,92,"Charter","A",1,NA,NA,36,15.9529649068762
"3147",2014,96,"Charter","A",1,NA,NA,38,18.3116569755219
"3148",2014,99,"Charter","A",1,NA,NA,39,20.2314439303907
"3149",2014,86.5,"Charter","A",1,NA,NA,34,13.0647480057745
"3150",2014,83,"Charter","A",1,NA,NA,33,11.4283062149386
"3151",2014,76.5,"Charter","A",1,NA,NA,30,8.77469236127076
"3152",2014,78,"Charter","A",1,NA,NA,31,9.34448480063655
"3153",2014,73,"Charter","A",1,NA,NA,29,7.53936755018688
"3154",2014,79,"Charter","A",1,NA,NA,31,9.7382433958611
"3155",2014,85,"Charter","A",1,NA,NA,33,12.344859985371
"3156",2014,81.5,"Charter","A",1,NA,NA,32,10.7725743842323
"3157",2014,91,"Charter","A",1,NA,NA,36,15.3979519606891
"3158",2014,76,"Charter","A",1,NA,NA,30,8.5902319024382
"3159",2014,73,"Charter","A",1,NA,NA,29,7.53936755018688
"3160",2014,86,"Charter","A",1,NA,NA,34,12.8216474535934
"3161",2014,87.5,"Charter","A",1,NA,NA,34,13.5604762068303
"3162",2014,82,"Charter","A",1,NA,NA,32,10.9881791366113
"3163",2014,113,"Charter","A",1,NA,NA,44,31.0558203756211
"3164",2014,58,"Charter","A",1,NA,NA,23,3.57829011234887
"3165",2014,62.5,"Charter","A",1,NA,NA,25,4.55848054298624
"3166",2014,74,"Charter","A",1,NA,NA,29,7.87915458445051
"3167",2014,81,"Charter","A",1,NA,NA,32,10.5599122758681
"3168",2014,67,"Charter","A",1,NA,NA,26,5.71019855759206
"3169",2014,74,"Charter","A",1,NA,NA,29,7.87915458445051
"3170",2014,64.5,"Charter","A",1,NA,NA,25,5.04826709560576
"3171",2014,86.5,"Charter","A",1,NA,NA,34,13.0647480057745
"3172",2014,68.5,"Charter","A",1,NA,NA,27,6.13488322998436
"3173",2014,88,"Charter","A",1,NA,NA,35,13.8131493343522
"3174",2014,79,"Charter","A",1,NA,NA,31,9.7382433958611
"3175",2014,81,"Charter","A",1,NA,NA,32,10.5599122758681
"3176",2014,88.5,"Charter","A",1,NA,NA,35,14.0690588511069
"3177",2014,92.5,"Charter","A",1,NA,NA,36,16.2355895454433
"3178",2014,110.5,"Charter","A",1,NA,NA,44,28.884352075282
"3179",2014,111.5,"Charter","A",1,NA,NA,44,29.7398942263095
"3180",2014,91,"Charter","A",1,NA,NA,36,15.3979519606891
"3181",2014,87.5,"Charter","A",1,NA,NA,34,13.5604762068303
"3182",2014,78,"Charter","A",1,NA,NA,31,9.34448480063655
"3183",2014,92,"Charter","A",1,NA,NA,36,15.9529649068762
"3184",2014,85.5,"Charter","A",1,NA,NA,34,12.5816923336246
"3185",2014,106.5,"Charter","A",1,NA,NA,42,25.6319459394474
"3186",2014,81,"Charter","A",1,NA,NA,32,10.5599122758681
"3187",2014,87,"Charter","A",1,NA,NA,34,13.3110166823064
"3188",2014,83.5,"Charter","A",1,NA,NA,33,11.6528734435183
"3189",2014,80,"Charter","A",1,NA,NA,31,10.1433265474259
"3190",2014,81,"Charter","A",1,NA,NA,32,10.5599122758681
"3191",2014,83,"Charter","A",1,NA,NA,33,11.4283062149386
"3192",2014,95,"Charter","A",1,NA,NA,37,17.7008177429845
"3193",2014,97,"Charter","A",1,NA,NA,38,18.9369166767327
"3194",2014,86,"Charter","A",1,NA,NA,34,12.8216474535934
"3195",2014,73.5,"Charter","A",1,NA,NA,29,7.70796666676608
"3196",2014,74.5,"Charter","A",1,NA,NA,29,8.05295315850166
"3197",2014,76,"Charter","A",1,NA,NA,30,8.5902319024382
"3198",2014,72.5,"Charter","A",1,NA,NA,29,7.37333541510483
"3199",2014,75,"Charter","A",1,NA,NA,30,8.22938427965115
"3200",2014,76,"Charter","A",1,NA,NA,30,8.5902319024382
"3201",2014,103,"Charter","A",1,NA,NA,41,23.0017806330211
"3202",2014,80,"Charter","A",1,NA,NA,31,10.1433265474259
"3203",2014,77.5,"Charter","A",1,NA,NA,31,9.15179672775422
"3204",2014,90,"Charter","A",1,NA,NA,35,14.8564340647168
"3205",2014,94.5,"Charter","A",1,NA,NA,37,17.4007476497616
"3206",2014,100,"Charter","A",1,NA,NA,39,20.9010858569024
"3207",2014,101,"Charter","A",1,NA,NA,40,21.5858969931053
"3208",2014,94,"Charter","A",1,NA,NA,37,17.1042129489918
"3209",2014,97,"Charter","A",1,NA,NA,38,18.9369166767327
"3210",2014,101,"Charter","A",1,NA,NA,40,21.5858969931053
"3211",2014,92,"Charter","A",1,NA,NA,36,15.9529649068762
"3212",2014,86,"Charter","A",1,NA,NA,34,12.8216474535934
"3213",2014,89,"Charter","A",1,NA,NA,35,14.3282275744224
"3214",2014,74,"Charter","A",1,NA,NA,29,7.87915458445051
"3215",2014,94,"Charter","A",1,NA,NA,37,17.1042129489918
"3216",2014,104,"Charter","A",1,NA,NA,41,23.7332311227181
"3217",2014,107.5,"Charter","A",1,NA,NA,42,26.4199671578647
"3218",2014,107,"Charter","A",1,NA,NA,42,26.0238944567846
"3219",2014,70,"Charter","A",1,NA,NA,28,6.58091829516383
"3220",2014,83,"Charter","A",1,NA,NA,33,11.4283062149386
"3221",2014,88,"Charter","A",1,NA,NA,35,13.8131493343522
"3222",2014,74,"Charter","A",1,NA,NA,29,7.87915458445051
"3223",2014,76,"Charter","A",1,NA,NA,30,8.5902319024382
"3224",2014,77,"Charter","A",1,NA,NA,30,8.96187328124
"3225",2014,69,"Charter","A",1,NA,NA,27,6.2811606783156
"3226",2014,71.5,"Charter","A",1,NA,NA,28,7.04888499038183
"3227",2014,68.5,"Charter","A",1,NA,NA,27,6.13488322998436
"3228",2014,91.5,"Charter","A",1,NA,NA,36,15.6737600557299
"3229",2014,98,"Charter","A",1,NA,NA,39,19.5767833424166
"3230",2014,97,"Charter","A",1,NA,NA,38,18.9369166767327
"3231",2014,99.5,"Charter","A",1,NA,NA,39,20.5643804950032
"3232",2014,94,"Charter","A",1,NA,NA,37,17.1042129489918
"3233",2014,104,"Charter","A",1,NA,NA,41,23.7332311227181
"3234",2014,103,"Charter","A",1,NA,NA,41,23.0017806330211
"3235",2014,96,"Charter","A",1,NA,NA,38,18.3116569755219
"3236",2014,102,"Charter","A",1,NA,NA,40,22.2860656615977
"3237",2014,96.5,"Charter","A",1,NA,NA,38,18.6224726224267
"3238",2014,66,"Charter","A",1,NA,NA,26,5.43865111903038
"3239",2014,74.5,"Charter","A",1,NA,NA,29,8.05295315850166
"3240",2014,86,"Charter","A",1,NA,NA,34,12.8216474535934
"3241",2014,93,"Charter","A",1,NA,NA,37,16.5216570328072
"3242",2014,93,"Charter","A",1,NA,NA,37,16.5216570328072
"3243",2014,92.5,"Charter","A",1,NA,NA,36,16.2355895454433
"3244",2014,64,"Charter","A",1,NA,NA,25,4.92257072920152
"3245",2014,79,"Charter","A",1,NA,NA,31,9.7382433958611
"3246",2014,69,"Charter","A",1,NA,NA,27,6.2811606783156
"3247",2014,58,"Charter","A",1,NA,NA,23,3.57829011234887
"3248",2014,61.5,"Charter","A",1,NA,NA,24,4.3263756375106
"3249",2014,58.5,"Charter","A",1,NA,NA,23,3.67920388664412
"3250",2014,79,"Charter","A",1,NA,NA,31,9.7382433958611
"3251",2014,72,"Charter","A",1,NA,NA,28,7.20984847775072
"3252",2014,106,"Charter","A",1,NA,NA,42,25.2440977221506
"3253",2014,108,"Charter","A",1,NA,NA,43,26.8201879531908
"3254",2014,90,"Charter","A",1,NA,NA,35,14.8564340647168
"3255",2014,84,"Charter","A",1,NA,NA,33,11.8804731210747
"3256",2014,78,"Charter","A",1,NA,NA,31,9.34448480063655
"3257",2014,81,"Charter","A",1,NA,NA,32,10.5599122758681
"3258",2014,49.5,"Charter","A",1,NA,NA,19,2.14136003879795
"3259",2014,106,"Charter","A",1,NA,NA,42,25.2440977221506
"3260",2014,89.5,"Charter","A",1,NA,NA,35,14.5906783525871
"3261",2014,94,"Charter","A",1,NA,NA,37,17.1042129489918
"3262",2014,65,"Charter","A",1,NA,NA,26,5.17616515408831
"3263",2014,103.5,"Charter","A",1,NA,NA,41,23.3655270948456
"3264",2014,84,"Charter","A",1,NA,NA,33,11.8804731210747
"3265",2014,86,"Charter","A",1,NA,NA,34,12.8216474535934
"3266",2014,94,"Charter","A",1,NA,NA,37,17.1042129489918
"3267",2014,68,"Charter","A",1,NA,NA,27,5.99097802244174
"3268",2014,80,"Charter","A",1,NA,NA,31,10.1433265474259
"3269",2014,73.5,"Charter","A",1,NA,NA,29,7.70796666676608
"3270",2014,106.5,"Charter","A",1,NA,NA,42,25.6319459394474
"3271",2014,86.5,"Charter","A",1,NA,NA,34,13.0647480057745
"3272",2014,69,"Charter","A",1,NA,NA,27,6.2811606783156
"3273",2014,89,"Charter","A",1,NA,NA,35,14.3282275744224
"3274",2014,84,"Charter","A",1,NA,NA,33,11.8804731210747
"3275",2014,79,"Charter","A",1,NA,NA,31,9.7382433958611
"3276",2014,86,"Charter","A",1,NA,NA,34,12.8216474535934
"3277",2014,77,"Charter","A",1,NA,NA,30,8.96187328124
"3278",2014,74,"Charter","A",1,NA,NA,29,7.87915458445051
"3279",2014,76,"Charter","A",1,NA,NA,30,8.5902319024382
"3280",2014,78,"Charter","A",1,NA,NA,31,9.34448480063655
"3281",2014,80.5,"Charter","A",1,NA,NA,32,10.3501704423003
"3282",2014,68,"Charter","A",1,NA,NA,27,5.99097802244174
"3283",2014,101.5,"Charter","A",1,NA,NA,40,21.9340498481118
"3284",2014,79,"Charter","A",1,NA,NA,31,9.7382433958611
"3285",2014,71,"Charter","A",1,NA,NA,28,6.89042324147201
"3286",2014,75,"Charter","A",1,NA,NA,30,8.22938427965115
"3287",2014,70,"Charter","A",1,NA,NA,28,6.58091829516383
"3288",2014,80,"Charter","A",1,NA,NA,31,10.1433265474259
"3289",2014,99,"Charter","A",1,NA,NA,39,20.2314439303907
"3290",2014,89.5,"Charter","A",1,NA,NA,35,14.5906783525871
"3291",2014,89,"Charter","A",1,NA,NA,35,14.3282275744224
"3292",2014,68,"Charter","A",1,NA,NA,27,5.99097802244174
"3293",2014,73,"Charter","A",1,NA,NA,29,7.53936755018688
"3294",2014,84,"Charter","A",1,NA,NA,33,11.8804731210747
"3295",2014,105,"Charter","A",1,NA,NA,41,24.4806067874466
"3296",2014,89,"Charter","A",1,NA,NA,35,14.3282275744224
"3297",2014,110,"Charter","A",1,NA,NA,43,28.4630312197507
"3298",2014,68,"Charter","A",1,NA,NA,27,5.99097802244174
"3299",2014,73,"Charter","A",1,NA,NA,29,7.53936755018688
"3300",2014,60,"Charter","A",1,NA,NA,24,3.99373183786951
"3301",2014,87.5,"Charter","A",1,NA,NA,34,13.5604762068303
"3302",2014,83,"Charter","A",1,NA,NA,33,11.4283062149386
"3303",2014,91.5,"Charter","A",1,NA,NA,36,15.6737600557299
"3304",2014,91.5,"Charter","A",1,NA,NA,36,15.6737600557299
"3305",2014,95.5,"Charter","A",1,NA,NA,38,18.0044464385095
"3306",2014,92,"Charter","A",1,NA,NA,36,15.9529649068762
"3307",2014,89.5,"Charter","A",1,NA,NA,35,14.5906783525871
"3308",2014,95,"Charter","A",1,NA,NA,37,17.7008177429845
"3309",2014,89,"Charter","A",1,NA,NA,35,14.3282275744224
"3310",2014,100,"Charter","A",1,NA,NA,39,20.9010858569024
"3311",2014,74,"Charter","A",1,NA,NA,29,7.87915458445051
"3312",2014,70,"Charter","A",1,NA,NA,28,6.58091829516383
"3313",2014,69,"Charter","A",1,NA,NA,27,6.2811606783156
"3314",2014,67,"Charter","A",1,NA,NA,26,5.71019855759206
"3315",2014,106,"Charter","A",1,NA,NA,42,25.2440977221506
"3316",2014,101.5,"Charter","A",1,NA,NA,40,21.9340498481118
"3317",2014,106.5,"Charter","A",1,NA,NA,42,25.6319459394474
"3318",2014,102,"Charter","A",1,NA,NA,40,22.2860656615977
"3319",2014,102,"Charter","A",1,NA,NA,40,22.2860656615977
"3320",2014,106.5,"Charter","A",1,NA,NA,42,25.6319459394474
"3321",2014,114,"Charter","A",1,NA,NA,45,31.9551284463005
"3322",2014,112,"Charter","A",1,NA,NA,44,30.174163738861
"3323",2014,111,"Charter","A",1,NA,NA,44,29.3099650456363
"3324",2014,98,"Charter","A",1,NA,NA,39,19.5767833424166
"3325",2014,99,"Charter","A",1,NA,NA,39,20.2314439303907
"3326",2014,89,"Charter","A",1,NA,NA,35,14.3282275744224
"3327",2014,70,"Charter","A",1,NA,NA,28,6.58091829516383
"3328",2014,72,"Charter","A",1,NA,NA,28,7.20984847775072
"3329",2014,72.5,"Charter","A",1,NA,NA,29,7.37333541510483
"3330",2014,85.5,"Charter","A",1,NA,NA,34,12.5816923336246
"3331",2014,69,"Charter","A",1,NA,NA,27,6.2811606783156
"3332",2014,78,"Charter","A",1,NA,NA,31,9.34448480063655
"3333",2014,68,"Charter","A",1,NA,NA,27,5.99097802244174
"3334",2014,79,"Charter","A",1,NA,NA,31,9.7382433958611
"3335",2014,71,"Charter","A",1,NA,NA,28,6.89042324147201
"3336",2014,82,"Charter","A",1,NA,NA,32,10.9881791366113
"3337",2014,83.5,"Charter","A",1,NA,NA,33,11.6528734435183
"3338",2014,84,"Charter","A",1,NA,NA,33,11.8804731210747
"3339",2014,64,"Charter","A",1,NA,NA,25,4.92257072920152
"3340",2014,95,"Charter","A",1,NA,NA,37,17.7008177429845
"3341",2014,97,"Charter","A",1,NA,NA,38,18.9369166767327
"3342",2014,70.5,"Charter","A",1,NA,NA,28,6.73444155590393
"3343",2014,76.5,"Charter","A",1,NA,NA,30,8.77469236127076
"3344",2014,78,"Charter","A",1,NA,NA,31,9.34448480063655
"3345",2014,69,"Charter","A",1,NA,NA,27,6.2811606783156
"3346",2014,76,"Charter","A",1,NA,NA,30,8.5902319024382
"3347",2014,81,"Charter","A",1,NA,NA,32,10.5599122758681
"3348",2014,81,"Charter","A",1,NA,NA,32,10.5599122758681
"3349",2014,86,"Charter","A",1,NA,NA,34,12.8216474535934
"3350",2014,105.5,"Charter","A",1,NA,NA,42,24.8603259480883
"3351",2014,92.5,"Charter","A",1,NA,NA,36,16.2355895454433
"3352",2014,77,"Charter","A",1,NA,NA,30,8.96187328124
"3353",2014,80.5,"Charter","A",1,NA,NA,32,10.3501704423003
"3354",2014,74.5,"Charter","A",1,NA,NA,29,8.05295315850166
"3355",2014,104,"Charter","A",1,NA,NA,41,23.7332311227181
"3356",2014,104.5,"Charter","A",1,NA,NA,41,24.1049164375019
"3357",2014,114,"Charter","A",1,NA,NA,45,31.9551284463005
"3358",2014,102,"Charter","A",1,NA,NA,40,22.2860656615977
"3359",2014,107.5,"Charter","A",1,NA,NA,42,26.4199671578647
"3360",2014,73.5,"Charter","A",1,NA,NA,29,7.70796666676608
"3361",2014,93,"Charter","A",1,NA,NA,37,16.5216570328072
"3362",2014,102,"Charter","A",1,NA,NA,40,22.2860656615977
"3363",2014,92.5,"Charter","A",1,NA,NA,36,16.2355895454433
"3364",2014,78,"Charter","A",1,NA,NA,31,9.34448480063655
"3365",2014,100,"Charter","A",1,NA,NA,39,20.9010858569024
"3366",2014,77,"Charter","A",1,NA,NA,30,8.96187328124
"3367",2014,99,"Charter","A",1,NA,NA,39,20.2314439303907
"3368",2014,99.5,"Charter","A",1,NA,NA,39,20.5643804950032
"3369",2014,112.5,"Charter","A",1,NA,NA,44,30.6127977308248
"3370",2014,101.5,"Charter","A",1,NA,NA,40,21.9340498481118
"3371",2014,105.5,"Charter","A",1,NA,NA,42,24.8603259480883
"3372",2014,106,"Charter","A",1,NA,NA,42,25.2440977221506
"3373",2014,87,"Charter","A",1,NA,NA,34,13.3110166823064
"3374",2014,78.5,"Charter","A",1,NA,NA,31,9.53995963395614
"3375",2014,87.5,"Charter","A",1,NA,NA,34,13.5604762068303
"3376",2014,85,"Charter","A",1,NA,NA,33,12.344859985371
"3377",2014,100,"Charter","A",1,NA,NA,39,20.9010858569024
"3378",2014,93.5,"Charter","A",1,NA,NA,37,16.8111904602808
"3379",2014,100.5,"Charter","A",1,NA,NA,40,21.2415835141706
"3380",2014,101,"Charter","A",1,NA,NA,40,21.5858969931053
"3381",2014,98.5,"Charter","A",1,NA,NA,39,19.9022526933047
"3382",2014,81,"Charter","A",1,NA,NA,32,10.5599122758681
"3383",2014,83,"Charter","A",1,NA,NA,33,11.4283062149386
"3384",2014,85.5,"Charter","A",1,NA,NA,34,12.5816923336246
"3385",2014,99.5,"Charter","A",1,NA,NA,39,20.5643804950032
"3386",2014,110,"Charter","A",1,NA,NA,43,28.4630312197507
"3387",2014,93.5,"Charter","A",1,NA,NA,37,16.8111904602808
"3388",2014,82.5,"Charter","A",1,NA,NA,32,11.2067489351843
"3389",2014,71.5,"Charter","A",1,NA,NA,28,7.04888499038183
"3390",2014,71.5,"Charter","A",1,NA,NA,28,7.04888499038183
"3391",2014,74,"Charter","A",1,NA,NA,29,7.87915458445051
"3392",2014,77.5,"Charter","A",1,NA,NA,31,9.15179672775422
"3393",2014,74,"Charter","A",1,NA,NA,29,7.87915458445051
"3394",2014,74.5,"Charter","A",1,NA,NA,29,8.05295315850166
"3395",2014,69,"Charter","A",1,NA,NA,27,6.2811606783156
"3396",2014,70,"Charter","A",1,NA,NA,28,6.58091829516383
"3397",2014,84,"Charter","A",1,NA,NA,33,11.8804731210747
"3398",2014,73,"Charter","A",1,NA,NA,29,7.53936755018688
"3399",2014,86,"Charter","A",1,NA,NA,34,12.8216474535934
"3400",2014,78,"Charter","A",1,NA,NA,31,9.34448480063655
"3401",2014,91,"Charter","A",1,NA,NA,36,15.3979519606891
"3402",2014,104,"Charter","A",1,NA,NA,41,23.7332311227181
"3403",2014,94,"Charter","A",1,NA,NA,37,17.1042129489918
"3404",2014,72.5,"Charter","A",1,NA,NA,29,7.37333541510483
"3405",2014,91.5,"Charter","A",1,NA,NA,36,15.6737600557299
"3406",2014,73,"Charter","A",1,NA,NA,29,7.53936755018688
"3407",2014,78,"Charter","A",1,NA,NA,31,9.34448480063655
"3408",2014,96,"Charter","A",1,NA,NA,38,18.3116569755219
"3409",2014,108,"Charter","A",1,NA,NA,43,26.8201879531908
"3410",2014,75,"Charter","A",1,NA,NA,30,8.22938427965115
"3411",2014,102.5,"Charter","A",1,NA,NA,40,22.641968043868
"3412",2014,98,"Charter","A",1,NA,NA,39,19.5767833424166
"3413",2014,61,"Charter","A",1,NA,NA,24,4.21344679894347
"3414",2014,69,"Charter","A",1,NA,NA,27,6.2811606783156
"3415",2014,82,"Charter","A",1,NA,NA,32,10.9881791366113
"3416",2014,79,"Charter","A",1,NA,NA,31,9.7382433958611
"3417",2014,71,"Charter","A",1,NA,NA,28,6.89042324147201
"3418",2014,82,"Charter","A",1,NA,NA,32,10.9881791366113
"3419",2014,76,"Charter","A",1,NA,NA,30,8.5902319024382
"3420",2014,86,"Charter","A",1,NA,NA,34,12.8216474535934
"3421",2014,82,"Charter","A",1,NA,NA,32,10.9881791366113
"3422",2014,89,"Charter","A",1,NA,NA,35,14.3282275744224
"3423",2014,95,"Charter","A",1,NA,NA,37,17.7008177429845
"3424",2014,113,"Charter","A",1,NA,NA,44,31.0558203756211
"3425",2014,99,"Charter","A",1,NA,NA,39,20.2314439303907
"3426",2014,90,"Charter","A",1,NA,NA,35,14.8564340647168
"3427",2014,91.5,"Charter","A",1,NA,NA,36,15.6737600557299
"3428",2014,84,"Charter","A",1,NA,NA,33,11.8804731210747
"3429",2014,94,"Charter","A",1,NA,NA,37,17.1042129489918
"3430",2014,92,"Charter","A",1,NA,NA,36,15.9529649068762
"3431",2014,113.5,"Charter","A",1,NA,NA,45,31.5032558724693
"3432",2014,94,"Charter","A",1,NA,NA,37,17.1042129489918
"3433",2014,97,"Charter","A",1,NA,NA,38,18.9369166767327
"3434",2014,93,"Charter","A",1,NA,NA,37,16.5216570328072
"3435",2014,174,"Charter","A",NA,1,NA,69,125.761704143759
"3436",2014,103,"Charter","A",1,NA,NA,41,23.0017806330211
"3437",2014,107,"Charter","A",1,NA,NA,42,26.0238944567846
"3438",2014,89,"Charter","A",1,NA,NA,35,14.3282275744224
"3439",2014,108,"Charter","A",1,NA,NA,43,26.8201879531908
"3440",2014,114,"Charter","A",1,NA,NA,45,31.9551284463005
"3441",2014,99,"Charter","A",1,NA,NA,39,20.2314439303907
"3442",2014,73,"Charter","A",1,NA,NA,29,7.53936755018688
"3443",2014,86,"Charter","A",1,NA,NA,34,12.8216474535934
"3444",2014,68,"Charter","A",1,NA,NA,27,5.99097802244174
"3445",2014,80,"Charter","A",1,NA,NA,31,10.1433265474259
"3446",2014,69,"Charter","A",1,NA,NA,27,6.2811606783156
"3447",2014,71,"Charter","A",1,NA,NA,28,6.89042324147201
"3448",2014,92,"Charter","A",1,NA,NA,36,15.9529649068762
"3449",2014,80,"Charter","A",1,NA,NA,31,10.1433265474259
"3450",2014,82,"Charter","A",1,NA,NA,32,10.9881791366113
"3451",2014,84.5,"Charter","A",1,NA,NA,33,12.1111277801179
"3452",2014,81,"Charter","A",1,NA,NA,32,10.5599122758681
"3453",2014,85,"Charter","A",1,NA,NA,33,12.344859985371
"3454",2014,86.5,"Charter","A",1,NA,NA,34,13.0647480057745
"3455",2014,88,"Charter","A",1,NA,NA,35,13.8131493343522
"3456",2014,99,"Charter","A",1,NA,NA,39,20.2314439303907
"3457",2014,89,"Charter","A",1,NA,NA,35,14.3282275744224
"3458",2014,62,"Charter","A",1,NA,NA,24,4.44137990441386
"3459",2014,64,"Charter","A",1,NA,NA,25,4.92257072920152
"3460",2014,64.5,"Charter","A",1,NA,NA,25,5.04826709560576
"3461",2014,62,"Charter","A",1,NA,NA,24,4.44137990441386
"3462",2014,73.5,"Charter","A",1,NA,NA,29,7.70796666676608
"3463",2014,63,"Charter","A",1,NA,NA,25,4.67769853713618
"3464",2014,78,"Charter","A",1,NA,NA,31,9.34448480063655
"3465",2014,83.5,"Charter","A",1,NA,NA,33,11.6528734435183
"3466",2014,85.5,"Charter","A",1,NA,NA,34,12.5816923336246
"3467",2014,87,"Charter","A",1,NA,NA,34,13.3110166823064
"3468",2014,74,"Charter","A",1,NA,NA,29,7.87915458445051
"3469",2014,83,"Charter","A",1,NA,NA,33,11.4283062149386
"3470",2014,91,"Charter","A",1,NA,NA,36,15.3979519606891
"3471",2014,90.5,"Charter","A",1,NA,NA,36,15.1255176206242
"3472",2014,67,"Charter","A",1,NA,NA,26,5.71019855759206
"3473",2014,79,"Charter","A",1,NA,NA,31,9.7382433958611
"3474",2014,95,"Charter","A",1,NA,NA,37,17.7008177429845
"3475",2014,95,"Charter","A",1,NA,NA,37,17.7008177429845
"3476",2014,87.5,"Charter","A",1,NA,NA,34,13.5604762068303
"3477",2014,81.5,"Charter","A",1,NA,NA,32,10.7725743842323
"3478",2014,87,"Charter","A",1,NA,NA,34,13.3110166823064
"3479",2014,79,"Charter","A",1,NA,NA,31,9.7382433958611
"3480",2014,85.5,"Charter","A",1,NA,NA,34,12.5816923336246
"3481",2014,103.5,"Charter","A",1,NA,NA,41,23.3655270948456
"3482",2014,86.5,"Charter","A",1,NA,NA,34,13.0647480057745
"3483",2014,95,"Charter","A",1,NA,NA,37,17.7008177429845
"3484",2014,92.5,"Charter","A",1,NA,NA,36,16.2355895454433
"3485",2014,83,"Charter","A",1,NA,NA,33,11.4283062149386
"3486",2014,83.5,"Charter","A",1,NA,NA,33,11.6528734435183
"3487",2014,86,"Charter","A",1,NA,NA,34,12.8216474535934
"3488",2014,78,"Charter","A",1,NA,NA,31,9.34448480063655
"3489",2014,99.5,"Charter","A",1,NA,NA,39,20.5643804950032
"3490",2014,100,"Charter","A",1,NA,NA,39,20.9010858569024
"3491",2014,88.5,"Charter","A",1,NA,NA,35,14.0690588511069
"3492",2014,81.5,"Charter","A",1,NA,NA,32,10.7725743842323
"3493",2014,96.5,"Charter","A",1,NA,NA,38,18.6224726224267
"3494",2014,108,"Charter","A",1,NA,NA,43,26.8201879531908
"3495",2014,93,"Charter","A",1,NA,NA,37,16.5216570328072
"3496",2014,95.5,"Charter","A",1,NA,NA,38,18.0044464385095
"3497",2014,109,"Charter","A",1,NA,NA,43,27.633169602028
"3498",2014,82,"Charter","A",1,NA,NA,32,10.9881791366113
"3499",2014,79.5,"Charter","A",1,NA,NA,31,9.93935828841346
"3500",2014,77,"Charter","A",1,NA,NA,30,8.96187328124
"3501",2014,66,"Charter","A",1,NA,NA,26,5.43865111903038
"3502",2014,87,"Charter","A",1,NA,NA,34,13.3110166823064
"3503",2014,72,"Charter","A",1,NA,NA,28,7.20984847775072
"3504",2014,77,"Charter","A",1,NA,NA,30,8.96187328124
