"","MB_MR","shiftId","InterviewId","TArgetId","TargetSpeciesID","BioSampleId","SITE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","HARVEST_CODE","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","SUBHARBOR_NAME","HEADVAR2","techid","SAMPTYPE","SPECCODE","SPECIESCODE","SPEC_GROUP","LENGTH","LENGTH_TYPE","AREA","CLASS","CLASSN","GAF","INTVNUMB","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","GF_area","LC_area","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","Bio_Comment","Kept","N_AWL_SAMP","DELTINTV","MISS_NC","SAMPLER","ATARGET","BoatId","CFECNUM"
"6008","Marine Boat",2372,18842,24596,46227,29022,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",720,"STF",23,2,"Charter","SF",8,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,72,8.35965732014726,7.20984847775071,9.58909847540845,"",2,2,"","N",46,"BF","",NA
"6009","Marine Boat",2372,18842,24596,46227,29021,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",750,"STF",23,2,"Charter","SF",8,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,75,9.54178617567185,8.22938427965115,10.945081091936,"",2,2,"","N",46,"BF","",NA
"6010","Marine Boat",2372,18844,24599,46236,29047,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",840,"STF",26,1,"Private","SF",10,"2C",101210,"10121","101","21","101-21","SSEI","SSEIW","Catch Sampler","N_A",7,84,13.7751416551806,11.8804731210747,15.8010292510293,"",8,8,"","N",46,"BF","",NA
"6011","Marine Boat",2372,18844,24599,46236,29046,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",760,"STF",26,1,"Private","SF",10,"2C",101210,"10121","101","21","101-21","SSEI","SSEIW","Catch Sampler","N_A",7,76,9.96018088682264,8.5902319024382,11.4250084302428,"",8,8,"","N",46,"BF","",NA
"6012","Marine Boat",2372,18844,24599,46236,29045,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",970,"STF",26,1,"Private","SF",10,"2C",101210,"10121","101","21","101-21","SSEI","SSEIW","Catch Sampler","N_A",7,97,21.9569294148405,18.9369166767327,25.1860991800546,"",8,8,"","N",46,"BF","",NA
"6013","Marine Boat",2372,18844,24599,46236,29044,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",860,"STF",26,1,"Private","SF",10,"2C",101210,"10121","101","21","101-21","SSEI","SSEIW","Catch Sampler","N_A",7,86,14.8664121475711,12.8216474535934,17.0527911132793,"",8,8,"","N",46,"BF","",NA
"6014","Marine Boat",2372,18844,24599,46236,29043,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",840,"STF",26,1,"Private","SF",10,"2C",101210,"10121","101","21","101-21","SSEI","SSEIW","Catch Sampler","N_A",7,84,13.7751416551806,11.8804731210747,15.8010292510293,"",8,8,"","N",46,"BF","",NA
"6015","Marine Boat",2372,18844,24599,46236,29042,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",720,"STF",26,1,"Private","SF",10,"2C",101210,"10121","101","21","101-21","SSEI","SSEIW","Catch Sampler","N_A",7,72,8.35965732014726,7.20984847775071,9.58909847540845,"",8,8,"","N",46,"BF","",NA
"6016","Marine Boat",2372,18844,24599,46236,29041,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",1400,"STF",26,1,"Private","SF",10,"2C",101210,"10121","101","21","101-21","SSEI","SSEIW","Catch Sampler","N_A",7,140,72.091825418983,62.1761296964466,82.694252496274,"",8,8,"","N",46,"BF","",NA
"6017","Marine Boat",2372,18844,24599,46236,29040,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",1210,"STF",26,1,"Private","SF",10,"2C",101210,"10121","101","21","101-21","SSEI","SSEIW","Catch Sampler","N_A",7,121,44.942350927164,38.7608639935308,51.5519491113959,"",8,8,"","N",46,"BF","",NA
"6018","Marine Boat",2372,18845,24601,46240,29054,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",880,"STF",5,1,"Private","SF",11,"2C",101290,"10129","101","29","101-29","SSEI","SSEIW","Catch Sampler","N_A",7,88,16.0160363013939,13.8131493343522,18.3714886146885,"",5,5,"","N",46,"BF","",NA
"6019","Marine Boat",2372,18845,24601,46240,29053,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",610,"STF",5,1,"Private","SF",11,"2C",101290,"10129","101","29","101-29","SSEI","SSEIW","Catch Sampler","N_A",7,61,4.88539689627812,4.21344679894348,5.60388424259483,"",5,5,"","N",46,"BF","",NA
"6020","Marine Boat",2372,18845,24601,46240,29052,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",790,"STF",5,1,"Private","SF",11,"2C",101290,"10129","101","29","101-29","SSEI","SSEIW","Catch Sampler","N_A",7,79,11.2912744200948,9.7382433958611,12.9518637164953,"",5,5,"","N",46,"BF","",NA
"6021","Marine Boat",2372,18845,24601,46240,29051,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",940,"STF",5,1,"Private","SF",11,"2C",101290,"10129","101","29","101-29","SSEI","SSEIW","Catch Sampler","N_A",7,94,19.8319506194401,17.1042129489919,22.7486032221592,"",5,5,"","N",46,"BF","",NA
"6022","Marine Boat",2372,18845,24601,46240,29050,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",580,"STF",5,1,"Private","SF",11,"2C",101290,"10129","101","29","101-29","SSEI","SSEIW","Catch Sampler","N_A",7,58,4.14894698877776,3.57829011234887,4.759125849424,"",5,5,"","N",46,"BF","",NA
"6023","Marine Boat",2372,18850,24607,46255,29061,"KETCHIKAN","A",81,2017,2017-07-23,1,"MB",15,14,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",700,"STF",1,1,"Private","SF",16,"2C",101900,"10190","101","90","101-90","SSEI","SSEIW","Catch Sampler","N_A",7,70,7.63042690414769,6.58091829516383,8.7526213325679,"",1,1,"","N",46,"BF","",NA
"6024","Marine Boat",2425,19468,25454,47962,30025,"KETCHIKAN","A",81,2017,2017-07-24,1,"MB",15,15,30,0,1,"Bar Harbor I",46,"AS","D","200","HA","Halibut",1130,"STF",12,1,"Private","SF",2,"2C",101411,"10141","101","41","101-41","SSEI","SSEIW","Catch Sampler","N_A",7,113,36.0085259679733,31.0558203756211,41.3042410995761,"",8,8,"","N",46,"BF","",NA
"6025","Marine Boat",2425,19468,25454,47962,30024,"KETCHIKAN","A",81,2017,2017-07-24,1,"MB",15,15,30,0,1,"Bar Harbor I",46,"AS","D","200","HA","Halibut",1170,"STF",12,1,"Private","SF",2,"2C",101411,"10141","101","41","101-41","SSEI","SSEIW","Catch Sampler","N_A",7,117,40.3044852375254,34.7609023202377,46.2320000859161,"",8,8,"","N",46,"BF","",NA
"6026","Marine Boat",2425,19468,25454,47962,30023,"KETCHIKAN","A",81,2017,2017-07-24,1,"MB",15,15,30,0,1,"Bar Harbor I",46,"AS","D","200","HA","Halibut",1480,"STF",12,1,"Private","SF",2,"2C",101411,"10141","101","41","101-41","SSEI","SSEIW","Catch Sampler","N_A",7,148,86.3135828883962,74.4417899400392,99.0075806202522,"",8,8,"","N",46,"BF","",NA
"6027","Marine Boat",2425,19468,25454,47962,30022,"KETCHIKAN","A",81,2017,2017-07-24,1,"MB",15,15,30,0,1,"Bar Harbor I",46,"AS","D","200","HA","Halibut",1115,"STF",12,1,"Private","SF",2,"2C",101411,"10141","101","41","101-41","SSEI","SSEIW","Catch Sampler","N_A",7,111.5,34.4827391638797,29.7398942263095,39.5540593209916,"",8,8,"","N",46,"BF","",NA
"6028","Marine Boat",2425,19468,25454,47962,30021,"KETCHIKAN","A",81,2017,2017-07-24,1,"MB",15,15,30,0,1,"Bar Harbor I",46,"AS","D","200","HA","Halibut",810,"STF",12,1,"Private","SF",2,"2C",101411,"10141","101","41","101-41","SSEI","SSEIW","Catch Sampler","N_A",7,81,12.2439810253286,10.5599122758681,14.0446833269046,"",8,8,"","N",46,"BF","",NA
"6029","Marine Boat",2425,19468,25454,47962,30020,"KETCHIKAN","A",81,2017,2017-07-24,1,"MB",15,15,30,0,1,"Bar Harbor I",46,"AS","D","200","HA","Halibut",830,"STF",12,1,"Private","SF",2,"2C",101411,"10141","101","41","101-41","SSEI","SSEIW","Catch Sampler","N_A",7,83,13.2508642867348,11.4283062149386,15.1996472658684,"",8,8,"","N",46,"BF","",NA
"6030","Marine Boat",2425,19468,25454,47962,30019,"KETCHIKAN","A",81,2017,2017-07-24,1,"MB",15,15,30,0,1,"Bar Harbor I",46,"AS","D","200","HA","Halibut",910,"STF",12,1,"Private","SF",2,"2C",101411,"10141","101","41","101-41","SSEI","SSEIW","Catch Sampler","N_A",7,91,17.8535793395215,15.3979519606892,20.4792761077166,"",8,8,"","N",46,"BF","",NA
"6031","Marine Boat",2425,19468,25454,47962,30018,"KETCHIKAN","A",81,2017,2017-07-24,1,"MB",15,15,30,0,1,"Bar Harbor I",46,"AS","D","200","HA","Halibut",950,"STF",12,1,"Private","SF",2,"2C",101411,"10141","101","41","101-41","SSEI","SSEIW","Catch Sampler","N_A",7,95,20.5237004736467,17.7008177429845,23.5420875981694,"",8,8,"","N",46,"BF","",NA
"6032","Marine Boat",2422,19429,25394,47823,29937,"KETCHIKAN","A",81,2017,2017-07-24,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",895,"STF",26,2,"Charter","SF",10,"2C",101210,"10121","101","21","101-21","SSEI","SSEIW","Creel Sampler","LEGAL",7,89.5,16.9175637286307,14.5906783525871,19.4056022089408,"",4,4,"","N",45,"BF","ADVENTUROUS",172699
"6033","Marine Boat",2422,19429,25394,47823,29936,"KETCHIKAN","A",81,2017,2017-07-24,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",830,"STF",26,2,"Charter","SF",10,"2C",101210,"10121","101","21","101-21","SSEI","SSEIW","Creel Sampler","LEGAL",7,83,13.2508642867348,11.4283062149386,15.1996472658684,"",4,4,"","N",45,"BF","ADVENTUROUS",172699
"6034","Marine Boat",2422,19429,25394,47823,29935,"KETCHIKAN","A",81,2017,2017-07-24,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",835,"STF",26,2,"Charter","SF",10,"2C",101210,"10121","101","21","101-21","SSEI","SSEIW","Creel Sampler","LEGAL",7,83.5,13.5112449427298,11.6528734435183,15.4983216798794,"",4,4,"","N",45,"BF","ADVENTUROUS",172699
"6035","Marine Boat",2422,19429,25394,47823,29934,"KETCHIKAN","A",81,2017,2017-07-24,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",950,"STF",26,2,"Charter","SF",10,"2C",101210,"10121","101","21","101-21","SSEI","SSEIW","Creel Sampler","LEGAL",7,95,20.5237004736467,17.7008177429845,23.5420875981694,"",4,4,"","N",45,"BF","ADVENTUROUS",172699
"6036","Marine Boat",2455,19742,25876,48830,30434,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",845,"STF",28,2,"Charter","SF",6,"2C",102200,"10220","102","20","102-20","SSEI","SSEIW","Creel Sampler","LEGAL",7,84.5,14.0425805500267,12.1111277801179,16.1077999475568,"",4,4,"","N",45,"BF","KATRINA LYNN",172825
"6037","Marine Boat",2455,19742,25876,48830,30433,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",870,"STF",28,2,"Charter","SF",6,"2C",102200,"10220","102","20","102-20","SSEI","SSEIW","Creel Sampler","LEGAL",7,87,15.4338247731885,13.3110166823063,17.7036521874674,"",4,4,"","N",45,"BF","KATRINA LYNN",172825
"6038","Marine Boat",2455,19742,25876,48830,30432,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",850,"STF",28,2,"Charter","SF",6,"2C",102200,"10220","102","20","102-20","SSEI","SSEIW","Creel Sampler","LEGAL",7,85,14.3135877905572,12.344859985371,16.4186637805435,"",4,4,"","N",45,"BF","KATRINA LYNN",172825
"6039","Marine Boat",2455,19742,25876,48830,30431,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",835,"STF",28,2,"Charter","SF",6,"2C",102200,"10220","102","20","102-20","SSEI","SSEIW","Creel Sampler","LEGAL",7,83.5,13.5112449427298,11.6528734435183,15.4983216798794,"",4,4,"","N",45,"BF","KATRINA LYNN",172825
"6040","Marine Boat",2455,19751,25886,48854,30445,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",855,"STF",1,2,"Charter","SF",15,"2C",101900,"10190","101","90","101-90","SSEI","SSEIW","Creel Sampler","LEGAL",7,85.5,14.5881895772432,12.5816923336246,16.7336508037208,"",1,1,"","N",45,"BF","ANNA-LEAH",172683
"6041","Marine Boat",2455,19759,25897,48877,30449,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",820,"STF",1,1,"Private","SF",23,"2C",101900,"10190","101","90","101-90","SSEI","SSEIW","Creel Sampler","N_A",7,82,12.7405468281241,10.9881791366113,14.614278251693,"",1,1,"","N",45,"BF","",NA
"6042","Marine Boat",2455,19762,25902,48889,30453,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",880,"STF",99,1,"Private","SF",26,"2C",NA,"","","","","","","Creel Sampler","N_A",7,88,16.0160363013939,13.8131493343522,18.3714886146885,"",4,4,"","N",45,"BF","",NA
"6043","Marine Boat",2455,19762,25902,48889,30452,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",1060,"STF",99,1,"Private","SF",26,"2C",NA,"","","","","","","Creel Sampler","N_A",7,106,29.2699641281956,25.2440977221506,33.5746499704603,"",4,4,"","N",45,"BF","",NA
"6044","Marine Boat",2455,19762,25902,48889,30451,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",900,"STF",99,1,"Private","SF",26,"2C",NA,"","","","","","","Creel Sampler","N_A",7,90,17.2257015058852,14.8564340647168,19.7590573060733,"",4,4,"","N",45,"BF","",NA
"6045","Marine Boat",2455,19762,25902,48889,30450,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",1010,"STF",99,1,"Private","SF",26,"2C",NA,"","","","","","","Creel Sampler","N_A",7,101,25.0283625747782,21.5858969931053,28.7092430008301,"",4,4,"","N",45,"BF","",NA
"6046","Marine Boat",2455,19764,25906,48899,30461,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",1015,"STF",10,1,"Private","SF",28,"2C",101451,"10145","101","45","101-45","SSEI","SSEIW","Creel Sampler","N_A",7,101.5,25.4320379879116,21.9340498481118,29.1722862979887,"",2,2,"","N",45,"BF","",NA
"6047","Marine Boat",2455,19764,25906,48899,30460,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,15,12,"Knudson Cove II",45,"AB","C","200","HA","Halibut",895,"STF",10,1,"Private","SF",28,"2C",101451,"10145","101","45","101-45","SSEI","SSEIW","Creel Sampler","N_A",7,89.5,16.9175637286307,14.5906783525871,19.4056022089408,"",2,2,"","N",45,"BF","",NA
"6048","Marine Boat",2451,19719,25840,48755,30415,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,16,1,"Bar Harbor I",44,"ND","C","200","HA","Halibut",700,"STF",5,1,"Private","SF",5,"2C",101290,"10129","101","29","101-29","SSEI","SSEIW","Creel Sampler","N_A",7,70,7.63042690414769,6.58091829516383,8.7526213325679,"",1,1,"","N",44,"SA","",NA
"6049","Marine Boat",2519,20310,26647,50415,31190,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",750,"STF",10,1,"Private","SF",2,"2C",101451,"10145","101","45","101-45","SSEI","SSEIW","Catch Sampler","N_A",7,75,9.54178617567185,8.22938427965115,10.945081091936,"",3,3,"","N",46,"BF","",NA
"6050","Marine Boat",2519,20310,26647,50415,31189,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",720,"STF",10,1,"Private","SF",2,"2C",101451,"10145","101","45","101-45","SSEI","SSEIW","Catch Sampler","N_A",7,72,8.35965732014726,7.20984847775071,9.58909847540845,"",3,3,"","N",46,"BF","",NA
"6051","Marine Boat",2519,20310,26647,50415,31188,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",890,"STF",10,1,"Private","SF",2,"2C",101451,"10145","101","45","101-45","SSEI","SSEIW","Catch Sampler","N_A",7,89,16.6132579480539,14.3282275744224,19.0565426739818,"",3,3,"","N",46,"BF","",NA
"6052","Marine Boat",2519,20312,26651,50424,31197,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",820,"STF",5,1,"Private","SF",4,"2C",101290,"10129","101","29","101-29","SSEI","SSEIW","Catch Sampler","N_A",7,82,12.7405468281241,10.9881791366113,14.614278251693,"",3,3,"","N",46,"BF","",NA
"6053","Marine Boat",2519,20312,26651,50424,31196,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",1115,"STF",5,1,"Private","SF",4,"2C",101290,"10129","101","29","101-29","SSEI","SSEIW","Catch Sampler","N_A",7,111.5,34.4827391638797,29.7398942263095,39.5540593209916,"",3,3,"","N",46,"BF","",NA
"6054","Marine Boat",2519,20312,26651,50424,31195,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",990,"STF",5,1,"Private","SF",4,"2C",101290,"10129","101","29","101-29","SSEI","SSEIW","Catch Sampler","N_A",7,99,23.4579046802108,20.2314439303907,26.9078204274196,"",3,3,"","N",46,"BF","",NA
"6055","Marine Boat",2519,20316,26658,50441,31213,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",790,"STF",23,2,"Charter","SF",8,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,79,11.2912744200948,9.7382433958611,12.9518637164953,"",2,2,"","N",46,"BF","AK 8817 AR",NA
"6056","Marine Boat",2519,20316,26658,50441,31212,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",850,"STF",23,2,"Charter","SF",8,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,85,14.3135877905572,12.344859985371,16.4186637805435,"",2,2,"","N",46,"BF","AK 8817 AR",NA
"6057","Marine Boat",2519,20319,26662,50453,31243,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",750,"STF",23,2,"Charter","SF",11,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,75,9.54178617567185,8.22938427965115,10.945081091936,"",4,4,"","N",46,"BF","",NA
"6058","Marine Boat",2519,20319,26662,50453,31242,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",870,"STF",23,2,"Charter","SF",11,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,87,15.4338247731885,13.3110166823063,17.7036521874674,"",4,4,"","N",46,"BF","",NA
"6059","Marine Boat",2519,20319,26662,50453,31241,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",840,"STF",23,2,"Charter","SF",11,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,84,13.7751416551806,11.8804731210747,15.8010292510293,"",4,4,"","N",46,"BF","",NA
"6060","Marine Boat",2519,20319,26662,50453,31240,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",810,"STF",23,2,"Charter","SF",11,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,81,12.2439810253286,10.5599122758681,14.0446833269046,"",4,4,"","N",46,"BF","",NA
"6061","Marine Boat",2519,20320,26664,50462,31250,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",800,"STF",23,2,"Charter","SF",12,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"",5,5,"","N",46,"BF","AK 1084 AD",172691
"6062","Marine Boat",2519,20320,26664,50462,31249,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",800,"STF",23,2,"Charter","SF",12,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"",5,5,"","N",46,"BF","AK 1084 AD",172691
"6063","Marine Boat",2519,20320,26664,50462,31248,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",810,"STF",23,2,"Charter","SF",12,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,81,12.2439810253286,10.5599122758681,14.0446833269046,"",5,5,"","N",46,"BF","AK 1084 AD",172691
"6064","Marine Boat",2519,20320,26664,50462,31247,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",840,"STF",23,2,"Charter","SF",12,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,84,13.7751416551806,11.8804731210747,15.8010292510293,"",5,5,"","N",46,"BF","AK 1084 AD",172691
"6065","Marine Boat",2519,20320,26664,50462,31246,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",850,"STF",23,2,"Charter","SF",12,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,85,14.3135877905572,12.344859985371,16.4186637805435,"",5,5,"","N",46,"BF","AK 1084 AD",172691
"6066","Marine Boat",2519,20321,26666,50468,31256,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",770,"STF",23,2,"Charter","SF",13,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,77,10.39109071556,8.96187328123999,11.9192914640492,"",5,5,"","N",46,"BF","",172992
"6067","Marine Boat",2519,20321,26666,50468,31255,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",840,"STF",23,2,"Charter","SF",13,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,84,13.7751416551806,11.8804731210747,15.8010292510293,"",5,5,"","N",46,"BF","",172992
"6068","Marine Boat",2519,20321,26666,50468,31254,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",830,"STF",23,2,"Charter","SF",13,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,83,13.2508642867348,11.4283062149386,15.1996472658684,"",5,5,"","N",46,"BF","",172992
"6069","Marine Boat",2519,20321,26666,50468,31253,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",770,"STF",23,2,"Charter","SF",13,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,77,10.39109071556,8.96187328123999,11.9192914640492,"",5,5,"","N",46,"BF","",172992
"6070","Marine Boat",2519,20321,26666,50468,31252,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",790,"STF",23,2,"Charter","SF",13,"2C",102100,"10210","102","10","102-10","SSEI","SSEIW","Catch Sampler","LEGAL",7,79,11.2912744200948,9.7382433958611,12.9518637164953,"",5,5,"","N",46,"BF","",172992
"6071","Marine Boat",2519,20331,26678,50518,31293,"KETCHIKAN","A",81,2017,2017-07-27,1,"MB",15,15,30,18,4,"Clover Pass",46,"AS","D","200","HA","Halibut",740,"STF",1,1,"Private","SF",23,"2C",101900,"10190","101","90","101-90","SSEI","SSEIW","Catch Sampler","N_A",7,74,9.13570271299549,7.87915458445052,10.4792755973192,"",1,1,"","N",46,"BF","",NA
"6072","Marine Boat",2497,20156,26418,49885,30949,"KETCHIKAN","A",81,2017,2017-07-28,1,"MB",15,15,30,7,7,"Mountain Point",44,"ND","C","200","HA","Halibut",720,"STF",12,1,"Private","SF",1,"2C",101411,"10141","101","41","101-41","SSEI","SSEIW","Creel Sampler","N_A",7,72,8.35965732014726,7.20984847775071,9.58909847540845,"",2,2,"","N",44,"SA","",NA
"6073","Marine Boat",2497,20156,26418,49885,30948,"KETCHIKAN","A",81,2017,2017-07-28,1,"MB",15,15,30,7,7,"Mountain Point",44,"ND","C","200","HA","Halibut",680,"STF",12,1,"Private","SF",1,"2C",101411,"10141","101","41","101-41","SSEI","SSEIW","Creel Sampler","N_A",7,68,6.94640441261684,5.99097802244173,7.96800076984751,"",2,2,"","N",44,"SA","",NA
