"PORT","SUB","SPECIES","DATE","PAGE","LINE","SEX","AGE","AGE2","AGECONF","AGEERR","CAS","YEAR","MONTH","DAY","USER","STATAREA","SP","LENGTH","WEIGHT","BOATNAME","COMMENTS"
"Valdez",,130,2019-08-05,24,4,"F",15,,2,,,2019,8,5,"Charter",465932,130,99,,"DAN ORION",
"Valdez",,130,2019-08-05,24,5,"F",18,,2,,,2019,8,5,"Charter",465932,130,117,,"DAN ORION",
"Valdez",,130,2019-08-05,24,6,"M",22,,1,,,2019,8,5,"Charter",465932,130,89,,"DAN ORION",
"Valdez",,130,2019-08-08,25,1,"F",15,,2,,,2019,8,8,"Charter",465932,130,106,,"ARCTIC WARRIOR",
"Valdez",,130,2019-08-11,26,1,"F",16,,2,,,2019,8,11,"Charter",465932,130,108,,"REFLECTION",
"Valdez",,130,2019-08-11,26,2,"F",18,,2,,,2019,8,11,"Charter",465931,130,116,,"REFLECTION",
"Valdez",,130,2019-08-11,26,3,"F",17,,2,,,2019,8,11,"Charter",465932,130,97,,"REFLECTION",
"Valdez",,130,2019-08-11,26,4,"F",,,,,,2019,8,11,"Charter",465931,130,98,,"REFLECTION","NO FIN SAMPLE"
"Valdez",,130,2019-08-11,26,5,"M",15,15,2,,,2019,8,11,"Charter",465931,130,94,,"REFLECTION",
"Valdez",,130,2019-08-11,26,6,"M",,,,,,2019,8,11,"Charter",465931,130,95,,"REFLECTION","ILLEGIBLE"
"Valdez",,130,2019-08-11,26,7,"F",14,,2,,,2019,8,11,"Charter",466002,130,111,,"HOOKED UP",
"Valdez",,130,2019-08-12,27,1,"F",14,,2,,,2019,8,12,"Private",466004,130,110,,"P1",
"Valdez",,130,2019-08-14,28,1,"F",22,,2,,,2019,8,14,"Private",466004,130,119,,"P1","OVARY SAMPLED"
"Valdez",,130,2019-08-14,28,2,"F",14,14,2,,,2019,8,14,"Private",465931,130,95,,"P2",
"Valdez",,130,2019-08-14,28,3,"M",13,,2,,,2019,8,14,"Private",465931,130,94,,"P2",
"Valdez",,130,2019-08-14,28,4,"M",14,,2,,,2019,8,14,"Private",465931,130,91,,"P2",
"Valdez",,130,2019-08-15,29,1,"M",,,,,,2019,8,15,"Charter",466004,130,98,,"NIKAITCHUG","ILLEGIBLE"
"Valdez",,130,2019-08-19,30,1,"F",3,,2,,,2019,8,19,"Private",466004,130,53,,"P1","WAS A CONFISCATED LINGCOD, SAMPLED ANYWAYS"
"Valdez",,130,2019-08-19,30,2,"F",12,12,2,,,2019,8,19,"Charter",475932,130,106,,"HOOKED UP",
"Valdez",,130,2019-08-19,30,3,"M",8,,2,,,2019,8,19,"Charter",475932,130,90,,"HOOKED UP",
"Valdez",,130,2019-08-19,30,4,"M",13,,2,,,2019,8,19,"Charter",475932,130,97,,"HOOKED UP",
"Valdez",,130,2019-08-19,30,5,"F",13,,2,,,2019,8,19,"Charter",465932,130,108,,"ARCTIC WARRIOR",
"Valdez",,130,2019-08-19,30,6,"F",9,,2,,,2019,8,19,"Charter",465932,130,100,,"ARCTIC WARRIOR",
"Valdez",,130,2019-08-20,31,1,"F",11,,2,,,2019,8,20,"Charter",475932,130,96,,"HOOKED UP","OVARY SAMPLED"
"Valdez",,130,2019-08-20,31,2,"M",12,,2,,,2019,8,20,"Charter",475932,130,90,,"HOOKED UP",
"Valdez",,130,2019-08-20,31,3,"F",10,,2,,,2019,8,20,"Charter",465932,130,99,,"DAN ORION","OVARY SAMPLED"
"Valdez",,130,2019-08-20,31,4,"F",8,,2,,,2019,8,20,"Charter",465932,130,89,,"DAN ORION",
"Valdez",,130,2019-08-20,31,5,"F",11,,2,,,2019,8,20,"Charter",465932,130,105,,"DAN ORION",
"Valdez",,130,2019-08-20,31,6,"F",14,,2,,,2019,8,20,"Charter",466002,130,105,,"SEA HUNTER","OVARY SAMPLED"
"Valdez",,130,2019-08-20,31,7,"M",14,,2,,,2019,8,20,"Charter",466002,130,91,,"SEA HUNTER",
"Valdez",,130,2019-08-20,31,8,"M",14,,1,,,2019,8,20,"Private",465932,130,96,,"P1",
"Valdez",,130,2019-08-20,31,9,"M",21,,1,,,2019,8,20,"Private",465932,130,91,,"P1",
"Whittier",,130,2019-07-01,1,1,"F",22,22,,,,2019,7,1,"Charter",466002,130,121,23,"ICRAZY2","KEPT OTOLITHS"
"Whittier",,130,2019-07-01,1,2,"F",15,17,,,,2019,7,1,"Charter",466001,130,104,,"STRAIT CRAZY",
"Whittier",,130,2019-07-01,1,3,"F",13,,,,,2019,7,1,"Charter",466001,130,102,11.5,"STRAIT CRAZY",
"Whittier",,130,2019-07-01,1,4,"F",13,,,,,2019,7,1,"Charter",466001,130,105,11.5,"STRAIT CRAZY",
"Whittier",,130,2019-07-01,1,5,"F",13,,,,,2019,7,1,"Charter",466001,130,103,11,"STRAIT CRAZY",
"Whittier",,130,2019-07-01,1,6,"F",14,14,,,,2019,7,1,"Charter",466001,130,108,12,"STRAIT CRAZY","KEPT OVARY AND OTOS"
"Whittier",,130,2019-07-05,2,1,"",20,20,,,,2019,7,5,"Charter",466002,130,123,,"SALTWATER ADDICTION","NO GONADS AVAILABLE, KEPT OTOLITHS AND VERTEBRAE"
"Whittier",,130,2019-07-07,3,1,"F",19,19,,,,2019,7,7,"Charter",466002,130,124,,"SALTWATER ADDICTION",
"Whittier",,130,2019-07-10,4,1,"F",17,17,,,,2019,7,10,"Charter",466002,130,114,17,"ICRAZY2",
"Whittier",,130,2019-07-14,5,1,"M",15,,,,,2019,7,14,"Private",466001,130,99,10,"P1","KEPT GONADS, VERTEBRAE AND OTOS"
"Whittier",,130,2019-07-14,5,2,"F",15,,,,,2019,7,14,"Private",466001,130,107,13.5,"P1","KEPT GONADS, VERTEBRAE AND OTOS"
"Whittier",,130,2019-07-14,5,3,"M",14,14,,,,2019,7,14,"Private",466001,130,97,10.5,"P2",
"Whittier",,130,2019-07-14,5,4,"F",14,,,,,2019,7,14,"Private",466001,130,107,13.5,"P2","KEPT GONADS, VERTEBRAE AND OTOS"
"Whittier",,130,2019-07-14,5,5,"F",20,,,,,2019,7,14,"Private",466002,130,111,12.5,"P2","KEPT GONADS, VERTEBRAE AND OTOS"
"Whittier",,130,2019-07-17,6,1,"M",13,,,,,2019,7,17,"Private",466002,130,88,7.5,"P1","KEPT TESTES, VERTEBRAE AND OTOS"
"Whittier",,130,2019-07-26,7,1,"F",13,13,,,,2019,7,26,"Charter",466002,130,105,,"MEAGAN ANNE","KEPT GONADS, VERTEBRAE AND OTOS"
"Whittier",,130,2019-07-26,7,2,"M",15,,,,,2019,7,26,"Charter",466002,130,90,,"MEAGAN ANNE","KEPT GONADS, VERTEBRAE AND OTOS"
"Whittier",,130,2019-07-26,7,3,"F",12,,,,,2019,7,26,"Charter",466002,130,106,,"MEAGAN ANNE","KEPT GONADS, VERTEBRAE AND OTOS"
"Whittier",,130,2019-07-27,8,1,"F",15,,,,,2019,7,27,"Private",485932,130,115,20,"P1","KEPT GONADS, VERTEBRAE AND OTOS"
"Whittier",,130,2019-07-29,9,1,"F",10,,,,,2019,7,29,"Private",476007,130,106,14.5,"P1","KEPT GONADS, VERTEBRAE AND OTOS"
"Whittier",,130,2019-08-03,10,1,"F",7,6,,,,2019,8,3,"Private",476007,130,97,,"P5","KEPT OTOS AND VERTEBRAE"
"Whittier",,130,2019-08-03,10,2,"F",20,20,,,,2019,8,3,"Private",476007,130,117,,"P5","KEPT GONADS, VERTEBRAE AND OTOS"
"Whittier",,130,2019-08-03,10,3,"F",15,15,,,,2019,8,3,"Private",476007,130,115,,"P5","KEPT GONADS, VERTEBRAE AND OTOS"
"Whittier",,130,2019-08-05,11,1,"M",,,,,,2019,8,5,"Private",466002,130,89,,"P2","KEPT OTOS AND VERTEBRAE"
"Whittier",,130,2019-08-05,11,2,"F",13,13,,,,2019,8,5,"Private",466002,130,100,,"P2","KEPT OTOS AND VERTEBRAE"
"Whittier",,130,2019-08-11,12,1,"F",7,,,,,2019,8,11,"Charter",466002,130,90,8,"ELAINE C","KEPT OTOS ANDOVARIES"
"Whittier",,130,2019-08-11,12,2,"M",8,,,,,2019,8,11,"Charter",466002,130,91,8,"ELAINE C",
"Whittier",,130,2019-08-11,12,3,"F",19,18,,,,2019,8,11,"Charter",466002,130,121,20,"ELAINE C",
"Whittier",,130,2019-08-11,12,4,"M",16,16,,,,2019,8,11,"Charter",466002,130,91,7.5,"ELAINE C",
"Whittier",,130,2019-08-11,12,5,"M",16,,,,,2019,8,11,"Charter",466002,130,99,13,"ELAINE C",
"Whittier",,130,2019-08-11,12,6,"F",19,19,,,,2019,8,11,"Charter",466002,130,120,18,"ICRAZY2",
"Whittier",,130,2019-08-11,12,7,"M",17,,,,,2019,8,11,"Charter",466002,130,91,8,"ICRAZY2",
"Whittier",,130,2019-08-12,13,1,"F",8,,,,,2019,8,12,"Charter",466005,130,96,10,"MEAGAN ANNE",
"Whittier",,130,2019-08-12,13,2,"F",15,15,,,,2019,8,12,"Charter",466005,130,114,15.5,"MEAGAN ANNE",
"Whittier",,130,2019-08-15,14,1,"F",13,13,,,,2019,8,15,"Private",475931,130,119,16,"P1",
"Whittier",,130,2019-08-15,14,2,"F",15,6,,,,2019,8,15,"Private",475931,130,116,19.5,"P1",
"Whittier",,130,2019-08-15,14,3,"F",15,,,,,2019,8,15,"Private",475931,130,123,19.5,"P1",
"Whittier",,130,2019-08-19,15,1,"",6,,,,,2019,8,19,"Charter",476007,130,87,,"MEAGAN ANNE",
