"YEAR","PORT","MONTH","DAY","SUB","SP","SPECIES","DATE","PAGE","LINE","SAMPLEID","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","CAS","USER","BOATNAME","STATAREA","COMMENTS"
2024,"Valdez",7,8,,130,130,2024-07-08,6,14,"5 070824 3 8","F",97,,9,,2,,0,"Charter","CHRISTIE LYNNIE","475932","one oto"
2024,"Valdez",7,9,,130,130,2024-07-09,7,1,"5 070924 2 31","F",91,10,8,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,9,,130,130,2024-07-09,7,2,"5 070924 3 1","F",118,19,20,23,1,,0,"Charter","DAN ORION","466004",
2024,"Valdez",7,9,,130,130,2024-07-09,7,3,"5 070924 4 1","F",88,7.5,7,7,2,,0,"Charter","CHUGACH GIRL","466003",
2024,"Valdez",7,9,,130,130,2024-07-09,7,4,"5 070924 4 2","M",86,7.5,10,,2,,0,"Charter","CHUGACH GIRL","466003","one oto"
2024,"Valdez",7,9,,130,130,2024-07-09,7,5,"5 070924 5 1","F",106,8,18,,1,,0,"Private","P2","466032",
2024,"Valdez",7,9,,130,130,2024-07-09,7,6,"5 070924 5 2","F",96,9,14,14,1,,0,"Private","P2","466032",
2024,"Valdez",7,9,,130,130,2024-07-09,7,7,"5 070924 5 3","F",102,15,14,,1,,0,"Private","P2","466032",
2024,"Valdez",7,11,,130,130,2024-07-11,8,1,"5 071124 1 1","F",119,18,20,,1,,0,"Private","P1","475932",
2024,"Valdez",7,11,,130,130,2024-07-11,8,2,"5 071124 1 2","M",90,8,21,,1,,0,"Private","P1","475932",
2024,"Valdez",7,11,,130,130,2024-07-11,8,3,"5 071124 3 13","M",87,7.5,16,,1,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,11,,130,130,2024-07-11,8,4,"5 071124 3 14","F",113,14.5,16,,1,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,11,,130,130,2024-07-11,8,5,"5 071124 5 1","F",108,10,,,,,0,"Charter","NIKAITCHUQ","466003","illegible"
2024,"Valdez",7,11,,130,130,2024-07-11,8,6,"5 071124 6 1","M",102,10.5,18,,1,,0,"Charter","HOOKED UP","466003","one oto"
2024,"Valdez",7,11,,130,130,2024-07-11,8,7,"5 071124 7 4","F",92,8.5,9,,2,,0,"Charter","CHRISTIE LYNNIE","466003",
2024,"Valdez",7,11,,130,130,2024-07-11,8,8,"5 071124 7 5","F",99,8,16,16,1,,0,"Charter","CHRISTIE LYNNIE","466003",
2024,"Valdez",7,15,,130,130,2024-07-15,9,1,"5 071524 2 1","F",100,9,12,,1,,0,"Private","P1","466033",
2024,"Valdez",7,15,,130,130,2024-07-15,9,2,"5 071524 5 1","M",93,8.5,13,,2,,0,"Charter","PATRIOT","466004",
2024,"Valdez",7,15,,130,130,2024-07-15,9,3,"5 071524 5 2","F",106,15.5,11,,2,,0,"Charter","PATRIOT","466004",
2024,"Valdez",7,15,,130,130,2024-07-15,9,4,"5 071524 5 3","F",96,11,9,,2,,0,"Charter","PATRIOT","466004",
2024,"Valdez",7,15,,130,130,2024-07-15,9,5,"5 071524 6 1","M",90,8.5,9,9,2,,0,"Charter","LENA CLAIRE","475932",
2024,"Valdez",7,15,,130,130,2024-07-15,9,6,"5 071524 6 2","F",107,9,18,,2,,0,"Charter","LENA CLAIRE","475932",
2024,"Valdez",7,15,,130,130,2024-07-15,9,7,"5 071524 6 3","F",109,,15,,2,,0,"Charter","LENA CLAIRE","475932",
2024,"Valdez",7,15,,130,130,2024-07-15,9,8,"5 071524 6 4","F",97,10.5,9,,2,,0,"Charter","LENA CLAIRE","475932",
2024,"Valdez",7,15,,130,130,2024-07-15,9,9,"5 071524 6 5","M",90,7.5,10,,2,,0,"Charter","LENA CLAIRE","475932",
2024,"Valdez",7,15,,130,130,2024-07-15,9,10,"5 071524 7 1","F",120,16,17,,2,,0,"Charter","DAN ORION","475932",
2024,"Valdez",7,18,,130,130,2024-07-18,10,1,"5 071824 2 10","F",50,1,3,,2,,0,"Private","P2","466032","one oto; undersize"
2024,"Valdez",7,18,,130,130,2024-07-18,10,2,"5 071824 4 1","M",95,10.5,10,10,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",7,18,,130,130,2024-07-18,10,3,"5 071824 4 2","F",100,12.5,9,,2,,0,"Charter","CHUGACH GIRL","466002","one oto"
2024,"Valdez",7,18,,130,130,2024-07-18,10,4,"5 071824 4 3","F",92,9,8,8,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",7,18,,130,130,2024-07-18,10,5,"5 071824 4 4","M",85,7.5,8,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",7,18,,130,130,2024-07-18,10,6,"5 071824 4 5","M",88,7,12,12,1,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",7,18,,130,130,2024-07-18,10,7,"5 071824 4 6","M",88,8,10,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",7,18,,130,130,2024-07-18,10,8,"5 071824 5 1","F",95,9.5,8,,2,,0,"Charter","LENA CLAIRE","475932",
2024,"Valdez",7,19,,130,130,2024-07-19,11,1,"5 071924 3 1","F",92,9.5,8,,2,,0,"Charter","PATRIOT","466003",
2024,"Valdez",7,19,,130,130,2024-07-19,11,2,"5 071924 3 2","F",109,13.5,10,,2,,0,"Charter","PATRIOT","466003",
2024,"Valdez",7,19,,130,130,2024-07-19,11,3,"5 071924 4 1","M",88,9,14,,1,,0,"Private","P3","466032",
2024,"Valdez",7,19,,130,130,2024-07-19,11,4,"5 071924 5 1","M",81,5.5,8,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,19,,130,130,2024-07-19,11,5,"5 071924 5 2","M",89,8.5,12,12,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,19,,130,130,2024-07-19,11,6,"5 071924 5 3","M",83,6.5,8,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,19,,130,130,2024-07-19,11,7,"5 071924 5 4","F",94,9.5,8,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,19,,130,130,2024-07-19,11,8,"5 071924 5 5","M",89,7.5,12,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,19,,130,130,2024-07-19,11,9,"5 071924 5 6","F",102,8.5,10,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,20,,130,130,2024-07-20,12,1,"5 072024 1 1","F",94,9,8,,2,,0,"Charter","NIKAITCHUQ","466002",
2024,"Valdez",7,20,,130,130,2024-07-20,12,2,"5 072024 1 2","F",90,7.5,8,,2,,0,"Charter","NIKAITCHUQ","466002",
2024,"Valdez",7,20,,130,130,2024-07-20,12,3,"5 072024 2 1","F",96,9,8,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,20,,130,130,2024-07-20,12,4,"5 072024 2 2","F",98,13.5,9,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,20,,130,130,2024-07-20,12,5,"5 072024 2 3","M",81,6.5,11,,1,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,20,,130,130,2024-07-20,12,6,"5 072024 2 4","F",95,10,8,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,20,,130,130,2024-07-20,12,7,"5 072024 2 5","F",94,9,8,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,20,,130,130,2024-07-20,12,8,"5 072024 2 6","M",86,8,8,,2,,0,"Charter","LENA CLAIRE","466003","one oto"
2024,"Valdez",7,20,,130,130,2024-07-20,12,9,"5 072024 2 7","M",83,6,11,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,20,,130,130,2024-07-20,12,10,"5 072024 3 1","F",104,10,11,,2,,0,"Charter","NO NAME","466003","one oto"
2024,"Valdez",7,20,,130,130,2024-07-20,12,11,"5 072024 3 2","F",91,7,8,,2,,0,"Charter","NO NAME","466003",
2024,"Valdez",7,20,,130,130,2024-07-20,12,12,"5 072024 4 1","F",124,21,18,18,2,,0,"Charter","NUNTAK","466002",
2024,"Valdez",7,20,,130,130,2024-07-20,12,13,"5 072024 4 2","F",108,14.5,11,,2,,0,"Charter","NUNTAK","466002",
2024,"Valdez",7,20,,130,130,2024-07-20,12,14,"5 072024 4 3","F",92,7.5,8,,2,,0,"Charter","NUNTAK","466002","was left out of freezer for a week"
2024,"Valdez",7,21,,130,130,2024-07-21,13,1,"5 072124 2 2","F",111,,20,21,2,,0,"Charter","NO NAME","466003","one oto"
2024,"Valdez",7,21,,130,130,2024-07-21,13,2,"5 072124 2 3","F",97,,8,,2,,0,"Charter","NO NAME","466003",
2024,"Valdez",7,21,,130,130,2024-07-21,13,3,"5 072124 4 1","F",90,8,8,,2,,0,"Charter","CHRISTIE LYNNIE","465931","one oto; need to double check stat area for this boat"
2024,"Valdez",7,21,,130,130,2024-07-21,13,4,"5 072124 4 2","F",105,12,11,,2,,0,"Charter","CHRISTIE LYNNIE","465931",
2024,"Valdez",7,21,,130,130,2024-07-21,13,5,"5 072124 4 3","F",110,13,12,,2,,0,"Charter","CHRISTIE LYNNIE","465931",
2024,"Valdez",7,21,,130,130,2024-07-21,13,6,"5 072124 4 4","M",93,8.5,17,,2,,0,"Charter","CHRISTIE LYNNIE","465931",
2024,"Valdez",7,21,,130,130,2024-07-21,13,7,"5 072124 4 5","F",91,7.5,9,,2,,0,"Charter","CHRISTIE LYNNIE","465931",
2024,"Valdez",7,21,,130,130,2024-07-21,13,8,"5 072124 5 1","M",90,8.5,19,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,21,,130,130,2024-07-21,13,9,"5 072124 5 2","M",80,6.5,8,,2,,0,"Charter","LENA CLAIRE","466003",
2024,"Valdez",7,31,,130,130,2024-07-31,14,1,"5 073124 1 1","F",103,8.5,16,16,2,,0,"Private","P1","466003",
2024,"Valdez",7,31,,130,130,2024-07-31,14,2,"5 073124 1 2","F",112,12,16,,2,,0,"Private","P1","466003",
2024,"Valdez",7,31,,130,130,2024-07-31,14,3,"5 073124 2 1","F",94,9,9,,2,,0,"Private","P2","466033",
2024,"Valdez",8,1,,130,130,2024-08-01,15,1,"5 080124 5 4","F",99,10.5,8,8,2,,0,"Charter","HOOKED UP","466002",
2024,"Valdez",8,1,,130,130,2024-08-01,15,2,"5 080124 5 5","F",112,14,13,,2,,0,"Charter","HOOKED UP","466002","one oto"
2024,"Valdez",8,1,,130,130,2024-08-01,15,3,"5 080124 5 6","F",93,8,8,,2,,0,"Charter","HOOKED UP","466002",
2024,"Valdez",8,1,,130,130,2024-08-01,15,4,"5 080124 6 1","M",88,7.5,11,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,1,,130,130,2024-08-01,15,5,"5 080124 6 2","M",87,7,9,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,1,,130,130,2024-08-01,15,6,"5 080124 6 3","M",91,8,10,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,1,,130,130,2024-08-01,15,7,"5 080124 6 4","F",106,13.5,15,15,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,1,,130,130,2024-08-01,15,8,"5 080124 6 5","M",86,7,10,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,4,,130,130,2024-08-04,16,1,"5 080424 6 1","M",97,9,18,,1,,0,"Charter","NUNTAK","475932",
2024,"Valdez",8,7,,130,130,2024-08-07,17,1,"5 080724 1 1","F",103,13,11,,2,,0,"Charter","JOSIE WHALES","466033",
2024,"Valdez",8,8,,130,130,2024-08-08,18,1,"5 080824 7 1","M",90,9.5,8,,2,,0,"Charter","CHUGACH GIRL","466003",
2024,"Valdez",8,8,,130,130,2024-08-08,18,2,"5 080824 7 2","F",106,10,13,14,2,,0,"Charter","CHUGACH GIRL","466003",
2024,"Valdez",8,12,,130,130,2024-08-12,19,1,"5 081224 1 1","F",116,,11,,2,,0,"Private","P1","466033",
2024,"Valdez",8,12,,130,130,2024-08-12,19,2,"5 081224 2 1","M",93,9,19,19,2,,0,"Charter","LENA CLAIRE","476002",
2024,"Valdez",8,12,,130,130,2024-08-12,19,3,"5 081224 3 1","F",108,10.5,19,,2,,0,"Charter","ARCTIC WARRIOR","466003",
2024,"Valdez",8,12,,130,130,2024-08-12,19,4,"5 081224 3 2","M",84,6.5,7,7,2,,0,"Charter","ARCTIC WARRIOR","466003",
2024,"Valdez",8,12,,130,130,2024-08-12,19,5,"5 081224 4 1","F",115,15,13,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,12,,130,130,2024-08-12,19,6,"5 081224 4 2","F",91,8.5,8,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,12,,130,130,2024-08-12,19,7,"5 081224 4 3","F",92,9,7,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,12,,130,130,2024-08-12,19,8,"5 081224 4 4","F",95,8,8,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,12,,130,130,2024-08-12,19,9,"5 081224 4 5","F",94,,6,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,12,,130,130,2024-08-12,19,10,"5 081224 4 6","F",95,,8,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,12,,130,130,2024-08-12,19,11,"5 081224 5 1","F",116,16,16,,2,,0,"Private","P2","466032",
2024,"Valdez",8,13,,130,130,2024-08-13,20,1,"5 081324 1 1","F",95,8.5,8,,2,,0,"Charter","SENTINEL","466003",
2024,"Valdez",8,13,,130,130,2024-08-13,20,2,"5 081324 1 2","F",95,9,9,9,2,,0,"Charter","SENTINEL","466003","one oto"
2024,"Valdez",8,13,,130,130,2024-08-13,20,3,"5 081324 1 3","F",117,16,20,,1,,0,"Charter","SENTINEL","466003","one oto"
2024,"Valdez",8,13,,130,130,2024-08-13,20,4,"5 081324 2 1","M",93,,12,12,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,13,,130,130,2024-08-13,20,5,"5 081324 2 2","M",91,9,9,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,13,,130,130,2024-08-13,20,6,"5 081324 2 3","F",95,8.5,8,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,13,,130,130,2024-08-13,20,7,"5 081324 2 4","F",91,8.5,9,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,13,,130,130,2024-08-13,20,8,"5 081324 2 5","F",93,,8,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,13,,130,130,2024-08-13,20,9,"5 081324 2 6","F",93,8.5,8,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,13,,130,130,2024-08-13,20,10,"5 081324 2 7","M",88,8.5,8,,2,,0,"Charter","CHUGACH GIRL","466002",
2024,"Valdez",8,13,,130,130,2024-08-13,20,11,"5 081324 3 1","F",101,14,9,,2,,0,"Charter","NUNTAK","476002",
2024,"Valdez",8,14,,130,130,2024-08-14,21,1,"5 081424 3 8","F",93,9,8,,2,,0,"Private","P1","466002",
2024,"Valdez",8,14,,130,130,2024-08-14,21,2,"5 081424 3 9","F",93,9,8,,2,,0,"Private","P1","466002",
2024,"Valdez",8,14,,130,130,2024-08-14,21,3,"5 081424 3 10","F",95,9,7,,2,,0,"Private","P1","466002",
2024,"Valdez",8,14,,130,130,2024-08-14,21,4,"5 081424 6 1","M",86,,13,13,2,,0,"Private","P3","476002",
2024,"Valdez",8,14,,130,130,2024-08-14,21,5,"5 081424 6 2","F",113,,9,,2,,0,"Private","P3","476002",
2024,"Valdez",8,14,,130,130,2024-08-14,21,6,"5 081424 7 1","F",110,17.5,13,,2,,0,"Private","P4","466003",
2024,"Valdez",8,14,,130,130,2024-08-14,21,7,"5 081424 7 2","F",118,18.5,21,,1,,0,"Private","P4","466003",
2024,"Valdez",8,14,,130,130,2024-08-14,21,8,"5 081424 7 3","M",102,13.5,20,21,2,,0,"Private","P4","466003",
2024,"Valdez",8,17,,130,130,2024-08-17,22,1,"5 081724 1 1","F",94,,8,,2,,0,"Charter","HALIBUT GROVE","476001",
2024,"Valdez",8,17,,130,130,2024-08-17,22,2,"5 081724 1 2","F",118,,19,,2,,0,"Charter","HALIBUT GROVE","476001",
2024,"Valdez",8,17,,130,130,2024-08-17,22,3,"5 081724 3 1","M",88,8.5,14,17,2,,0,"Charter","CHUGACH GIRL","475932",
2024,"Valdez",8,17,,130,130,2024-08-17,22,4,"5 081724 3 2","F",104,14,9,,2,,0,"Charter","CHUGACH GIRL","475932",
2024,"Valdez",8,17,,130,130,2024-08-17,22,5,"5 081724 4 1","F",91,7.5,9,,2,,0,"Charter","CHRISTIE LYNNIE","475932",
2024,"Valdez",8,17,,130,130,2024-08-17,22,6,"5 081724 4 2","F",90,7,9,,2,,0,"Charter","CHRISTIE LYNNIE","475932",
2024,"Valdez",8,17,,130,130,2024-08-17,22,7,"5 081724 4 3","F",90,8,8,,2,,0,"Charter","CHRISTIE LYNNIE","475932",
2024,"Valdez",8,17,,130,130,2024-08-17,22,8,"5 081724 4 4","F",89,7.5,8,,2,,0,"Charter","CHRISTIE LYNNIE","475932","one oto"
2024,"Valdez",8,17,,130,130,2024-08-17,22,9,"5 081724 4 5","F",88,7.5,8,,2,,0,"Charter","CHRISTIE LYNNIE","475932",
2024,"Valdez",8,17,,130,130,2024-08-17,22,10,"5 081724 4 6","F",92,8,8,,2,,0,"Charter","CHRISTIE LYNNIE","475932",
2024,"Valdez",8,17,,130,130,2024-08-17,22,11,"5 081724 4 7","F",92,8,7,,2,,0,"Charter","CHRISTIE LYNNIE","475932",
2024,"Valdez",8,17,,130,130,2024-08-17,22,12,"5 081724 4 8","F",92,8,8,,2,,0,"Charter","CHRISTIE LYNNIE","475932",
2024,"Valdez",8,18,,130,130,2024-08-18,23,1,"5 081824 3 1","F",88,6.5,8,,2,,0,"Charter","PATRIOT","466002","one oto"
2024,"Valdez",8,18,,130,130,2024-08-18,23,2,"5 081824 3 2","M",88,6.5,8,8,2,,0,"Charter","PATRIOT","466002",
2024,"Valdez",8,18,,130,130,2024-08-18,23,3,"5 081824 3 3","M",100,11.5,,,,,0,"Charter","PATRIOT","466002","illegible"
2024,"Valdez",8,18,,130,130,2024-08-18,23,4,"5 081824 3 4","M",84,6.5,8,8,2,,0,"Charter","PATRIOT","466002",
2024,"Valdez",8,18,,130,130,2024-08-18,23,5,"5 081824 3 5","F",109,13.5,9,,2,,0,"Charter","PATRIOT","466002",
2024,"Valdez",8,18,,130,130,2024-08-18,23,6,"5 081824 4 1","F",106,,12,,2,,0,"Charter","HALIBUT GROVE","466002",
2024,"Valdez",8,19,,130,130,2024-08-19,24,1,"5 081924 1 1","F",94,,8,,2,,0,"Charter","ARCTIC WARRIOR","466002",
2024,"Valdez",8,19,,130,130,2024-08-19,24,2,"5 081924 1 2","M",99,,21,,1,,0,"Charter","ARCTIC WARRIOR","466002",
2024,"Valdez",8,19,,130,130,2024-08-19,24,3,"5 081924 1 3","M",87,,11,,2,,0,"Charter","ARCTIC WARRIOR","466002","one oto"
2024,"Valdez",8,19,,130,130,2024-08-19,24,4,"5 081924 2 1","F",112,18,11,,2,,0,"Charter","PATRIOT","466002",
2024,"Valdez",8,19,,130,130,2024-08-19,24,5,"5 081924 2 2","F",92,9.5,9,,2,,0,"Charter","PATRIOT","466002","one oto"
2024,"Valdez",8,19,,130,130,2024-08-19,24,6,"5 081924 2 3","M",89,,9,,2,,0,"Charter","PATRIOT","466002",
2024,"Valdez",8,19,,130,130,2024-08-19,24,7,"5 081924 3 1","F",109,14,12,,2,,0,"Charter","CHUGACH GIRL","475932",
2024,"Valdez",8,19,,130,130,2024-08-19,24,8,"5 081924 3 2","M",88,8,14,14,2,,0,"Charter","CHUGACH GIRL","475932",
2024,"Valdez",8,19,,130,130,2024-08-19,24,9,"5 081924 3 3","F",95,12,9,9,2,,0,"Charter","CHUGACH GIRL","475932",
2024,"Valdez",8,19,,130,130,2024-08-19,24,10,"5 081924 4 1","F",93,7,8,8,2,,0,"Charter","HALIBUT GROVE","466002",
2024,"Valdez",8,19,,130,130,2024-08-19,24,11,"5 081924 5 1","F",118,12,25,25,2,,0,"Private","P1","466033",
2024,"Valdez",8,20,,130,130,2024-08-20,25,1,"5 082024 1 28","F",111,15,21,,2,,0,"Charter","CHUGACH GIRL","466032",
2024,"Valdez",8,21,,130,130,2024-08-21,26,1,"5 082124 1 1","F",95,10.5,10,10,2,,0,"Private","P1","466033",
2024,"Valdez",8,21,,130,130,2024-08-21,26,2,"5 082124 3 1","F",110,10.5,18,,2,,0,"Private","P3","466003",
2024,"Valdez",8,21,,130,130,2024-08-21,26,3,"5 082124 3 2","F",104,9,15,15,1,,0,"Private","P3","466003",
2024,"Whittier",7,1,,130,130,2024-07-01,1,1,"6 070124 1 1","F",100,,8,8,2,,0,"Charter","I CRAZY II","466003","No wt some fin rays missing - 1 oto"
2024,"Whittier",7,1,,130,130,2024-07-01,1,2,"6 070124 1 2","F",97,,8,8,2,,0,"Charter","I CRAZY II","466003","No wt"
2024,"Whittier",7,1,,130,130,2024-07-01,1,3,"6 070124 1 3","F",97,,8,8,2,,0,"Charter","I CRAZY II","466003","No wt"
2024,"Whittier",7,1,,130,130,2024-07-01,1,4,"6 070124 1 4","F",103,,9,9,2,,0,"Charter","I CRAZY II","466003","No wt, one oto"
2024,"Whittier",7,1,,130,130,2024-07-01,1,5,"6 070124 1 5","F",98,,8,8,2,,0,"Charter","I CRAZY II","466003","no wt"
2024,"Whittier",7,1,,130,130,2024-07-01,1,6,"6 070124 2 1","",104,8.5,8,8,2,,0,"Private","P1","476003","1 oto"
2024,"Whittier",7,1,,130,130,2024-07-01,1,7,"6 070124 2 2","",99,6.5,7,7,2,,0,"Private","P1","476003",
2024,"Whittier",7,1,,130,130,2024-07-01,1,8,"6 070124 2 3","",108,9.2,,,,,0,"Private","P1","476003","1 oto, illegible"
2024,"Whittier",7,2,,130,130,2024-07-02,2,1,"6 070224 1 1","F",94,8,8,8,2,,1,"Charter","STRAGHT CRAZY","466001",
2024,"Whittier",7,2,,130,130,2024-07-02,2,2,"6 070224 1 2","F",102,10.2,10,9,2,,1,"Charter","STRAGHT CRAZY","466001","no oto"
2024,"Whittier",7,2,,130,130,2024-07-02,2,3,"6 070224 1 3","F",114,14,17,17,2,,1,"Charter","STRAGHT CRAZY","466001",
2024,"Whittier",7,2,,130,130,2024-07-02,2,4,"6 070224 1 4","F",116,14,18,18,2,,1,"Charter","STRAGHT CRAZY","466001","no oto"
2024,"Whittier",7,17,,130,130,2024-07-17,3,1,"6 071724 1 1","F",89,,8,8,2,,0,"Charter","CRAZY RAY","485932",
2024,"Whittier",7,17,,130,130,2024-07-17,3,2,"6 071724 2 1","M",98,,17,17,1,,0,"Charter","I CRAZY II","485932",
2024,"Whittier",7,17,,130,130,2024-07-17,3,3,"6 071724 3 1","F",90,,8,8,2,,0,"Private","P1","486001",
2024,"Whittier",7,17,,130,130,2024-07-17,3,4,"6 071724 3 2","M",96,,13,13,2,,0,"Private","P1","486001",
2024,"Whittier",7,17,,130,130,2024-07-17,3,5,"6 071724 3 3","F",90,,7,7,2,,0,"Private","P1","486001",
2024,"Whittier",7,17,,130,130,2024-07-17,3,6,"6 071724 3 4","F",95,,8,8,2,,0,"Private","P1","486001",
2024,"Whittier",7,17,,130,130,2024-07-17,3,7,"6 071724 3 5","F",91,,8,8,2,,0,"Private","P1","486001","One oto"
2024,"Whittier",7,18,,130,130,2024-07-18,4,1,"6 071824 2 10","M",94,10,10,11,1,,0,"Charter","CRAZY RAY","475932",
2024,"Whittier",7,18,,130,130,2024-07-18,4,2,"6 071824 3 19","F",99,,10,10,1,,0,"Charter","THE WILDLIFE","476003",
2024,"Whittier",7,20,,130,130,2024-07-20,5,1,"6 072024 1 1","F",96,,8,8,2,,0,"Private","P1","475632","one oto"
2024,"Whittier",7,27,,130,130,2024-07-27,6,1,"6 072724 3 1","M",86,,10,10,2,,0,"Charter","SALTWATER THERAPY","466002","1 oto"
2024,"Whittier",8,1,,130,130,2024-08-01,7,1,"6 080124 4 1","F",97,,8,8,2,,0,"Charter","CRAZY RAY","476008",
