"","AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","STATAREA","PORT","USER"
"563",10,1,2005,9,3,27,3,130,"F",120,21,21,NA,NA,466002,"Valdez","Charter"
"564",10,1,2005,9,3,27,4,130,"F",109,13,9,NA,NA,466002,"Valdez","Charter"
"565",10,2,2005,7,1,1,1,130,"M",96,8.5,16,16,NA,466002,"Whittier","Private"
"566",10,2,2005,7,1,1,2,130,"M",97,10,15,NA,NA,466002,"Whittier","Private"
"567",10,2,2005,7,1,1,3,130,"F",99,9,9,NA,NA,466002,"Whittier","Private"
"568",10,2,2005,7,1,1,4,130,"M",101,11.5,16,NA,NA,466002,"Whittier","Private"
"569",10,2,2005,7,1,1,5,130,"M",98,9.5,14,NA,NA,466002,"Whittier","Private"
"570",10,2,2005,7,1,1,6,130,"M",90,7.5,9,NA,NA,466002,"Whittier","Private"
"571",10,2,2005,7,1,1,7,130,"F",101,10.5,10,NA,NA,485932,"Whittier","Charter"
"572",10,2,2005,7,1,1,8,130,"M",92,10,10,NA,NA,485932,"Whittier","Charter"
"573",10,2,2005,7,1,1,9,130,"M",91,8.5,13,NA,NA,485932,"Whittier","Charter"
"574",10,2,2005,7,1,1,10,130,"M",89,7.5,10,10,NA,485932,"Whittier","Charter"
"575",10,2,2005,7,1,1,11,130,"M",93,8.5,12,NA,NA,485932,"Whittier","Charter"
"576",10,2,2005,7,1,1,12,130,"M",94,8.5,10,NA,NA,485932,"Whittier","Charter"
"577",10,2,2005,7,1,1,13,130,"F",96,8,8,NA,NA,485932,"Whittier","Charter"
"578",10,2,2005,7,1,1,14,130,"M",96,9,10,NA,NA,485932,"Whittier","Charter"
"579",10,2,2005,7,1,1,15,130,"F",105,NA,12,NA,NA,485932,"Whittier","Charter"
"580",10,2,2005,7,2,2,1,130,"M",115,NA,14,NA,NA,466003,"Whittier","Charter"
"581",10,2,2005,7,2,2,2,130,"M",115,NA,15,NA,NA,466003,"Whittier","Charter"
"582",10,2,2005,7,2,2,3,130,"F",90,7.5,13,NA,NA,466003,"Whittier","Charter"
"583",10,2,2005,7,2,2,4,130,"F",112,14,12,12,NA,466003,"Whittier","Charter"
"584",10,2,2005,7,2,2,5,130,"F",104,10.5,15,NA,NA,466003,"Whittier","Charter"
"585",10,2,2005,7,2,2,6,130,"F",100,10,7,NA,NA,466003,"Whittier","Charter"
"586",10,2,2005,7,2,2,7,130,"F",104,11,7,NA,NA,466003,"Whittier","Charter"
"587",10,2,2005,7,3,3,1,130,"M",94,7.5,15,NA,NA,466003,"Whittier","Charter"
"588",10,2,2005,7,3,3,2,130,"F",116,15,16,NA,NA,466003,"Whittier","Charter"
"589",10,2,2005,7,4,4,1,130,"F",125,26.5,20,NA,NA,NA,"Whittier","Charter"
"590",10,2,2005,7,8,5,1,130,"M",101,NA,21,NA,NA,466002,"Whittier","Charter"
"591",10,2,2005,7,8,5,2,130,"M",95,NA,17,NA,NA,466002,"Whittier","Charter"
"592",10,2,2005,7,8,5,3,130,"M",92,NA,12,12,NA,466002,"Whittier","Charter"
"593",10,2,2005,7,8,5,4,130,"M",99,NA,15,NA,NA,466002,"Whittier","Charter"
"594",10,2,2005,7,9,6,1,130,"M",89,7.5,9,NA,NA,476032,"Whittier","Charter"
"595",10,2,2005,7,9,6,2,130,"F",123,22,16,NA,NA,476032,"Whittier","Charter"
"596",10,2,2005,7,9,6,3,130,"F",93,10,8,NA,NA,476032,"Whittier","Charter"
"597",10,2,2005,7,9,6,4,130,"F",113,12.5,10,NA,NA,476032,"Whittier","Charter"
"598",10,2,2005,7,9,6,5,130,"M",89,7.5,9,NA,NA,476032,"Whittier","Charter"
"599",10,2,2005,7,9,6,6,130,"F",119,13,14,NA,NA,476032,"Whittier","Charter"
"600",10,2,2005,7,9,6,7,130,"M",100,10.5,16,NA,NA,466002,"Whittier","Charter"
"601",10,2,2005,7,9,6,8,130,"M",91,9,9,10,NA,476008,"Whittier","Charter"
"602",10,2,2005,7,9,6,9,130,"M",101,10,20,NA,NA,476008,"Whittier","Charter"
"603",10,2,2005,7,9,6,10,130,"F",113,13,10,NA,NA,466003,"Whittier","Charter"
"604",10,2,2005,7,9,6,11,130,"F",111,11,14,NA,NA,466003,"Whittier","Charter"
"605",10,2,2005,7,9,6,12,130,"F",108,12,15,NA,NA,466003,"Whittier","Charter"
"606",10,2,2005,7,9,6,13,130,"M",95,10,16,NA,NA,466003,"Whittier","Charter"
"607",10,2,2005,7,9,6,14,130,"F",104,12,10,NA,NA,466003,"Whittier","Charter"
"608",10,2,2005,7,9,6,15,130,"F",102,9,15,NA,NA,466003,"Whittier","Charter"
"609",10,2,2005,7,14,7,1,130,"F",94,8,9,NA,NA,486001,"Whittier","Charter"
"610",10,2,2005,7,14,7,2,130,"M",98,11,10,11,NA,486001,"Whittier","Charter"
"611",10,2,2005,7,14,7,3,130,"F",114,14.5,13,NA,NA,486001,"Whittier","Charter"
"612",10,2,2005,7,14,7,4,130,"F",111,14,13,NA,NA,486001,"Whittier","Charter"
"613",10,2,2005,7,14,7,5,130,"F",116,NA,16,NA,NA,476008,"Whittier","Private"
"614",10,2,2005,7,14,7,6,130,"F",108,11.5,12,NA,NA,466003,"Whittier","Charter"
"615",10,2,2005,7,17,8,1,130,"F",115,13.5,14,NA,NA,466003,"Whittier","Charter"
"616",10,2,2005,7,17,8,2,130,"F",107,14.5,10,NA,NA,466003,"Whittier","Charter"
"617",10,2,2005,7,17,8,3,130,"M",92,9.5,11,NA,NA,466003,"Whittier","Charter"
"618",10,2,2005,7,17,8,4,130,"M",93,7,11,NA,NA,466003,"Whittier","Charter"
"619",10,2,2005,7,17,8,5,130,"F",104,9.5,11,12,NA,466003,"Whittier","Charter"
"620",10,2,2005,7,20,9,1,130,"F",91,7,6,NA,NA,476003,"Whittier","Charter"
"621",10,2,2005,7,20,9,2,130,"F",97,8.5,8,NA,NA,476003,"Whittier","Charter"
"622",10,2,2005,7,20,9,3,130,"F",101,12,9,NA,NA,476003,"Whittier","Charter"
"623",10,2,2005,7,20,9,4,130,"M",99,NA,14,NA,NA,466002,"Whittier","Private"
"624",10,2,2005,7,20,9,5,130,"F",114,NA,11,NA,NA,466002,"Whittier","Private"
"625",10,2,2005,7,20,9,6,130,"M",102,NA,23,NA,NA,466002,"Whittier","Private"
"626",10,2,2005,7,20,9,7,130,"M",103,NA,15,NA,NA,466002,"Whittier","Private"
"627",10,2,2005,7,20,9,8,130,"F",104,NA,8,NA,NA,466002,"Whittier","Private"
"628",10,2,2005,7,20,9,9,130,"F",122,NA,13,15,NA,466002,"Whittier","Private"
"629",10,2,2005,7,20,9,10,130,"F",122,NA,23,NA,NA,466002,"Whittier","Private"
"630",10,2,2005,7,20,9,11,130,"M",97,NA,18,NA,NA,466002,"Whittier","Private"
"631",10,2,2005,7,20,9,12,130,"F",114,NA,12,NA,NA,466002,"Whittier","Private"
"632",10,2,2005,7,20,9,13,130,"F",126,NA,21,NA,NA,466002,"Whittier","Private"
"633",10,2,2005,7,22,10,1,130,"F",NA,NA,16,NA,NA,466003,"Whittier","Private"
"634",10,2,2005,7,22,10,2,130,"F",107,15,16,NA,NA,466003,"Whittier","Private"
"635",10,2,2005,7,23,11,1,130,"F",129,21,21,NA,NA,466002,"Whittier","Charter"
"636",10,2,2005,8,4,12,1,130,"F",111,15,14,NA,NA,476005,"Whittier","Private"
"637",10,2,2005,8,4,12,2,130,"F",117,16,12,12,NA,476005,"Whittier","Private"
"638",10,2,2005,8,4,12,3,130,"F",103,10,9,NA,NA,476005,"Whittier","Private"
"639",10,2,2005,8,4,12,4,130,"F",101,7.5,6,NA,NA,476005,"Whittier","Private"
"640",10,2,2005,8,4,12,5,130,"F",93,7,6,NA,NA,476005,"Whittier","Private"
"641",10,2,2005,8,5,13,1,130,"F",103,11,12,NA,NA,466003,"Whittier","Charter"
"642",10,2,2005,8,7,14,1,130,"F",108,12,9,NA,NA,476008,"Whittier","Private"
"643",10,2,2005,8,8,15,1,130,"F",123,NA,15,NA,NA,466003,"Whittier","Charter"
"644",10,2,2005,8,8,15,2,130,"",113,NA,12,NA,NA,466003,"Whittier","Charter"
"645",10,2,2005,8,8,15,3,130,"M",95,NA,19,NA,NA,466003,"Whittier","Charter"
"646",10,2,2005,8,8,15,4,130,"F",110,NA,NA,16,NA,466003,"Whittier","Charter"
"647",10,2,2005,8,8,15,5,130,"F",107,NA,10,NA,NA,466003,"Whittier","Charter"
"648",10,2,2005,8,8,15,6,130,"F",111,NA,12,NA,NA,466003,"Whittier","Charter"
"649",10,2,2005,8,8,15,7,130,"F",99,NA,8,NA,NA,466003,"Whittier","Charter"
"650",10,2,2005,8,8,15,8,130,"F",99,NA,10,NA,NA,466003,"Whittier","Charter"
"651",10,2,2005,8,8,15,9,130,"F",116,15,15,NA,NA,466003,"Whittier","Charter"
"652",10,2,2005,8,8,15,10,130,"F",106,8.5,14,NA,NA,466003,"Whittier","Charter"
"653",10,2,2005,8,8,15,11,130,"F",102,11,13,NA,NA,466003,"Whittier","Charter"
"654",10,2,2005,8,8,15,12,130,"M",93,8,16,NA,NA,466003,"Whittier","Charter"
"655",10,2,2005,8,8,15,13,130,"F",99,8.5,7,7,NA,466003,"Whittier","Charter"
"656",10,2,2005,8,8,15,14,130,"F",115,13.5,14,NA,NA,466003,"Whittier","Charter"
"657",10,2,2005,8,8,15,15,130,"F",108,12,15,NA,NA,466003,"Whittier","Charter"
"658",10,2,2005,8,8,15,16,130,"F",104,10.5,13,NA,NA,466003,"Whittier","Charter"
"659",10,2,2005,8,8,15,17,130,"F",109,10,NA,NA,NA,466003,"Whittier","Charter"
"660",10,2,2005,8,8,15,18,130,"M",98,NA,15,NA,NA,466003,"Whittier","Charter"
"661",10,2,2005,8,8,15,19,130,"F",106,11,14,NA,NA,466003,"Whittier","Charter"
"662",10,2,2005,8,8,15,20,130,"F",110,13,14,NA,NA,466003,"Whittier","Charter"
"663",10,2,2005,8,8,15,21,130,"F",112,12.5,14,NA,NA,466003,"Whittier","Charter"
"664",10,2,2005,8,8,15,22,130,"F",106,10,12,11,NA,466003,"Whittier","Charter"
"665",10,2,2005,8,8,16,1,130,"M",89,6.5,11,NA,NA,486032,"Whittier","Charter"
"666",10,2,2005,8,14,17,1,130,"F",128,NA,16,NA,NA,466002,"Whittier","Private"
"667",10,2,2005,8,14,17,2,130,"F",117,NA,16,NA,NA,466002,"Whittier","Private"
"668",10,2,2005,8,14,17,3,130,"M",98,NA,16,NA,NA,466002,"Whittier","Private"
"669",10,2,2005,8,14,17,4,130,"F",126,NA,20,NA,NA,466002,"Whittier","Private"
"670",10,2,2005,8,14,17,5,130,"M",93,NA,13,NA,NA,466002,"Whittier","Private"
"671",10,2,2005,8,14,17,6,130,"F",97,NA,9,NA,NA,466002,"Whittier","Private"
"672",10,2,2005,8,14,17,7,130,"M",103,NA,NA,NA,NA,466002,"Whittier","Private"
"673",10,2,2005,8,14,17,8,130,"M",98,NA,12,13,NA,466002,"Whittier","Private"
"674",10,2,2005,8,19,18,1,130,"F",100,10.5,7,NA,NA,476035,"Whittier","Private"
